GUID,ID,Categoria,Famiglia e Tipo,Stato
de875fb9-625b-4c85-af6a-ad0c29d72da3-000aa454,697428,Muri,Muro di base: ST_MUR_POR_300mm_CalcestruzzoArmato,1
de875fb9-625b-4c85-af6a-ad0c29d72da3-000aa46e,697454,Muri,Muro di base: ST_MUR_POR_300mm_CalcestruzzoArmato,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000aabf5,699381,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ab0b5,700597,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ab0b6,700598,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ab0b7,700599,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ab0b8,700600,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2c7,705223,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2c8,705224,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2c9,705225,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2ca,705226,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2cb,705227,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2d3,705235,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2d4,705236,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2d5,705237,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2d6,705238,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2d7,705239,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2df,705247,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2e0,705248,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2e1,705249,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2e2,705250,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2e3,705251,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2eb,705259,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2ec,705260,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2ed,705261,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2ee,705262,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2ef,705263,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2f9,705273,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2fa,705274,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2fb,705275,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2fc,705276,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac2fd,705277,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac307,705287,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac308,705288,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac309,705289,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac30a,705290,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac30b,705291,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac313,705299,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac314,705300,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac315,705301,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac316,705302,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac317,705303,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac31f,705311,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac320,705312,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac321,705313,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac322,705314,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac323,705315,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac337,705335,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac338,705336,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac339,705337,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac33a,705338,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac33b,705339,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac353,705363,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac354,705364,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac355,705365,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac356,705366,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac357,705367,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac35f,705375,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac360,705376,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac361,705377,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac362,705378,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac363,705379,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac36b,705387,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac36c,705388,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac36d,705389,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac36e,705390,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac36f,705391,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac377,705399,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac378,705400,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac379,705401,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac37a,705402,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac37b,705403,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac383,705411,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac384,705412,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac385,705413,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac386,705414,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac387,705415,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac391,705425,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac392,705426,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac393,705427,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac394,705428,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac395,705429,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac39d,705437,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac39e,705438,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac39f,705439,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3a0,705440,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3a1,705441,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3a9,705449,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3aa,705450,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3ab,705451,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3ac,705452,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3ad,705453,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3b5,705461,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3b6,705462,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3b7,705463,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3b8,705464,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3b9,705465,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3ee,705518,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3ef,705519,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3f0,705520,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3f1,705521,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3f2,705522,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3fc,705532,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3fd,705533,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3fe,705534,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac3ff,705535,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac400,705536,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac408,705544,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac409,705545,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac40a,705546,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac40b,705547,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac40c,705548,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac414,705556,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac415,705557,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac416,705558,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac417,705559,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac418,705560,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac420,705568,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac421,705569,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac422,705570,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac423,705571,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
4fe3f47b-e91d-4176-a5bd-3c3b8f230d48-000ac424,705572,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
