Nome Materiale,ID Elemento,Verifica,Stato
Poche1,1564837,Codice non trovato nel database,0
Default Light Source1,1564838,Codice non trovato nel database,0
Phase-Demo,1564839,Codice non trovato nel database,0
Phase-Exist,1564840,Codice non trovato nel database,0
Phase-Temp,1564841,Codice non trovato nel database,0
Analytical Floor Surface,1564842,Codice non trovato nel database,0
Analytical Slab Surface,1564843,Codice non trovato nel database,0
Analytical Wall Surface,1564844,Codice non trovato nel database,0
Glass1,1564847,Codice non trovato nel database,0
Default1,1564848,Codice non trovato nel database,0
Default2,1564849,Codice non trovato nel database,0
Default3,1564850,Codice non trovato nel database,0
Poche2,1564851,Codice non trovato nel database,0
Oal_2,1609399,Numero campi errato,0
Oal_2,1609399,Codice non trovato nel database,0
Oal_3,1609401,Numero campi errato,0
Oal_3,1609401,Codice non trovato nel database,0
Plm_3,1609413,Numero campi errato,0
Plm_3,1609413,Codice non trovato nel database,0
Fge_standard_3,1609415,Numero campi errato,0
Fge_standard_3,1609415,Numero campi errato,0
Fge_standard_4,1609417,Numero campi errato,0
Fge_standard_4,1609417,Numero campi errato,0
Oal_4,1609419,Numero campi errato,0
Oal_4,1609419,Codice non trovato nel database,0
Mdf_1,1609421,Numero campi errato,0
Mdf_1,1609421,Codice non trovato nel database,0
Oal_6,1609427,Numero campi errato,0
Oal_6,1609427,Codice non trovato nel database,0
Oal_5,1609431,Numero campi errato,0
Oal_5,1609431,Codice non trovato nel database,0
Acz_2,1609443,Numero campi errato,0
Acz_2,1609443,Codice non trovato nel database,0
Plm_4,1609445,Numero campi errato,0
Plm_4,1609445,Codice non trovato nel database,0
Alluminio_Pannello verticale,1609447,Numero campi errato,0
Alluminio_Pannello verticale,1609447,Codice non trovato nel database,0
Mle_1,1609501,Numero campi errato,0
Mle_1,1609501,Numero campi errato,0
Pes,1609502,Corretto,1
Mim,1609503,Corretto,1
Mad,1609504,Corretto,1
Mac,1609505,Corretto,1
Sva,1609506,Codice non trovato nel database,0
Cin,1609507,Corretto,1
Pie_FL-004,1609515,Numero campi errato,0
Pie_FL-004,1609515,Numero campi errato,0
Pie_FL-005,1609516,Numero campi errato,0
Pie_FL-005,1609516,Numero campi errato,0
Ttg_FL-007,1609518,Numero campi errato,0
Ttg_FL-007,1609518,Codice non trovato nel database,0
Met_WL-002,1609525,Numero campi errato,0
Met_WL-002,1609525,Numero campi errato,0
Leg,1609526,Corretto,1
Pru_1,1609527,Numero campi errato,0
Pru_1,1609527,Codice non trovato nel database,0
Hpl_R.04,1609529,Numero campi errato,0
Hpl_R.04,1609529,Codice non trovato nel database,0
Met_CI.02,1609538,Numero campi errato,0
Met_CI.02,1609538,Numero campi errato,0
Bff,1609539,Codice non trovato nel database,0
Plm_1,1609541,Numero campi errato,0
Plm_1,1609541,Codice non trovato nel database,0
Oal_parete_50mm con iso,1609543,Numero campi errato,0
Oal_parete_50mm con iso,1609543,Codice non trovato nel database,0
Cal,1609544,Corretto,1
Cpp,1609545,Codice non trovato nel database,0
Oal_1,1609546,Numero campi errato,0
Oal_1,1609546,Codice non trovato nel database,0
Acz_1,1609547,Numero campi errato,0
Acz_1,1609547,Codice non trovato nel database,0
