Categoria,Nome Famiglia,Nome Tipo,ID Elemento,Stato
OST_DuctFitting,DiRoots-FR-Temp-0,default,2371246,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2371329,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2371330,1
OST_DuctFitting,IM_COL_RET_Lzi_TransizioneL,default,2371507,1
OST_DuctFitting,DiRoots-FR-Temp-0,default,2371861,1
OST_DuctFitting,DiRoots-FR-Temp-0,default,2371952,1
OST_DuctFitting,DiRoots-FR-Temp-0,default,2371956,1
OST_DuctFitting,DiRoots-FR-Temp-0,default,2372026,1
OST_DuctFitting,DiRoots-FR-Temp-0,default,2372248,1
OST_DuctFitting,DiRoots-FR-Temp-0,default,2372274,1
OST_DuctFitting,DiRoots-FR-Temp-0,default,2372285,1
OST_DuctFitting,DiRoots-FR-Temp-0,default,2372287,1
OST_DuctFitting,DiRoots-FR-Temp-0,default,2372301,1
OST_DuctFitting,DiRoots-FR-Temp-0,default,2372302,1
OST_DuctFitting,DiRoots-FR-Temp-0,default,2372443,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2372570,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2372571,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2372574,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2372590,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2372591,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2372610,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2372611,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2372749,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2372792,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2372793,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2372796,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2373055,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2373058,1
OST_DuctFitting,DiRoots-FR-Temp-0,default,2373082,1
OST_DuctFitting,DiRoots-FR-Temp-0,default,2373084,1
OST_MechanicalEquipment,IM_DIS_AME_Cassonetto di estrazione,TFC 225 P Sileo Black,2373089,1
OST_DuctFitting,DiRoots-FR-Temp-0,default,2373149,1
OST_DuctFitting,DiRoots-FR-Temp-0,default,2373306,1
OST_DuctFitting,DiRoots-FR-Temp-0,default,2373350,1
OST_DuctFitting,IM_DIS_ACC_Raccordo condotto transizione rettangolare,45 Degree,2373352,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2373576,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2373577,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2373580,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2373594,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2373595,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2373598,1
OST_DuctFitting,DiRoots-FR-Temp-0,default,2373640,1
OST_DuctFitting,DiRoots-FR-Temp-0,default,2373650,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2373845,1
OST_DuctFitting,DiRoots-FR-Temp-0,default,2374088,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2374166,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2374167,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2374170,1
OST_MechanicalEquipment,IM_DIS_AME_Cassonetto di estrazione,TFC 450 P Sileo Black,2374281,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2374382,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2374383,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2374386,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2374424,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2374425,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2374528,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2374529,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2374549,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2374550,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2374572,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2374573,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2374611,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2374612,1
