Quantità,Modello,Nome della Famiglia,ID,Livello,Nome del Tipo,Stato
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Ventilconvettore 34-38-44-64:FCL_64_Med Speed,,2359110,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Ventilconvettore 34-38-44-64:FCL_64_Med Speed,,2359119,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Ventilconvettore 34-38-44-64:FCL_64_Med Speed,,2359235,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Ventilconvettore 34-38-44-64:FCL_64_Med Speed,,2359281,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Ventilconvettore 34-38-44-64:FCL_64_Med Speed,,2359326,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Ventilconvettore 84-104-124:FCL_124_Med Speed,,2359373,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Ventilconvettore 84-104-124:FCL_124_Med Speed,,2359403,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Ventilconvettore 84-104-124:FCL_84_Med Speed,,2359457,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Ventilconvettore 84-104-124:FCL_104_Med Speed,,2359511,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Ventilconvettore 84-104-124:FCL_104_Med Speed,,2359519,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Ventilconvettore 84-104-124:FCL_84_Med Speed,,2359593,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Ventilconvettore 34-38-44-64:FCL_38_Med Speed,,2359660,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Ventilconvettore 34-38-44-64:FCL_34_Med Speed,,2359717,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_Ventilconvettore 34-38-44-64:FCL_34_Med Speed,,2359751,Corretta,1
1,9nnn_J.002_028_PE_IM_M3_01_00,IM_DIS_AME_UTA:UTA10,,2404646,Corretta,1
