Categoria,Nome Famiglia,Nome Tipo,ID Elemento,Verifica,Stato
Raccordi passerella,IE_TRA_RIG_Azc_Perforated_Bend_Vertical Outside,Standard,933470,Corretto,1
Attrezzatura elettrica,IE_DIS_ATE_DPR_Trasformatore,2500 kVA,4367271,Corretto,1
Attrezzatura elettrica,IE_DIS_ATE_DPR_Trasformatore,2500 kVA,4367338,Corretto,1
Attrezzatura elettrica,IE_DIS_ATE_DPR_Trasformatore,2500 kVA,4367346,Corretto,1
Attrezzatura elettrica,IE_DIS_DDA_TDA_Rack Dati,RACK 47U - 800x800,4372013,Corretto,1
Attrezzatura elettrica,IE_DIS_ATE_DPR_UPS,UPS 250+50,4372132,Corretto,1
Attrezzatura elettrica,IE_DIS_ATE_DPR_UPS,UPS 2kVA,4375082,Corretto,1
Passerelle,Passerella con raccordi,IE_PAS_Azc_CTP02_Perforated_SGS_Cov,4388742,Corretto,1
Passerelle,Passerella con raccordi,IE_PAS_Azc_CTP02_Perforated_SGS_Cov,4388810,Corretto,1
Raccordi passerella,IE_TRA_RIG_Azc_Channel Horizontal Bend,Standard,4388820,Corretto,1
Passerelle,Passerella con raccordi,IE_PAS_Azc_CTP02_Perforated_SGS_Cov,4388991,Corretto,1
Passerelle,Passerella con raccordi,IE_PAS_Azc_CTP02_Perforated_SGS_Cov,4388998,Corretto,1
Passerelle,Passerella con raccordi,IE_PAS_Azc_CTP02_Perforated_SGS_Cov,4389010,Corretto,1
Passerelle,Passerella con raccordi,IE_PAS_Azc_CTP02_Perforated_SGS_Cov,4389016,Corretto,1
Raccordi passerella,IE_TRA_RIG_Azc_Channel Horizontal Bend,Standard,4392750,Corretto,1
Raccordi passerella,IE_TRA_RIG_Azc_Channel Horizontal Bend,Standard,4392751,Corretto,1
Raccordi passerella,IE_TRA_RIG_Azc_Channel Horizontal Bend,Standard,4392876,Corretto,1
Passerelle,Passerella con raccordi,IE_PAS_Azc_CTP02_Perforated_SGS_Cov,4399417,Corretto,1
Passerelle,Passerella con raccordi,IE_PAS_Azc_CTP02_Perforated_SGS_Cov,4399457,Corretto,1
Passerelle,Passerella con raccordi,IE_PAS_Azc_CTP02_Perforated_SGS_Cov,4399465,Corretto,1
Raccordi passerella,IE_TRA_RIG_Azc_Channel Horizontal Bend,Standard,4399471,Corretto,1
Passerelle,Passerella con raccordi,IE_PAS_Azc_CTP02_Perforated_SGS_Cov,4399472,Corretto,1
Passerelle,Passerella con raccordi,IE_PAS_Azc_CTP02_Perforated_SGS_Cov,4399479,Corretto,1
Passerelle,Passerella con raccordi,IE_PAS_Azc_CTM02_MeshWire_EGS_Cov,4399506,Corretto,1
Raccordi passerella,IE_TRA_TEE_Azc_Channel Horizontal Tee,"12"" Radius",4399512,IFC PREDEF TYPE errato,0
Passerelle,Passerella con raccordi,IE_PAS_Azc_CTP02_Perforated_SGS_Cov,4399533,Corretto,1
