Quantità,Nome della famiglia e del Tipo,IFC Element,ID,Valori Parametri,Verifica,Stato
1,ST_TRA_ELL_Acc:ST_TRA_ELL_Acc_L60x60x6:1047950,IfcBeam,1047950,"0,017 / 0.0918 / 0,00",Da compilare DIM_GEN_I_Lunghezza [m]; DIM_GEN_I_Peso; DIM_GEN_I_SuperficieEsterna [m²],0
1,ST_TRA_SCA_Acc:ST_TRA_SCA_Acc_SHS150x4:883977,IfcBeam,883977,0.205 / 3.731 / 0.12,Corretto,1
1,ST_TRA_SCA_Acc:ST_TRA_SCA_Acc_SHS150x4:884327,IfcBeam,884327,0.211 / 3.8402 / 0.12,Corretto,1
1,ST_TRA_SCA_Acc:ST_TRA_SCA_Acc_SHS150x4:884436,IfcBeam,884436,0.211 / 3.8402 / 0.12,Corretto,1
1,ST_TRA_SCA_Acc:ST_TRA_SCA_Acc_SHS150x4:884438,IfcBeam,884438,0.211 / 3.8402 / 0.12,Corretto,1
1,ST_TRA_SCA_Acc:ST_TRA_SCA_Acc_SHS150x4:884478,IfcBeam,884478,0.211 / 3.8402 / 0.12,Corretto,1
1,ST_TRA_SCA_Acc:ST_TRA_SCA_Acc_SHS150x4:884480,IfcBeam,884480,0.211 / 3.8402 / 0.12,Corretto,1
1,ST_TRA_SCA_Acc:ST_TRA_SCA_Acc_SHS150x4:907689,IfcBeam,907689,0.211 / 3.8402 / 0.12,Corretto,1
1,ST_TRA_SCA_Acc:ST_TRA_SCA_Acc_SHS150x4:907695,IfcBeam,907695,0.211 / 3.8402 / 0.12,Corretto,1
1,ST_TRA_SCA_Acc:ST_TRA_SCA_Acc_SHS150x4:907701,IfcBeam,907701,0.211 / 3.8402 / 0.12,Corretto,1
1,ST_TRA_SCA_Acc:ST_TRA_SCA_Acc_SHS150x4:907707,IfcBeam,907707,0.211 / 3.8402 / 0.12,Corretto,1
1,ST_TRA_SCA_Acc:ST_TRA_SCA_Acc_SHS150x4:907745,IfcBeam,907745,0.211 / 3.8402 / 0.12,Corretto,1
1,ST_TRA_SCA_Acc:ST_TRA_SCA_Acc_SHS150x4:907751,IfcBeam,907751,0.211 / 3.8402 / 0.12,Corretto,1
1,ST_TRA_SCA_Acc:ST_TRA_SCA_Acc_SHS150x4:907763,IfcBeam,907763,0.211 / 3.8402 / 0.12,Corretto,1
1,ST_TRA_SCA_Acc:ST_TRA_SCA_Acc_SHS150x4:1102736,IfcBeam,1102736,0.211 / 3.8402 / 0.12,Corretto,1
1,ST_TRA_SCA_Acc:ST_TRA_SCA_Acc_SHS150x4:1102738,IfcBeam,1102738,0.211 / 3.8402 / 0.12,Corretto,1
1,ST_TRA_SCA_Acc:ST_TRA_SCA_Acc_SHS150x4:1102740,IfcBeam,1102740,0.211 / 3.8402 / 0.12,Corretto,1
1,ST_TRA_SCA_Acc:ST_TRA_SCA_Acc_SHS150x4:1102742,IfcBeam,1102742,0.211 / 3.8402 / 0.12,Corretto,1
1,ST_TRA_SCA_Acc:ST_TRA_SCA_Acc_SHS150x4:1103202,IfcBeam,1103202,0.211 / 3.8402 / 0.12,Corretto,1
