Nome Livello,ID Livello,Numero Elementi Hostati,Stato
ST_LIV_PE_P00_-0.80m,666044,1453,1
ST_LIV_PE_P01_+5.08m,666660,1094,1
ST_LIV_PE_P02_+10.28m,666664,793,1
ST_LIV_PE_PC2_+15.48m,666668,445,1
ST_LIV_PE_PC1_+12.50m,686512,28,1
ST_LIV_PE_PC2_+16.25m,700120,1,1
ST_LIV_PE_PC3_+19.85m,700122,1,1
