Quantità,Modello,Nome della Famiglia,ID,Livello,Nome del Tipo,Stato
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837913,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837914,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837915,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837916,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837917,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837918,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837919,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837920,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837921,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837922,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837923,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837924,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837925,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837926,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837927,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837928,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837929,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837930,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837931,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837932,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837933,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837934,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837935,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837936,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837937,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837938,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837939,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837940,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837941,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837942,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837943,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837944,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837945,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo600mmL15000mm,9nnn_J.002_028_PE_ST_M3_04_00,837946,,Corretta,1
