Nome Elemento,Ifc Class,GUID IFC,GUID Nativo,Tag IFC,Element Id Nativo,Verifica,Stato
AR_ARR_SED_SediaTipoHal-AR_ARR_SED_SediaTipoHal,IfcFurniture,Non trovato,2lN02fqc93CvluTGitF5cx,Non trovato,4362894,Non presente in IFC,0
AR_ARR_SED_Sgabello-AR_ARR_SED_SgabelloTipoHal_PlyStoolMedium,IfcFurniture,Non trovato,2lN02fqc93CvluTGitF5cw,Non trovato,4362895,Non presente in IFC,0
AR_ARR_SED_SediaTipoHal-AR_ARR_SED_SediaTipoHal,IfcFurniture,Non trovato,2lN02fqc93CvluTGitF5cb,Non trovato,4362896,Non presente in IFC,0
AR_ARR_SED_SediaTipoHal-AR_ARR_SED_SediaTipoHal,IfcFurniture,Non trovato,2lN02fqc93CvluTGitF5ca,Non trovato,4362897,Non presente in IFC,0
AR_ARR_SED_SediaTipoHal-AR_ARR_SED_SediaTipoHal,IfcFurniture,Non trovato,2lN02fqc93CvluTGitF5cd,Non trovato,4362898,Non presente in IFC,0
AR_ARR_SED_Sgabello-AR_ARR_SED_SgabelloTipoHal_PlyStoolMedium,IfcFurniture,Non trovato,2lN02fqc93CvluTGitF5cc,Non trovato,4362899,Non presente in IFC,0
AR_ARR_SED_SediaTipoHal-AR_ARR_SED_SediaTipoHal,IfcFurniture,Non trovato,2lN02fqc93CvluTGitF5cW,Non trovato,4362901,Non presente in IFC,0
AR_ARR_SED_Sgabello-AR_ARR_SED_SgabelloTipoHal_PlyStoolMedium,IfcFurniture,Non trovato,2lN02fqc93CvluTGitF5cZ,Non trovato,4362902,Non presente in IFC,0
AR_ARR_SED_SediaTipoHal-AR_ARR_SED_SediaTipoHal,IfcFurniture,Non trovato,2lN02fqc93CvluTGitF5cY,Non trovato,4362903,Non presente in IFC,0
AR_ARR_SED_SediaTipoHal-AR_ARR_SED_SediaTipoHal,IfcFurniture,Non trovato,2lN02fqc93CvluTGitF5cj,Non trovato,4362904,Non presente in IFC,0
AR_ARR_SED_SediaTipoHal-AR_ARR_SED_SediaTipoHal,IfcFurniture,Non trovato,2lN02fqc93CvluTGitF5ci,Non trovato,4362905,Non presente in IFC,0
AR_ARR_SED_Sgabello-AR_ARR_SED_SgabelloTipoHal_PlyStoolMedium,IfcFurniture,Non trovato,2lN02fqc93CvluTGitF5cl,Non trovato,4362906,Non presente in IFC,0
AR_ARR_SED_Sgabello-AR_ARR_SED_SgabelloTipoHal_PlyStoolMedium,IfcFurniture,Non trovato,2lN02fqc93CvluTGitF5cG,Non trovato,4362917,Non presente in IFC,0
AR_ARR_SED_Sgabello-AR_ARR_SED_SgabelloTipoHal_PlyStoolMedium,IfcFurniture,Non trovato,2lN02fqc93CvluTGitF5cJ,Non trovato,4362918,Non presente in IFC,0
