Tipo Verifica,Categoria,Nome Elemento,ID Elemento,Livello Base,Livello Superiore,Offset Base,Offset Superiore,Verifica,Stato
Vincoli Livelli,Muri,AR_ARR_ARR_BoiseriePRM,4526304,AR_LIV_PE_P01_+5.20m,Non collegata,0.0,3.6000000000000001,Elemento modellato senza vincolo superiore.,1
Vincoli Livelli,Muri,AR_ARR_ARR_BoiseriePRM,4526331,AR_LIV_PE_P01_+5.20m,Non collegata,0.0,3.6000000000000001,Elemento modellato senza vincolo superiore.,1
Vincoli Livelli,Muri,AR_SFC_MON_BarrieraVetrata - 160cm_00,4671375,AR_LIV_PE_P00_+0.00m,Fino al livello: AR_LIV_PE_P01_+5.20m,0.0,-1.0980000000000001,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_SFC_MON_BarrieraVetrata - 160cm_00,4671389,AR_LIV_PE_P00_+0.00m,Fino al livello: AR_LIV_PE_P01_+5.20m,0.0,-1.972,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_SFC_MON_BarrieraVetrata - 160cm_00,4671399,AR_LIV_PE_P00_+0.00m,Fino al livello: AR_LIV_PE_P01_+5.20m,0.0,-2.3279999999999998,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_SFC_MON_BarrieraVetrata - 160cm_00,4671409,AR_LIV_PE_P00_+0.00m,Fino al livello: AR_LIV_PE_P01_+5.20m,0.0,-2.3279999999999998,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_SFC_MON_BarrieraVetrata - 160cm_00,4671418,AR_LIV_PE_P00_+0.00m,Fino al livello: AR_LIV_PE_P01_+5.20m,0.0,-2.3279999999999998,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_SFC_MON_BarrieraVetrata - 160cm_00,4671427,AR_LIV_PE_P00_+0.00m,Fino al livello: AR_LIV_PE_P01_+5.20m,0.0,-2.0659999999999998,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_SFC_MON_BarrieraVetrata - 160cm_00,4671435,AR_LIV_PE_P00_+0.00m,Fino al livello: AR_LIV_PE_P01_+5.20m,0.0,-2.1040000000000001,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_SFC_MON_BarrieraVetrata - 160cm_00,4671440,AR_LIV_PE_P00_+0.00m,Fino al livello: AR_LIV_PE_P01_+5.20m,0.0,-2.1709999999999998,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_SFC_MON_BarrieraVetrata - 160cm_00,4671443,AR_LIV_PE_P00_+0.00m,Fino al livello: AR_LIV_PE_P01_+5.20m,0.0,-2.3279999999999998,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_SFC_MON_BarrieraVetrata - 160cm_00,4671446,AR_LIV_PE_P00_+0.00m,Fino al livello: AR_LIV_PE_P01_+5.20m,0.0,-2.3279999999999998,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_SFC_MON_BarrieraVetrata - 160cm_01,4671450,AR_LIV_PE_P00_+0.00m,Fino al livello: AR_LIV_PE_P01_+5.20m,0.0,-3.0819999999999999,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_SFC_MON_BarrieraVetrata - 160cm_01,4671464,AR_LIV_PE_P00_+0.00m,Fino al livello: AR_LIV_PE_P01_+5.20m,0.0,-0.94099999999999995,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_SFC_MON_BarrieraVetrata - 160cm_01,4671478,AR_LIV_PE_P00_+0.00m,Fino al livello: AR_LIV_PE_P01_+5.20m,0.0,-3.0819999999999999,Correttamente vincolato tra livelli.,1
