Quantità,Modello,Type Name,ID,Livello,IFC Element,Verifica,Stato
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1289873,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1527617,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1527717,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1619855,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1629021,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1629309,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_50mm_CI.12,1644729,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_50mm_CI.12,1644850,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_50mm_CI.12,1645101,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1645314,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1645327,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1645335,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1645374,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1645449,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1645456,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1645463,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1645470,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1645477,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1658095,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1658317,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1658335,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1658528,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1658620,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1659086,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1659155,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1659209,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1661485,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1671975,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1671986,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1676455,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1677414,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1677464,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1677478,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1677496,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CSO_20mm_CI.06,1677983,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_83mm_CI.05,1682670,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1705271,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_50mm_CI.12,1717977,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_83mm_CI.05,1734788,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_60mm_CI.01,1736693,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1800677,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1800772,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1802125,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1802256,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1802298,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1802378,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1802436,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1802450,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1802468,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1803531,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1803613,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1803690,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1803704,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1803718,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1803732,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1803909,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1803935,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1803977,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1803991,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1804324,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1804430,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1804561,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1805027,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1805138,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1805312,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,AR_GEN_MGE_Avancorpo_022:AR_GEN_MGE_Avancorpo_022_CI.02,1817137,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1817159,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,AR_GEN_MGE_Avancorpo_023:AR_GEN_MGE_Avancorpo_023_CI.02,1818998,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,AR_GEN_MGE_Avancorpo_024:AR_GEN_MGE_Avancorpo_024_CI.02,1823331,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1827442,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1827462,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,AR_GEN_MGE_Avancorpo_026:AR_GEN_MGE_Avancorpo_026_CI.02,1832141,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,AR_GEN_MGE_Avancorpo_027:AR_GEN_MGE_Avancorpo_027_CI.02,1855989,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1857241,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1864962,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1865005,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1865012,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1865019,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1865026,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,AR_GEN_MGE_Avancorpo_011:AR_GEN_MGE_Avancorpo_011_CI.02,1874097,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1874100,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1879453,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1883317,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1883344,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1883351,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1883358,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1884926,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1884933,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1884957,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,AR_GEN_MGE_Avancorpo_005:AR_GEN_MGE_Avancorpo_005_CI.02,1893746,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1893778,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1893977,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1898184,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1898200,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1898214,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1898230,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1901973,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_60mm_CI.13,1904309,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_60mm_CI.13,1904318,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,AR_GEN_MGE_Avancorpo_004:AR_GEN_MGE_Avancorpo_004_CI.02,1914002,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,AR_GEN_MGE_Avancorpo_006:AR_GEN_MGE_Avancorpo_006_CI.02,1914010,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,AR_GEN_MGE_Avancorpo_021:AR_GEN_MGE_Avancorpo_021_CI.02,1918496,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1940075,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1940099,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1940119,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1940147,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1940163,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1940196,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1940223,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,AR_GEN_MGE_Avancorpo_003:AR_GEN_MGE_Avancorpo_003_CI.02,1940264,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1940290,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1983128,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,2016269,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,2021534,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,2021548,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,2021585,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,AR_GEN_MGE_Avancorpo_007:AR_GEN_MGE_Avancorpo_007_CI.02,2024842,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,2024845,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,2024852,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,2024859,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,2024866,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,2026836,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,2026843,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,AR_GEN_MGE_Avancorpo_009:AR_GEN_MGE_Avancorpo_009_CI.02,2035238,,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_02_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,2037843,,,Corretta,1
