Nome Livello,ID Livello,Numero Elementi Hostati,Stato
AR_LIV_PE_P00_+0.00m,311,16931,1
AR_LIV_PE_P01_+5.20m,638329,14041,1
AR_LIV_PE_P02_+10.40m,638415,2847,1
ST_LIV_PE_P01_+5.08m,661130,1079,1
ST_LIV_PE_P00_-0.48m,661520,92,1
ST_LIV_PE_P02_+10.28m,661624,370,1
AR_LIV_PE_PC2_+15.73m,661743,169,1
ST_LIV_PE_PC2_+15.48m,661744,619,1
AR_LIV_PE_PC1_+12.83m,670266,21,1
ST_LIV_PE_PC1_+12.50m,675252,20,1
ST_LIV_PE_PC3_+20.32m,763524,281,1
