Quantità,Modello,Nome della Famiglia,ID,Livello,Nome del Tipo,Stato
1,9nnn_J.002_028_PE_AR_M3_03_00,AR_GEN_MGE_EsistenteP1.005:AR_GEN_MGE_EsistenteP1.005_CI.02,970242,AR_GEN_MGE_EsistenteP1.005:AR_GEN_MGE_EsistenteP1.005_CI.02,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1010209,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1010244,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,AR_GEN_MGE_EsistenteP1.007:AR_GEN_MGE_EsistenteP1.007_CI.02,1012385,AR_GEN_MGE_EsistenteP1.007:AR_GEN_MGE_EsistenteP1.007_CI.02,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1021667,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1021704,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1021738,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1021773,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1021808,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1021849,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1021882,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1021985,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1022059,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1022090,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1022196,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,AR_GEN_MGE_EsistenteP1.006:AR_GEN_MGE_EsistenteP1.006_CI.02,1025984,AR_GEN_MGE_EsistenteP1.006:AR_GEN_MGE_EsistenteP1.006_CI.02,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,AR_GEN_MGE_EsistenteP1.02:AR_GEN_MGE_EsistenteP1.02_CI.02,1026013,AR_GEN_MGE_EsistenteP1.02:AR_GEN_MGE_EsistenteP1.02_CI.02,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1032383,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1033987,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1034038,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1034087,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1034103,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1034117,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1034131,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1034145,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1034161,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1034175,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1034189,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1034203,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1034219,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1034233,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1034247,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1034261,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1034275,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
