Nome Parametro,GUID Parametro,Stato
Manual Scale,0c2c2689-4f19-40f6-bda5-f7ce2c868bb0,0
Designer Name,fbafaca0-d4fe-4029-a731-82604f6c4bde,0
Designer Firm,f8a7fe2e-ebef-46c6-aef4-5da556f2de96,0
Model Number,666a9ea0-8e24-44e5-abb8-6be1d23ac7a6,0
Model Title,e330175d-e8ae-4464-a808-b6e296035f24,0
Object,bb7b77cf-cece-4083-95d7-b00c57e37bf1,0
IfcDescription,8df7e965-feaf-403f-8290-d4c289c99840,0
SiteDescription,70e9b810-1d94-4dd8-9c47-1223d10cfc91,0
SiteLongName,1691cccc-14bf-4859-a1ef-a4a3c03a3345,0
SiteName,bff4553d-62d0-4ce8-86d3-fa3d2ba9944c,0
IDE_LOC_I_DestinazioneUsoLocale,b6501acf-4a90-4cfb-af1c-9d0554c110f0,1
SPE_POR_I_PstrikeMagnetico,bdd8271e-691b-44f4-9dfc-b38ea082bdd9,1
SPE_POR_T_TipoApertura,5d6d732d-1816-4956-ad50-ef4981072e1a,1
SPE_POR_I_ManigliaInterna,57c78238-f2fc-41d3-b514-b17c986cb90c,1
SPE_POR_I_PresenzaBadge,b5fb3441-e075-4641-91c2-459901e97765,1
SPE_POR_I_ManiglioneASpinta,c6215548-577e-464e-87c8-2f5babf90ccc,1
SPE_POR_T_AperturaMotorizzata,468a715b-3695-4b2c-a3e8-1716130d2008,1
SPE_POR_I_FermaportaElettromagnetico,c1b94c6e-6229-4c69-9023-f53853b24b66,1
SPE_POR_I_ManigliaEsterna,0c50f3aa-48aa-4b36-bb55-b0922446f8b5,1
SPE_POR_I_CilindroElettronico,7c8908ad-6017-49fd-96a3-92963595244c,1
SPE_POR_I_SerraturaElettrica,7afd03df-da3a-44d2-9737-72ac802f1c8b,1
SPE_POR_I_ManiglioneAntipanico,04286fe9-8bff-492e-9b16-576d30eb1a16,1
SPE_POR_I_UscitaDiEmergenza,7f80d0f5-9fc0-4287-94be-bdfc99860e6a,1
DIM_ASC_T_LarghezzaPortaAscensore,0737e411-b2da-4abb-9d66-396fa15a533b,1
DIM_ASC_T_LarghezzaCabinaAscensore,a773f83f-ce8d-4afd-b815-f99a7a435bda,1
DIM_ASC_T_AltezzaPortaAscensore,97176081-8afd-492d-870b-2961c4241578,1
DIM_ASC_T_ProfonditaCabinaAscensore,01019bc7-06b3-43b7-92cf-c9fb05de640c,1
DIM_GEN_I_SuperficieEsterna,d4c77721-e9a3-406f-9c75-a29d9b3c5eb0,1
DIM_GEN_T_Lunghezza,5ce4db83-f6b8-4233-9181-d3f87fd0248d,1
DIM_GEN_T_Altezza,76dbccab-c79e-490a-a8da-d471c7c90f20,1
DIM_GEN_T_Larghezza,f54d51d4-fae1-418a-bfbb-7ee4cf119030,1
SPE_LOC_I_ClassificazioneFuoco,bfa82711-9de6-44bb-85a1-8887dbcab04a,1
SPE_LOC_I_CompartimentoAntincendio,2726014c-9469-4f48-99c9-27c7758b0ea0,1
SPE_MUR_I_AltezzaFinituraMuro,cbeae45f-0a94-4ea4-88cc-d154c369412d,1
SPE_FIN_T_AperturaMotorizzata,79e1a078-ba9e-4d63-9757-8788f677f2e3,1
SPE_MUR_I_DescrizioneFinitura,dad75680-35aa-4fd9-b62a-5529a7946f33,1
SPE_ASC_T_CapienzaAscensore,e262acef-cddd-4bf7-bf3b-09da5c9ff26d,1
SPE_GEN_T_ResistenzaFuoco,602b8d0e-7944-44d8-9282-4a1f83e320fe,1
GEO_GEN_T_Dimensionalità,d85289be-6622-472d-90d2-22bd67ac7337,1
PAG_GEN_I_AffidabilitaGeometrica,726143f4-f686-4884-ac17-6e7c5cc59c05,0
PAG_GEN_I_GeometriaDaDocTecnica,0b6cfb98-4f48-435f-9c1b-68d5606bfe46,0
PAG_GEN_I_GeometriaDaRilievo,02f27dba-bed6-4468-bd0a-35f6ea1e2897,0
PAG_GEN_I_GeometriaNonRilevata,5ee0c6ce-9e77-4f81-b522-2b06901e039a,0
PAI_GEN_I_AffidabilitaInformativa,991cbb69-3686-4cb1-a578-4bb6169a1c8c,0
PAI_GEN_I_InfoDaDocTecnica,db8e32db-e629-41a2-8b51-1cd4c3083531,0
PAI_GEN_I_InfoDaRilievo,ef4ae1c5-ff8b-4110-afbc-291c0beb8c9e,0
PAI_GEN_I_InfoNonRilevata,911605b4-7fd8-413f-a250-c341428bb21e,0
PID_GEN_I_CodiceIstanza,5384ac1a-45aa-4d09-bff2-edb5ca95709c,0
PID_GEN_I_NumeroProgressivo,dd744edc-faa7-4055-81d4-54b29704ab58,0
PID_GEN_I_Wbs0,c00bb11a-7c75-4afe-a52e-085e6b1408a5,0
PID_GEN_I_Wbs1,a363d708-85b5-4f93-a7d9-cf555f794365,0
PID_GEN_I_Wbs2,3eb8d9d8-42fe-41c3-9720-4b2e603858cb,0
PID_GEN_I_Wbs3,0ba4cfd7-5c1f-40ac-a6fb-467f17fd56b1,0
PID_GEN_I_NomeIfc,4ef2e96c-fe3b-4678-9121-043e3177d1fc,0
PID_GEN_I_TipoOggettoIfc,a2cd034a-9140-45f6-a45f-33d24de18a75,0
PDO_GEN_I_ElaboratiGrafici,14d8eb31-771c-482e-a6e3-f7e1f688ae3e,0
PCO_PRO_I_CoordinateElevazione,1665f165-87a3-4313-bc36-5d4dd05d9790,0
PCO_PRO_I_CoordinateEstOvest,a015076e-b8a6-43c9-8289-8a1f15e01dbc,0
PCO_PRO_I_CoordinateNordSud,e2be7bcb-8837-424b-b541-30d695d5b1da,0
PGE_GEN_I_CodiceCespiteAdb,ef432672-4e3c-4acc-844c-82c097325c4b,0
PGE_GEN_I_Commento,3ebb779a-83a5-478a-98a0-57cf821792f4,0
PGE_GEN_I_InfoCadCategoriaAsset,b31a8fb0-3600-49c5-9e90-c5ba33d2ee2c,0
PGE_GEN_I_InfoCadDescrizioneVano,0b324c26-feb8-4f00-ba5a-77d6fcf4e2f4,0
PGE_GEN_I_InfoCadEdificio,59c5c7d7-4544-4a80-8616-18740a854ec5,0
PGE_GEN_I_InfoCadMacrocategoriaAsset,88fb43d7-2f9f-4741-b934-0aff97a0603c,0
PGE_GEN_I_InfoCadPiano,8861d18e-0f6a-44b2-8908-1bec1cc65750,0
PGE_GEN_I_InfoCadTagCodeAsset,bbc1db76-deed-4b31-94c1-d732822d34b7,0
PGE_GEN_I_InfoCadTagVano,4713d9e0-2fed-4f8f-b8a0-52b4bd2a8802,0
PGE_GEN_I_Marca,f5a37cbd-8df4-4470-9f89-13626b3ce357,0
PGE_GEN_I_Modello,703766d3-ecfd-4a80-a4ae-a1fa481377c4,0
PGE_GEN_I_NomeProdotto,0a82aaca-55cf-4373-9326-d2a6418498e5,0
PST_GEN_I_TipoCoibentazione,85137a52-a8c1-4ac1-a249-4e6c62999f18,0
PDM_SCA_I_AltezzaPedate,10df411c-d82f-801c-94f6-cdefb81988d8,0
PDM_SCA_I_NumeroAlzate,10df411c-d82f-8042-8b87-c516eafafaab,0
PDM_SCA_I_ProfonditaPedate,10df411c-d82f-8074-a1b7-ecdde40707f2,0
PAG_GEN_T_Aspetto,23ad05f2-d184-4cf4-a221-16f372a42cfc,0
PAG_GEN_T_ComportamentoParametrico,764b39b7-6ade-4b02-a00e-476bdd538fdb,0
PAG_GEN_T_Dettaglio,b5a829a5-6ccf-43ab-b03f-0aadac40a9a6,0
PAG_GEN_T_Dimensionalita,bedd9cb3-60b6-439e-a1fc-c883bc73e10a,0
PAG_GEN_T_Posizione,e806d22f-05df-4382-a185-b3a44bd76333,0
PAI_GEN_T_Sottocategoria,9be3aa45-f3c3-4437-9404-dfdf0d07f132,0
PID_GEN_T_ClashGruppo,80110314-b4e1-4879-b2c2-e80d2c19d0b7,0
PID_GEN_T_ClashPriorita,b9edf6e7-29f8-4312-a342-28af14a560b3,0
PID_GEN_T_Classe,cffb2d53-db47-49ca-a492-f48ac284790c,0
PID_GEN_T_CodiceTipo,98a198a3-4ebe-4db2-8b9d-5ef8ddf61794,0
PID_GEN_T_DescrizioneElemento,ffff411c-d82f-80ae-9400-fd4bd0ea6de6,0
PID_GEN_T_DescrizioneTipo,0b82505d-8b4b-48e0-ad46-aac8b35ee660,0
PID_GEN_T_LayerIfc,c7a76ad6-3904-4de2-82aa-07fa830d2ec3,0
PID_GEN_T_Sottoclasse,fbe288d9-1c6b-4678-a5db-10f8477d5be0,0
PDO_GEN_T_Altro,7e3b1577-4b92-4e9b-a53a-281001386730,0
PDO_GEN_T_CartellaCde,1b925a47-6e90-4f04-80c0-7354fe2c7984,0
PDO_GEN_T_Certificati,36da58bd-69eb-44b2-8902-8eabed825dc0,0
PDO_GEN_T_ManualiDUso,109d304e-9da5-4f7d-9850-e5fcff6f0993,0
PDO_GEN_T_PianoDiManutenzione,90703283-6855-4c20-8b36-cb2f10c9dcbf,0
PDO_GEN_T_Prove,02fe31cb-c35b-43de-8437-2db52f3caa07,0
PDO_GEN_T_SchedeTecniche,6c77250a-3aa6-4013-9b19-1d249c46f82b,0
PST_GEN_T_IsolamentoAcustico,dc6533e4-bcc4-4e09-ba51-7f6f122aee28,0
PST_GEN_T_PotenzaSonora,ffff411c-d82f-807c-a56e-f2d0b81080ab,0
PST_GEN_T_ResistenzaFuoco,f0571379-3b47-4f74-bb9b-5df3c70dd6ae,0
PST_GEN_T_ResistenzaUrto,3f6fbc20-9c1a-4adc-8b1d-29aef7fe776e,0
PST_GEN_T_ResistenzaVento,8c933826-2057-49d6-8e39-bb21fbf05be6,0
PST_GEN_T_TipoIsolamento,661def80-3801-449c-a1d7-394a3854e5d9,0
SPE_ANE_T_Trasmittanza,d7cd6848-fdc1-49bb-9007-eb87dbbee52f,1
COM_GEN_T_ArticoloEPU,1deaeed8-5596-4088-bfbf-c1375c6b350d,1
MC Version Saved,8ec36484-f749-433d-a800-e96c39707968,0
