Categoria,Famiglia,Id Elemento,Stato
Elementi di dettaglio,INC_ElmDet_FerriSezioneSingoli,508247,1
Elementi di dettaglio,INC_ElmDet_SimboloEstensioneZonaArmatura,533225,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,541586,1
Elementi di dettaglio,INC_ElmDet_Vite,541597,1
Elementi di dettaglio,INC_ElmDet_Vite,541598,1
Elementi di dettaglio,INC_ElmDet_Vite,541599,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,592913,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,596216,1
Elementi di dettaglio,INC_ElmDet_Vite,596227,1
Elementi di dettaglio,INC_ElmDet_Vite,596331,1
Elementi di dettaglio,INC_ElmDet_Vite,596334,1
Elementi di dettaglio,INC_ElmDet_Vite,596337,1
Elementi di dettaglio,INC_ElmDet_Vite,596340,1
Elementi di dettaglio,INC_ElmDet_BreakLine,596615,1
Elementi di dettaglio,INC_ElmDet_Cavedio,596619,1
Elementi di dettaglio,INC_ElmDet_BreakLine,596629,1
Elementi di dettaglio,INC_ElmDet_BreakLine,596731,1
Elementi di dettaglio,INC_ElmDet_BreakLine,596974,1
Elementi di dettaglio,INC_ElmDet_BreakLine,596975,1
Elementi di dettaglio,INC_ElmDet_BreakLine,596976,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,596977,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,596978,1
Elementi di dettaglio,INC_ElmDet_BreakLine,597141,1
Elementi di dettaglio,INC_ElmDet_BreakLine,597142,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,597143,1
Elementi di dettaglio,INC_ElmDet_BreakLine,597570,1
Elementi di dettaglio,INC_ElmDet_BreakLine,597571,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,597572,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,598088,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,598089,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,598090,1
