GUID,ID,Categoria,Famiglia e Tipo,Stato
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad8a5,710821,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad8b1,710833,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad8bd,710845,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad8c7,710855,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad8d1,710865,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad8db,710875,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad8e5,710885,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad8ef,710895,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad8f9,710905,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad903,710915,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad915,710933,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad91f,710943,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad92b,710955,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad943,710979,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad94d,710989,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad959,711001,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad961,711009,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad96d,711021,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad977,711031,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad981,711041,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad98b,711051,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad999,711065,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad9a5,711077,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad9af,711087,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad9b9,711097,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad9c1,711105,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad9d7,711127,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad9e1,711137,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad9ef,711151,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ad9f9,711161,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ada03,711171,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ada0d,711181,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ada17,711191,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ada23,711203,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ada2d,711213,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ada39,711225,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ada43,711235,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ada57,711255,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ada61,711265,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ada6b,711275,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ada77,711287,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000ada9d,711325,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000adaa7,711335,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000adb1d,711453,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000adb4f,711503,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000adb59,711513,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000adba6,711590,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000adbd7,711639,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000adbe1,711649,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
ae579c4c-202a-440b-8c5a-89a7abeeb974-000adbeb,711659,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
a70b9fe5-e4c4-489c-a458-b09bcb772ab9-000aec82,715906,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
721be0fd-eef0-4bf4-8968-373dff883fce-000af29e,717470,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
5d7e9a3e-17cd-4dff-bf91-73433ee0d78f-000af69c,718492,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
65e4e121-c086-4509-a8e5-2d516d0e4cac-000b011c,721180,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
65e4e121-c086-4509-a8e5-2d516d0e4cac-000b011e,721182,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
691b51c0-7f98-406a-8fab-1d3028ba2878-000ccec6,839366,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB200,1
691b51c0-7f98-406a-8fab-1d3028ba2878-000cd0e7,839911,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB200,1
691b51c0-7f98-406a-8fab-1d3028ba2878-000cd0f4,839924,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB200,1
691b51c0-7f98-406a-8fab-1d3028ba2878-000cd0ff,839935,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB200,1
691b51c0-7f98-406a-8fab-1d3028ba2878-000cd10a,839946,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB200,1
691b51c0-7f98-406a-8fab-1d3028ba2878-000cd13b,839995,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB200,1
691b51c0-7f98-406a-8fab-1d3028ba2878-000cd242,840258,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB200,1
691b51c0-7f98-406a-8fab-1d3028ba2878-000cd243,840259,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB200,1
691b51c0-7f98-406a-8fab-1d3028ba2878-000cd244,840260,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB200,1
691b51c0-7f98-406a-8fab-1d3028ba2878-000cd245,840261,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB200,1
691b51c0-7f98-406a-8fab-1d3028ba2878-000cd246,840262,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB200,1
691b51c0-7f98-406a-8fab-1d3028ba2878-000cd247,840263,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB200,1
f25c3090-0b85-43fa-a2c4-d3ebfbdcfe76-000d3aa6,866982,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
f25c3090-0b85-43fa-a2c4-d3ebfbdcfe76-000d3aa7,866983,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
da725937-5a74-4d5a-b439-b098d18c75d8-000d4a5d,871005,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
da725937-5a74-4d5a-b439-b098d18c75d8-000d4b3d,871229,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
da725937-5a74-4d5a-b439-b098d18c75d8-000d4b49,871241,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
da725937-5a74-4d5a-b439-b098d18c75d8-000d4b97,871319,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
da725937-5a74-4d5a-b439-b098d18c75d8-000d4bc2,871362,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
da725937-5a74-4d5a-b439-b098d18c75d8-000d4bc3,871363,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
da725937-5a74-4d5a-b439-b098d18c75d8-000d4bc4,871364,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
da725937-5a74-4d5a-b439-b098d18c75d8-000d4bc5,871365,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
da725937-5a74-4d5a-b439-b098d18c75d8-000d4be8,871400,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
da725937-5a74-4d5a-b439-b098d18c75d8-000d4c2c,871468,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
da725937-5a74-4d5a-b439-b098d18c75d8-000d4d4c,871756,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d70fd,880893,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d70fe,880894,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d70ff,880895,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d7100,880896,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d7101,880897,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d7102,880898,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d7103,880899,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d7104,880900,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d7105,880901,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dc520,902432,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dc87b,903291,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dc8fc,903420,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dcf1a,904986,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dcf1b,904987,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dcf1c,904988,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dcf3f,905023,Pilastri strutturali,INC_PilST_PS.AC_HE: HEB300,1
d470d35a-59bd-4ee0-bf66-fd00c26d0750-000ddb50,908112,Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo: CHS711x25,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d7335,881461,Scale,Scala assemblata: INC_Scl_SC.AC_UPN200.Grigliato,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba05,899589,Scale,Scala assemblata: INC_Scl_SC.AC_UPN200.Grigliato,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d74c2,881858,Scale: Pianerottoli,Pianerottolo non monolitico: INC_PiaSC_SC.AC_Grigliato,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d7513,881939,Scale: Pianerottoli,Pianerottolo non monolitico: INC_PiaSC_SC.AC_Grigliato,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d757a,882042,Scale: Pianerottoli,Pianerottolo non monolitico: INC_PiaSC_SC.AC_Grigliato,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d7b72,883570,Scale: Pianerottoli,Pianerottolo non monolitico: INC_PiaSC_SC.AC_Grigliato,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba0c,899596,Scale: Pianerottoli,Pianerottolo non monolitico: INC_PiaSC_SC.AC_Grigliato,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba14,899604,Scale: Pianerottoli,Pianerottolo non monolitico: INC_PiaSC_SC.AC_Grigliato,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba1c,899612,Scale: Pianerottoli,Pianerottolo non monolitico: INC_PiaSC_SC.AC_Grigliato,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba24,899620,Scale: Pianerottoli,Pianerottolo non monolitico: INC_PiaSC_SC.AC_Grigliato,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d7479,881785,Scale: Rampe,Rampa non monolitica: Grigliato,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d74c0,881856,Scale: Rampe,Rampa non monolitica: Grigliato,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d7511,881937,Scale: Rampe,Rampa non monolitica: Grigliato,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d7578,882040,Scale: Rampe,Rampa non monolitica: Grigliato,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba06,899590,Scale: Rampe,Rampa non monolitica: Grigliato,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba0a,899594,Scale: Rampe,Rampa non monolitica: Grigliato,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba12,899602,Scale: Rampe,Rampa non monolitica: Grigliato,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba1a,899610,Scale: Rampe,Rampa non monolitica: Grigliato,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d747b,881787,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d747c,881788,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d74c4,881860,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d74c5,881861,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d74c6,881862,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d74c8,881864,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d7515,881941,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d7516,881942,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d7517,881943,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d7519,881945,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d757c,882044,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d757d,882045,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d757e,882046,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d7580,882048,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d7bfc,883708,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
19d9d788-c6be-4844-bd86-24914ec8c70c-000d7bfe,883710,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
55d06971-1437-4790-a146-af4e92a7f1d8-000d7ce1,883937,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
55d06971-1437-4790-a146-af4e92a7f1d8-000d7ce2,883938,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba08,899592,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba09,899593,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba0e,899598,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba0f,899599,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba10,899600,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba11,899601,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba16,899606,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba17,899607,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba18,899608,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba19,899609,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba1e,899614,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba1f,899615,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba20,899616,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba21,899617,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba2a,899626,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba2b,899627,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba32,899634,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
9d6dbd15-286d-4640-9e0d-8f37b963c4e0-000dba33,899635,Scale: Supporti,Montante scala: INC_MntSC_SC.AC_UPN200,1
9c4c2525-e16d-4ad3-8fa7-e63bb7f8ba6c-000adf21,712481,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
9c4c2525-e16d-4ad3-8fa7-e63bb7f8ba6c-000adf9e,712606,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
9c4c2525-e16d-4ad3-8fa7-e63bb7f8ba6c-000adfa7,712615,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
9c4c2525-e16d-4ad3-8fa7-e63bb7f8ba6c-000adffb,712699,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
9c4c2525-e16d-4ad3-8fa7-e63bb7f8ba6c-000ae03e,712766,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
9c4c2525-e16d-4ad3-8fa7-e63bb7f8ba6c-000ae03f,712767,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
9c4c2525-e16d-4ad3-8fa7-e63bb7f8ba6c-000ae040,712768,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
9c4c2525-e16d-4ad3-8fa7-e63bb7f8ba6c-000ae041,712769,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
9c4c2525-e16d-4ad3-8fa7-e63bb7f8ba6c-000ae042,712770,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
9c4c2525-e16d-4ad3-8fa7-e63bb7f8ba6c-000ae0b9,712889,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
9c4c2525-e16d-4ad3-8fa7-e63bb7f8ba6c-000ae0ba,712890,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
