Categoria,ID Elemento,Verifica,Offset Rilevato,Stato
Pilastri strutturali,711335,Oggetto conforme.,0.0,1
Pilastri strutturali,711453,Oggetto conforme.,0.0,1
Pilastri strutturali,711503,Oggetto conforme.,0.0,1
Pilastri strutturali,711513,Oggetto conforme.,0.0,1
Pilastri strutturali,711590,Oggetto conforme.,0.0,1
Pilastri strutturali,711639,Oggetto conforme.,0.0,1
Pilastri strutturali,711649,Oggetto conforme.,0.0,1
Pilastri strutturali,711659,Oggetto conforme.,0.0,1
Pilastri strutturali,715906,Oggetto conforme.,0.0,1
Pilastri strutturali,717470,Oggetto conforme.,0.0,1
Pilastri strutturali,718492,Oggetto conforme.,0.0,1
Pilastri strutturali,721180,Oggetto conforme.,0.0,1
Pilastri strutturali,721182,Oggetto conforme.,0.0,1
Pilastri strutturali,839366,Oggetto conforme.,0.0,1
Pilastri strutturali,839911,Oggetto conforme.,0.0,1
Pilastri strutturali,839924,Oggetto conforme.,0.0,1
Pilastri strutturali,839935,Oggetto conforme.,0.0,1
Pilastri strutturali,839946,Oggetto conforme.,0.0,1
Pilastri strutturali,839995,Oggetto conforme.,0.0,1
Pilastri strutturali,840258,Oggetto conforme.,0.0,1
Pilastri strutturali,840259,Oggetto conforme.,0.0,1
Pilastri strutturali,840260,Oggetto conforme.,0.0,1
Pilastri strutturali,840261,Oggetto conforme.,0.0,1
Pilastri strutturali,840262,Oggetto conforme.,0.0,1
Pilastri strutturali,840263,Oggetto conforme.,0.0,1
Pilastri strutturali,866982,Oggetto conforme.,0.0,1
Pilastri strutturali,866983,Oggetto conforme.,0.0,1
Pilastri strutturali,871005,Oggetto conforme.,0.0,1
Pilastri strutturali,871229,Oggetto conforme.,0.0,1
Pilastri strutturali,871241,Oggetto conforme.,0.0,1
Pilastri strutturali,871319,Oggetto conforme.,0.0,1
Pilastri strutturali,871362,Oggetto conforme.,0.0,1
Pilastri strutturali,871363,Oggetto conforme.,0.0,1
Pilastri strutturali,871364,Oggetto conforme.,0.0,1
Pilastri strutturali,871365,Oggetto conforme.,0.0,1
Pilastri strutturali,871400,Oggetto conforme.,0.0,1
Pilastri strutturali,871468,Oggetto conforme.,0.0,1
Pilastri strutturali,871756,Oggetto conforme.,0.0,1
Pilastri strutturali,880893,Oggetto conforme.,0.0,1
Pilastri strutturali,880894,Oggetto conforme.,0.0,1
Pilastri strutturali,880895,Oggetto conforme.,0.0,1
Pilastri strutturali,880896,Oggetto conforme.,0.0,1
Pilastri strutturali,880897,Oggetto conforme.,0.0,1
Pilastri strutturali,880898,Oggetto conforme.,0.0,1
Pilastri strutturali,880899,Oggetto conforme.,0.0,1
Pilastri strutturali,880900,Oggetto conforme.,0.0,1
Pilastri strutturali,880901,Oggetto conforme.,0.0,1
Pilastri strutturali,902432,Oggetto conforme.,0.0,1
Pilastri strutturali,903291,Oggetto conforme.,0.0,1
Pilastri strutturali,903420,Oggetto conforme.,0.0,1
Pilastri strutturali,904986,Oggetto conforme.,0.0,1
Pilastri strutturali,904987,Oggetto conforme.,0.0,1
Pilastri strutturali,904988,Oggetto conforme.,0.0,1
Pilastri strutturali,905023,Oggetto conforme.,0.0,1
Pilastri strutturali,908112,Oggetto conforme.,0.0,1
