1,9nnn_J.002_028_PE_ST_M3_04_00,INC_TelST_TS.CA_FondazioneRettangolareMagrone:50x50,,736598,0
1,9nnn_J.002_028_PE_ST_M3_04_00,INC_TelST_TS.CA_FondazioneRettangolareMagrone:50x50,,736762,0
1,9nnn_J.002_028_PE_ST_M3_04_00,INC_TelST_TS.CA_FondazioneRettangolareMagrone:50x50,,736849,0
1,9nnn_J.002_028_PE_ST_M3_04_00,INC_TelST_TS.CA_FondazioneRettangolareMagrone:50x50,,736900,0
1,9nnn_J.002_028_PE_ST_M3_04_00,INC_TelST_TS.CA_FondazioneRettangolareMagrone:50x50,,736978,0
1,9nnn_J.002_028_PE_ST_M3_04_00,INC_TelST_TS.CA_FondazioneRettangolareMagrone:50x50,,737099,0
1,9nnn_J.002_028_PE_ST_M3_04_00,INC_TelST_TS.CA_FondazioneRettangolareMagrone:50x50,,737177,0
1,9nnn_J.002_028_PE_ST_M3_04_00,INC_TelST_TS.CA_FondazioneRettangolareMagrone:50x50,,737240,0
1,9nnn_J.002_028_PE_ST_M3_04_00,INC_TelST_TS.CA_FondazioneRettangolareMagrone:50x50,,737467,0
1,9nnn_J.002_028_PE_ST_M3_04_00,INC_TelST_TS.CA_FondazioneRettangolareMagrone:50x50,,737575,0
1,9nnn_J.002_028_PE_ST_M3_04_00,INC_TelST_TS.CA_FondazioneRettangolareMagrone:50x50,,737626,0
1,9nnn_J.002_028_PE_ST_M3_04_00,INC_TelST_TS.CA_FondazioneRettangolareMagrone:50x50,,737672,0
1,9nnn_J.002_028_PE_ST_M3_04_00,INC_TelST_TS.CA_FondazioneRettangolareMagrone:50x50,,737849,0
1,9nnn_J.002_028_PE_ST_M3_04_00,INC_TelST_TS.CA_FondazioneRettangolareMagrone:50x78,,737957,0
1,9nnn_J.002_028_PE_ST_M3_04_00,INC_TelST_TS.CA_FondazioneRettangolare:50X28,,738286,0
1,9nnn_J.002_028_PE_ST_M3_04_00,INC_TelST_TS.CA_FondazioneRettangolare:50X28,,738608,0
1,9nnn_J.002_028_PE_ST_M3_04_00,INC_TelST_TS.CA_FondazioneRettangolare:50X28,,739005,0
1,9nnn_J.002_028_PE_ST_M3_04_00,INC_TelST_TS.CA_FondazioneRettangolareMagrone:50x50,,740385,0
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716430,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716431,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716432,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716433,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716620,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716621,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716622,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716623,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716632,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716633,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716634,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716635,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716644,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716645,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716646,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716647,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716656,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716657,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716658,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716659,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716668,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716669,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716670,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716671,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716678,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716679,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716680,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716681,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716718,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716719,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716720,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716721,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716732,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716733,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716734,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716735,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716742,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716743,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716744,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716745,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716758,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716759,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716760,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716761,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716770,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716771,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716772,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716773,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716782,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716783,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716784,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716785,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716878,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716879,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716880,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716881,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716922,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716923,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716924,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716925,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716936,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716937,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716938,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716939,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716948,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716949,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716950,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716951,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716960,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716961,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716962,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716963,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716972,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716973,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716974,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716975,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716986,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716987,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716988,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,716989,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717000,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717001,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717002,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717003,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717014,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717015,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717016,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717017,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717028,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717029,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717030,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717031,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717042,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717043,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717044,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717045,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717080,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717081,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717082,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717083,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717092,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717093,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717094,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717095,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717104,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717105,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717106,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717107,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717116,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717117,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717118,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717119,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717128,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717129,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717130,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717131,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717140,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717141,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717142,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717143,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717152,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717153,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717154,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717155,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,717301,1
