Nome Famiglia - Tipo,Ifc Class,GUID,Element ID,Verifica,Stato
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASdl,705703,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASdW,705704,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASdv,705713,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASdw,705714,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASdx,705715,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASdy,705716,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASdr,705725,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASds,705726,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASdt,705727,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASc8,705728,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASc1,705737,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASc2,705738,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASc3,705739,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASc4,705740,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFAScT,705749,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFAScU,705750,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFAScV,705751,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFAScG,705752,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASch,705763,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASci,705764,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFAScj,705765,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASck,705766,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASX1,705801,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASX2,705802,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASX3,705803,Nessuna regola per la classe IFC: IfcPile,0
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASX4,705804,Nessuna regola per la classe IFC: IfcPile,0
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_2100x2400mm,IfcDoor,0f_govs7r9LBxjk3fnu0EU,706955,Valid name,1
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_2100x2400mm,IfcDoor,0f_govs7r9LBxjk3fnu00O,707085,Valid name,1
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_1200x2100,IfcDoor,0f_govs7r9LBxjk3fnu040,707349,Valid name,1
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_2400x2400mm,IfcDoor,2QVtWlakP3XwWQ0REwoU60,708052,Valid name,1
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_2800x2400mm,IfcDoor,2QVtWlakP3XwWQ0REwoUBT,708233,Valid name,1
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_1200x2100,IfcDoor,2QVtWlakP3XwWQ0REwoUDW,708404,Valid name,1
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_2400x2400mm,IfcDoor,2QVtWlakP3XwWQ0REwoUCo,708454,Valid name,1
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_2100x2400mm,IfcDoor,2QVtWlakP3XwWQ0REwoUEP,708557,Valid name,1
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_2100x2400mm,IfcDoor,2QVtWlakP3XwWQ0REwoVnT,708617,Valid name,1
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_2800x2400mm,IfcDoor,2QVtWlakP3XwWQ0REwoVm3,708695,Valid name,1
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_1200x2100,IfcDoor,3t6Lg5dYb079g7gIxIy7R_,709221,Valid name,1
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_1900x2400,IfcDoor,3t6Lg5dYb079g7gIxIy7Pb,709374,Valid name,1
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_2100x2400mm,IfcDoor,3t6Lg5dYb079g7gIxIy7SY,709561,Valid name,1
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_1200x2100,IfcDoor,3t6Lg5dYb079g7gIxIy78E,710293,Valid name,1
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_1900x2400,IfcDoor,3t6Lg5dYb079g7gIxIy78D,710294,Valid name,1
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_2100x2400mm,IfcDoor,3t6Lg5dYb079g7gIxIy78C,710295,Valid name,1
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFAQQz,699381,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFAS_F,705223,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFAS_R,705235,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFAS_N,705247,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFAS_Z,705259,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFAS_n,705273,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASvF,705287,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASvR,705299,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASvN,705311,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASv$,705335,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASuR,705363,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASuN,705375,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASuZ,705387,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASu$,705399,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASxB,705411,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASxP,705425,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASxL,705437,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASxX,705449,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASxz,705461,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASwc,705518,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASwq,705532,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASb0,705544,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASbS,705556,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASbe,705568,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASba,705580,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASbm,705592,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASaE,705606,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASaQ,705618,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASaw,705650,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASas,705662,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASd4,705676,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASdG,705688,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASdi,705700,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASdu,705712,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASdq,705724,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASc0,705736,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFAScS,705748,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFAScg,705762,Nessuna regola per la classe IFC: IfcFooting,0
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASX0,705800,Nessuna regola per la classe IFC: IfcFooting,0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,0YEqxMlVH6IAAGJ5cA9bmv,711556,Prefisso 50X50 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,0YEqxMlVH6IAAGJ5cA9bix,711814,Prefisso 50X50 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,0YEqxMlVH6IAAGJ5cA9bjk,711891,Prefisso 50X50 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,0YEqxMlVH6IAAGJ5cA9bjY,711903,Prefisso 50X50 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,0YEqxMlVH6IAAGJ5cA9bjN,711914,Prefisso 50X50 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,0YEqxMlVH6IAAGJ5cA9bj8,711925,Prefisso 50X50 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,0YEqxMlVH6IAAGJ5cA9bgz,711936,Prefisso 50X50 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,0YEqxMlVH6IAAGJ5cA9bgs,711947,Prefisso 50X50 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,0YEqxMlVH6IAAGJ5cA9bgh,711958,Prefisso 50X50 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,0YEqxMlVH6IAAGJ5cA9bgS,711969,Prefisso 50X50 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,0YEqxMlVH6IAAGJ5cA9bgH,711980,Prefisso 50X50 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4tF,713107,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4wR,713415,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4zH,713485,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4$I,713614,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn4Xt,713771,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn4bR,713991,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn4dz,714145,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn4fn,714285,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4gD,714449,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4gs,714474,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4jP,714501,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4jk,714546,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4iI,714574,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4ie,714612,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4HK,714760,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4GS,714816,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn4JI,714894,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn4Jt,714923,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn4IG,714956,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn4Ih,714999,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn4L4,715032,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn4Lc,715066,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn4K3,715103,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn4NS,715136,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn4N1,715165,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn4MS,715200,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4R_,715426,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4TL,715529,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4TZ,715583,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4SL,715593,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4SJ,715599,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4S5,715609,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4Sz,715617,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4Sx,715623,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4Sn,715629,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,1Z01g5Sjb7uRp1tFNbn4Sl,715635,Prefisso 50X78 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn4U5,715737,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn41h,715831,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn43l,715955,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn454,716056,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn47J,716175,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn46v,716261,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn46p,716271,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn46b,716281,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
INC_TelST_TS.CA_Rettangolare - 50x28,IfcFooting,1Z01g5Sjb7uRp1tFNbn49P,716293,Prefisso 50X28 non corrisponde al prefisso richiesto ST (dal nome file IFC),0
