Nome Elemento,Ifc Class,GUID IFC,GUID Nativo,Tag IFC,Element Id Nativo,Verifica,Stato
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,0pgimpTZ92ogmPz$zHCCAN,Non trovato,3320796,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,0pgimpTZ92ogmPz$zHCCAM,Non trovato,3320797,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,0pgimpTZ92ogmPz$zHCCAL,Non trovato,3320798,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,0pgimpTZ92ogmPz$zHCCAK,Non trovato,3320799,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,0pgimpTZ92ogmPz$zHCCAh,Non trovato,3320800,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,0pgimpTZ92ogmPz$zHCCAg,Non trovato,3320801,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,0pgimpTZ92ogmPz$zHCCAf,Non trovato,3320802,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,0pgimpTZ92ogmPz$zHCCAe,Non trovato,3320803,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,2Ft11vrInElxGXlJ5nUyWt,Non trovato,3652489,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,2Ft11vrInElxGXlJ5nUyWq,Non trovato,3652490,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,2Ft11vrInElxGXlJ5nUyWr,Non trovato,3652491,Non presente in IFC,0
Pannello sistema-AR_SFC_CEL_Vuoto,IfcPlate,Non trovato,0WMuqzban0GfONJOJUcogC,Non trovato,3722781,Non presente in IFC,0
Pannello sistema-AR_SFC_CEL_Vuoto,IfcPlate,Non trovato,0WMuqzban0GfONJOJUcogo,Non trovato,3722787,Non presente in IFC,0
Pannello sistema-AR_SFC_CEL_Vuoto,IfcPlate,Non trovato,0WMuqzban0GfONJOJUcogq,Non trovato,3722789,Non presente in IFC,0
Pannello sistema-AR_SFC_CEL_Vuoto,IfcPlate,Non trovato,0WMuqzban0GfONJOJUcogs,Non trovato,3722791,Non presente in IFC,0
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,2zh3jWJAL0PvesfeZlpu4A,2zh3jWJAL0PvesfeZlpu4A,960163,960163,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,2zh3jWJAL0PvesfeZlpu5W,2zh3jWJAL0PvesfeZlpu5W,960201,960201,Corretto,1
