Tipo Verifica,Categoria,Nome Elemento,ID Elemento,Livello Base,Livello Superiore,Offset Base,Offset Superiore,Verifica,Stato
Vincoli Livelli,Condotto,1486797,1486797,AR_LIV_PE_P01_+5.20m,-,6.5890000000000004,6.5890000000000004,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto,1502737,1502737,AR_LIV_PE_P01_+5.20m,-,6.5890000000000004,6.5890000000000004,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto,1502755,1502755,AR_LIV_PE_P01_+5.20m,-,6.5890000000000004,6.5890000000000004,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto flessibile,1506596,1506596,AR_LIV_PE_P01_+5.20m,-,6.7439999999999998,6.7439999999999998,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto flessibile,1506600,1506600,AR_LIV_PE_P01_+5.20m,-,6.7439999999999998,6.7439999999999998,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto,1506634,1506634,AR_LIV_PE_P01_+5.20m,-,6.5890000000000004,6.5890000000000004,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto,1506638,1506638,AR_LIV_PE_P01_+5.20m,-,6.5890000000000004,6.5890000000000004,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto flessibile,1506641,1506641,AR_LIV_PE_P01_+5.20m,-,6.7439999999999998,6.7439999999999998,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto flessibile,1506643,1506643,AR_LIV_PE_P01_+5.20m,-,6.7439999999999998,6.7439999999999998,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto,1506670,1506670,AR_LIV_PE_P01_+5.20m,-,6.5890000000000004,6.5890000000000004,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto,1506674,1506674,AR_LIV_PE_P01_+5.20m,-,6.5890000000000004,6.5890000000000004,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto flessibile,1506677,1506677,AR_LIV_PE_P01_+5.20m,-,6.7439999999999998,6.7439999999999998,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto flessibile,1506679,1506679,AR_LIV_PE_P01_+5.20m,-,6.7439999999999998,6.7439999999999998,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto,1506684,1506684,AR_LIV_PE_P01_+5.20m,-,6.5890000000000004,6.5890000000000004,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto flessibile,1506693,1506693,AR_LIV_PE_P01_+5.20m,-,6.7439999999999998,6.7439999999999998,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto,1508253,1508253,AR_LIV_PE_P01_+5.20m,-,6.609,6.609,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto,1508255,1508255,AR_LIV_PE_P01_+5.20m,-,6.609,6.609,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto,1508256,1508256,AR_LIV_PE_P01_+5.20m,-,6.609,6.609,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto,1508260,1508260,AR_LIV_PE_P01_+5.20m,-,6.609,6.609,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto flessibile,1508271,1508271,AR_LIV_PE_P01_+5.20m,-,6.7439999999999998,6.7439999999999998,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto flessibile,1508273,1508273,AR_LIV_PE_P01_+5.20m,-,6.7439999999999998,6.7439999999999998,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto,1508278,1508278,AR_LIV_PE_P01_+5.20m,-,6.609,6.609,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto,1508282,1508282,AR_LIV_PE_P01_+5.20m,-,6.609,6.609,Offset superiore all'interpiano.,0
Vincoli Livelli,Condotto flessibile,1508285,1508285,AR_LIV_PE_P01_+5.20m,-,6.7439999999999998,6.7439999999999998,Offset superiore all'interpiano.,0
