Nome Livello,ID Livello,Numero Elementi Hostati,Stato
AR_LIV_PE_P00_+0.00m,1566786,32420,1
AR_LIV_PE_P01_+5.20m,1566787,57042,1
AR_LIV_PE_P02_+10.40m,1566788,7940,1
AR_LIV_PE_PC2_+15.73m,1566789,352,1
AR_LIV_PE_PC1_+12.83m,1566790,181,1
AR_LIV_PE_PC3_+20.17m,1566791,49,1
