Nome Elemento,Ifc Class,GUID IFC,GUID Nativo,Tag IFC,Element Id Nativo,Verifica,Stato
INC_TelST_TS.CA_Rettangolare - 30x35,IfcBeam,3Uhv63NnX3PxWGayh9IF0u,3Uhv63NnX3PxWGayh9IF0u,812938,812938,Corretto,1
INC_TelST_TS.CA_Rettangolare - 30x35,IfcBeam,3Uhv63NnX3PxWGayh9IF0s,3Uhv63NnX3PxWGayh9IF0s,812940,812940,Corretto,1
INC_TelST_TS.CA_Rettangolare - 30x35,IfcBeam,3Uhv63NnX3PxWGayh9IF0r,3Uhv63NnX3PxWGayh9IF0r,812941,812941,Corretto,1
INC_TelST_TS.CA_Rettangolare - 30x35,IfcBeam,3Uhv63NnX3PxWGayh9IF0q,3Uhv63NnX3PxWGayh9IF0q,812942,812942,Corretto,1
INC_TelST_TS.CA_MensolaInclinata - CA-700x(520/350),IfcBeam,10IjM5U7XFjhZfjRNUuKxS,10IjM5U7XFjhZfjRNUuKxS,822178,822178,Corretto,1
INC_TelST_TS.CA_MensolaInclinata - CA-700x(520/350),IfcBeam,1EvLO4Kwj0VgySprK_y2Dk,1EvLO4Kwj0VgySprK_y2Dk,822494,822494,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRjY,28LmVPmGTCZgXsh1EyxRjY,832121,832121,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRjX,28LmVPmGTCZgXsh1EyxRjX,832122,832122,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRjW,28LmVPmGTCZgXsh1EyxRjW,832123,832123,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRjd,28LmVPmGTCZgXsh1EyxRjd,832124,832124,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRjc,28LmVPmGTCZgXsh1EyxRjc,832125,832125,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRjb,28LmVPmGTCZgXsh1EyxRjb,832126,832126,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRja,28LmVPmGTCZgXsh1EyxRja,832127,832127,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRkR,28LmVPmGTCZgXsh1EyxRkR,832128,832128,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRkQ,28LmVPmGTCZgXsh1EyxRkQ,832129,832129,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRkP,28LmVPmGTCZgXsh1EyxRkP,832130,832130,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRkO,28LmVPmGTCZgXsh1EyxRkO,832131,832131,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRkV,28LmVPmGTCZgXsh1EyxRkV,832132,832132,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRkU,28LmVPmGTCZgXsh1EyxRkU,832133,832133,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRkT,28LmVPmGTCZgXsh1EyxRkT,832134,832134,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRkS,28LmVPmGTCZgXsh1EyxRkS,832135,832135,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRkJ,28LmVPmGTCZgXsh1EyxRkJ,832136,832136,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRkI,28LmVPmGTCZgXsh1EyxRkI,832137,832137,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRkH,28LmVPmGTCZgXsh1EyxRkH,832138,832138,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRkG,28LmVPmGTCZgXsh1EyxRkG,832139,832139,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRkN,28LmVPmGTCZgXsh1EyxRkN,832140,832140,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRkM,28LmVPmGTCZgXsh1EyxRkM,832141,832141,Corretto,1
ST_FON_PAL_PaloCalcestruzzo - ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,28LmVPmGTCZgXsh1EyxRkL,28LmVPmGTCZgXsh1EyxRkL,832142,832142,Corretto,1
