Quantità,Nome della famiglia e del Tipo,IFC Element,ID,Valori Parametri,Verifica,Stato
1,Area 1:601352,IfcSpace,,"29,02",Corretta,1
1,L.T. A_LOT_043:1342030,IfcSpace,,"3,48",Corretta,1
1,L.T. A_LOT_038:1342036,IfcSpace,,"15,71",Corretta,1
1,L.T. A_LOT_039:1347938,IfcSpace,,"3,48",Corretta,1
1,L.T. A_LOT_040:1347939,IfcSpace,,"15,71",Corretta,1
1,L.T. A_LOT_041:1365699,IfcSpace,,"16,10",Corretta,1
1,Circolazione A_CIR_023:1365942,IfcSpace,,"22,63",Corretta,1
1,L.T. A_LOT_042:1366237,IfcSpace,,"6,41",Corretta,1
1,Circolazione B_CIR_019:1370971,IfcSpace,,"38,89",Corretta,1
1,Circolazione B_CIR_020:1370986,IfcSpace,,"34,46",Corretta,1
1,SCALE B_CIR_001:1370987,IfcSpace,,"21,64",Corretta,1
1,Circolazione B_CIR_021:1370997,IfcSpace,,"27,02",Corretta,1
1,SCALE B_CIR_002:1370998,IfcSpace,,"16,21",Corretta,1
1,L.T. B_LOT_031:1372023,IfcSpace,,"3,48",Corretta,1
1,L.T. B_LOT_030:1372032,IfcSpace,,"3,48",Corretta,1
1,Circolazione A_CIR_022:1410056,IfcSpace,,"16,04",Corretta,1
1,L.T. A_LOT_044:1410058,IfcSpace,,"6,60",Corretta,1
1,L.T. A_LOT_045:1410062,IfcSpace,,"11,08",Corretta,1
1,L.T. A_LOT_047:1410073,IfcSpace,,"5,65",Corretta,1
1,Circolazione A_CIR_024:1410319,IfcSpace,,"13,12",Corretta,1
1,SCALE A_SCA_008:1410410,IfcSpace,,"65,65",Corretta,1
1,SCALE A_SCA_009:1410452,IfcSpace,,"48,17",Corretta,1
1,SCALE A_SCA_010:1410551,IfcSpace,,"40,54",Corretta,1
1,SCALE A_SCA_011:1410684,IfcSpace,,"27,64",Corretta,1
1,SCALE A_SCA_012:1410724,IfcSpace,,"27,61",Corretta,1
1,Filtro B_CIR_022:1520443,IfcSpace,,"5,77",Corretta,1
1,Circolazione B_CIR_023:1520446,IfcSpace,,"47,21",Corretta,1
1,L.T. A_LOT_046:1522286,IfcSpace,,"6,77",Corretta,1
1,Circolazione B_CIR_024:1531811,IfcSpace,,"48,15",Corretta,1
1,Filtro B_CIR_025:1531815,IfcSpace,,"5,77",Corretta,1
1,Circolazione B_CIR_026:1536398,IfcSpace,,"55,77",Corretta,1
1,Filtro B_CIR_027:1536402,IfcSpace,,"6,21",Corretta,1
1,Circolazione B_CIR_028:1539993,IfcSpace,,"113,03",Corretta,1
1,Filtro B_CIR_029:1539997,IfcSpace,,"6,06",Corretta,1
1,Circolazione B_CIR_030:1558672,IfcSpace,,"101,99",Corretta,1
1,Circolazione B_CIR_031:1558810,IfcSpace,,"60,55",Corretta,1
1,Filtro B_CIR_032:1558812,IfcSpace,,"4,60",Corretta,1
1,Circolazione B_CIR_033:1558960,IfcSpace,,"42,14",Corretta,1
1,Filtro B_CIR_034:1558962,IfcSpace,,"4,82",Corretta,1
1,SCALE B_CIR_003:1575223,IfcSpace,,"32,40",Corretta,1
1,SCALE B_CIR_004:1575233,IfcSpace,,"19,58",Corretta,1
1,SCALE B_CIR_005:1575237,IfcSpace,,"19,49",Corretta,1
1,Filtro B_CIR_035:1579465,IfcSpace,,"5,63",Corretta,1
1,Area 1:601352,IfcSpace,,"0,000",Da compilare DIM_LOC_I_Volume [m³],0
1,L.T. A_LOT_043:1342030,IfcSpace,,"14,615",Corretta,1
1,L.T. A_LOT_038:1342036,IfcSpace,,"69,954",Corretta,1
1,L.T. A_LOT_039:1347938,IfcSpace,,"13,563",Corretta,1
1,L.T. A_LOT_040:1347939,IfcSpace,,"69,925",Corretta,1
1,L.T. A_LOT_041:1365699,IfcSpace,,"70,529",Corretta,1
1,Circolazione A_CIR_023:1365942,IfcSpace,,"83,722",Corretta,1
1,L.T. A_LOT_042:1366237,IfcSpace,,"28,068",Corretta,1
1,Circolazione B_CIR_019:1370971,IfcSpace,,"165,263",Corretta,1
1,Circolazione B_CIR_020:1370986,IfcSpace,,"117,148",Corretta,1
1,SCALE B_CIR_001:1370987,IfcSpace,,"73,576",Corretta,1
1,Circolazione B_CIR_021:1370997,IfcSpace,,"114,840",Corretta,1
1,SCALE B_CIR_002:1370998,IfcSpace,,"68,894",Corretta,1
1,L.T. B_LOT_031:1372023,IfcSpace,,"16,866",Corretta,1
1,L.T. B_LOT_030:1372032,IfcSpace,,"13,563",Corretta,1
1,Circolazione A_CIR_022:1410056,IfcSpace,,"59,347",Corretta,1
1,L.T. A_LOT_044:1410058,IfcSpace,,"28,912",Corretta,1
1,L.T. A_LOT_045:1410062,IfcSpace,,"48,530",Corretta,1
1,L.T. A_LOT_047:1410073,IfcSpace,,"24,763",Corretta,1
1,Circolazione A_CIR_024:1410319,IfcSpace,,"48,549",Corretta,1
1,SCALE A_SCA_008:1410410,IfcSpace,,"249,695",Corretta,1
1,SCALE A_SCA_009:1410452,IfcSpace,,"210,710",Corretta,1
1,SCALE A_SCA_010:1410551,IfcSpace,,"173,609",Corretta,1
1,SCALE A_SCA_011:1410684,IfcSpace,,"104,913",Corretta,1
1,SCALE A_SCA_012:1410724,IfcSpace,,"104,774",Corretta,1
1,Filtro B_CIR_022:1520443,IfcSpace,,"15,574",Corretta,1
1,Circolazione B_CIR_023:1520446,IfcSpace,,"111,281",Corretta,1
1,L.T. A_LOT_046:1522286,IfcSpace,,"26,404",Corretta,1
1,Circolazione B_CIR_024:1531811,IfcSpace,,"115,022",Corretta,1
1,Filtro B_CIR_025:1531815,IfcSpace,,"15,574",Corretta,1
1,Circolazione B_CIR_026:1536398,IfcSpace,,"133,917",Corretta,1
1,Filtro B_CIR_027:1536402,IfcSpace,,"16,776",Corretta,1
1,Circolazione B_CIR_028:1539993,IfcSpace,,"288,434",Corretta,1
1,Filtro B_CIR_029:1539997,IfcSpace,,"16,363",Corretta,1
1,Circolazione B_CIR_030:1558672,IfcSpace,,"264,090",Corretta,1
1,Circolazione B_CIR_031:1558810,IfcSpace,,"133,602",Corretta,1
1,Filtro B_CIR_032:1558812,IfcSpace,,"12,426",Corretta,1
1,Circolazione B_CIR_033:1558960,IfcSpace,,"94,437",Corretta,1
1,Filtro B_CIR_034:1558962,IfcSpace,,"13,020",Corretta,1
1,SCALE B_CIR_003:1575223,IfcSpace,,"137,710",Corretta,1
1,SCALE B_CIR_004:1575233,IfcSpace,,"58,749",Corretta,1
1,SCALE B_CIR_005:1575237,IfcSpace,,"58,482",Corretta,1
1,Filtro B_CIR_035:1579465,IfcSpace,,"15,197",Corretta,1
1,,IfcRoof,,1340526,Da compilare GEO_GEN_T_Dettaglio,0
1,,IfcRoof,,1341430,Da compilare GEO_GEN_T_Dettaglio,0
1,,IfcRoof,,1341498,Da compilare GEO_GEN_T_Dettaglio,0
1,,IfcRoof,,1447637,Da compilare GEO_GEN_T_Dettaglio,0
1,,IfcRoof,,1451377,Da compilare GEO_GEN_T_Dettaglio,0
1,,IfcRoof,,1451486,Da compilare GEO_GEN_T_Dettaglio,0
1,,IfcRoof,,1455376,Da compilare GEO_GEN_T_Dettaglio,0
1,,IfcRoof,,1455771,Da compilare GEO_GEN_T_Dettaglio,0
1,,IfcRoof,,1462435,Da compilare GEO_GEN_T_Dettaglio,0
1,,IfcRoof,,1465442,Da compilare GEO_GEN_T_Dettaglio,0
1,,IfcRoof,,1467984,Da compilare GEO_GEN_T_Dettaglio,0
1,,IfcRoof,,1544953,Da compilare GEO_GEN_T_Dettaglio,0
1,,IfcRoof,,1545142,Da compilare GEO_GEN_T_Dettaglio,0
1,,IfcRoof,,1552213,Da compilare GEO_GEN_T_Dettaglio,0
1,,IfcRoof,,1552539,Da compilare GEO_GEN_T_Dettaglio,0
1,,IfcRoof,,1553292,Da compilare GEO_GEN_T_Dettaglio,0
1,,IfcRoof,,1554488,Da compilare GEO_GEN_T_Dettaglio,0
1,,IfcRoof,,1554660,Da compilare GEO_GEN_T_Dettaglio,0
1,,IfcRoof,,1557559,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettagliato,1520380,Corretta,1
1,,IfcDoor,Dettagliato,1235457,Corretta,1
1,,IfcDoor,Dettagliato,1335843,Corretta,1
1,,IfcDoor,Dettagliato,1336408,Corretta,1
1,,IfcDoor,Dettagliato,1344514,Corretta,1
1,,IfcDoor,Dettagliato,1347276,Corretta,1
1,,IfcDoor,Dettagliato,1347632,Corretta,1
1,,IfcDoor,Dettagliato,1408407,Corretta,1
1,,IfcDoor,Dettagliato,1409022,Corretta,1
1,,IfcDoor,Dettagliato,1409610,Corretta,1
1,,IfcDoor,Dettagliato,1439731,Corretta,1
1,,IfcDoor,Dettagliato,1439786,Corretta,1
1,,IfcDoor,Dettagliato,1451051,Corretta,1
1,,IfcDoor,Dettagliato,1451052,Corretta,1
1,,IfcDoor,Dettagliato,1451948,Corretta,1
1,,IfcDoor,Dettagliato,1451949,Corretta,1
1,,IfcDoor,Dettagliato,1456223,Corretta,1
1,,IfcDoor,Dettagliato,1456224,Corretta,1
1,,IfcDoor,Dettagliato,1462953,Corretta,1
1,,IfcDoor,Dettagliato,1462954,Corretta,1
1,,IfcDoor,Dettagliato,1466095,Corretta,1
1,,IfcDoor,Dettagliato,1466096,Corretta,1
1,,IfcDoor,Dettagliato,1468445,Corretta,1
1,,IfcDoor,Dettagliato,1468446,Corretta,1
1,,IfcDoor,Dettagliato,1578290,Corretta,1
1,Ringhiera:AR_RIN_RAL_Balaustra_BA.01,IfcRailing,Dettagliato,1441146,Corretta,1
1,Ringhiera:AR_RIN_RAL_Balaustra_BA.01,IfcRailing,Dettagliato,1443966,Corretta,1
1,Ringhiera:AR_RIN_RAL_Balaustra_BA.01,IfcRailing,Dettagliato,1444250,Corretta,1
1,Ringhiera:AR_RIN_RAL_Balaustra_BA.01,IfcRailing,Dettagliato,1444326,Corretta,1
1,Ringhiera:AR_RIN_RAL_Balaustra_BA.01,IfcRailing,Dettagliato,1444528,Corretta,1
1,Ringhiera:AR_RIN_RAL_Balaustra_BA.02,IfcRailing,Dettagliato,1497102,Corretta,1
1,Ringhiera:AR_RIN_RAL_Balaustra_BA.01,IfcRailing,Dettagliato,1499962,Corretta,1
1,Ringhiera:AR_RIN_RAL_Balaustra_BA.01,IfcRailing,Dettagliato,1500702,Corretta,1
1,Ringhiera:AR_RIN_RAL_Balaustra_BA.02,IfcRailing,Dettagliato,1500998,Corretta,1
1,Ringhiera:AR_RIN_RAL_Balaustra_BA.02,IfcRailing,Dettagliato,1501394,Corretta,1
1,Ringhiera:AR_RIN_RAL_Balaustra_BA.02,IfcRailing,Dettagliato,1501653,Corretta,1
1,Ringhiera:AR_RIN_RAL_Balaustra_BA.02,IfcRailing,Dettagliato,1502873,Corretta,1
1,,IfcRoof,Dettagliato,1340440,Corretta,1
1,,IfcRoof,,1340526,Corretta,1
1,,IfcRoof,Dettagliato,1340821,Corretta,1
1,,IfcRoof,Dettagliato,1340977,Corretta,1
1,,IfcRoof,Dettagliato,1341197,Corretta,1
1,,IfcRoof,,1341430,Corretta,1
1,,IfcRoof,,1341498,Corretta,1
1,,IfcRoof,Dettagliato,1383875,Corretta,1
1,,IfcRoof,,1447637,Corretta,1
1,,IfcRoof,,1451377,Corretta,1
1,,IfcRoof,,1451486,Corretta,1
1,,IfcRoof,,1455376,Corretta,1
1,,IfcRoof,,1455771,Corretta,1
1,,IfcRoof,,1462435,Corretta,1
1,,IfcRoof,Dettagliato,1462804,Corretta,1
1,,IfcRoof,,1465442,Corretta,1
1,,IfcRoof,Dettagliato,1465787,Corretta,1
1,,IfcRoof,,1467984,Corretta,1
1,,IfcRoof,,1544953,Corretta,1
1,,IfcRoof,,1545142,Corretta,1
1,,IfcRoof,,1552213,Corretta,1
1,,IfcRoof,,1552539,Corretta,1
1,,IfcRoof,Dettagliato,1553204,Corretta,1
1,,IfcRoof,,1553292,Corretta,1
1,,IfcRoof,,1554488,Corretta,1
1,,IfcRoof,,1554660,Corretta,1
1,,IfcRoof,,1557559,Corretta,1
1,Pavimento:AR_PAV_RIV_20mm_FL-001,IfcSlab,Dettagliato,1206369,Corretta,1
1,Pavimento:AR_PAV_RIV_20mm_FL-001,IfcSlab,Dettagliato,1206776,Corretta,1
1,Pianerottolo monolitico:AR_PAV_RIV_20mm_FL-002,IfcSlab,Dettagliato,1219841,Corretta,1
1,Pavimento:AR_PAV_RIV_20mm_FL-001,IfcSlab,Dettagliato,1221176,Corretta,1
1,Pianerottolo monolitico:AR_PAV_RIV_20mm_FL-002,IfcSlab,Dettagliato,1221523,Corretta,1
1,Pavimento:AR_PAV_RIV_20mm_FL-001,IfcSlab,Dettagliato,1221946,Corretta,1
1,Pavimento:AR_PAV_RIV_20mm_FL-001,IfcSlab,Dettagliato,1222034,Corretta,1
1,Pianerottolo monolitico:AR_PAV_RIV_20mm_FL-002,IfcSlab,Dettagliato,1222769,Corretta,1
1,Pianerottolo monolitico:AR_PAV_RIV_20mm_FL-002,IfcSlab,Dettagliato,1222946,Corretta,1
1,Pavimento:AR_PAV_RIV_20mm_FL-002,IfcSlab,Dettagliato,1223021,Corretta,1
1,Pavimento:AR_PAV_GET_780mm_PI.01,IfcSlab,Dettagliato,1223249,Corretta,1
1,Pavimento:AR_PAV_RIV_20mm_FL-006,IfcSlab,Dettagliato,1234073,Corretta,1
1,Pavimento:AR_PAV_RIV_20mm_FL-006,IfcSlab,Dettagliato,1234135,Corretta,1
1,Pavimento:AR_PAV_RIV_20mm_FL-006,IfcSlab,Dettagliato,1235396,Corretta,1
1,Tetto di base:AR_TET_PIA_353mm_PE.24_grecata,IfcSlab,Dettagliato,1340526,Corretta,1
1,Tetto di base:AR_TET_PIA_353mm_PE.24_grecata,IfcSlab,Dettagliato,1341430,Corretta,1
