Categoria,Nome Famiglia,Nome Tipo,ID Elemento,Stato
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710244,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710258,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710276,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710286,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS711x25,710296,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710306,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710336,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710346,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710356,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710366,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,710390,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710400,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,710410,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710480,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS610x25,710490,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710500,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,710510,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS610x25,710534,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS610x20,710544,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,710554,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,710564,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,710574,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710761,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710771,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710781,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,710791,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710811,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,710821,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710833,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS610x20,710845,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,710855,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710865,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710875,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,710885,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710895,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,710905,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,710915,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,710933,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,710943,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,710955,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,710979,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS610x25,710989,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS610x20,711001,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,711009,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,711021,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS610x20,711031,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS711x25,711041,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS711x25,711051,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS711x25,711065,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,711077,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,711087,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,711097,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,711105,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS711x25,711127,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS711x25,711137,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS711x25,711151,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS711x25,711161,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS711x25,711171,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,711181,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,711191,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,711203,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,711213,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,711225,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,711235,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,711255,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x25,711265,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS610x20,711275,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,711287,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,711325,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS508x20,711453,1
OST_StructuralColumns,INC_PilST_PS.AC_CircolareCavo,CHS610x25,711503,1
