Quantità,Nome della Famiglia e del Tipo,Valore Parametri,IFC Element,ID,Verifica,Stato
1,,,IfcOpeningElement,1415591,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1416286,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1416282,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1416241,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1416223,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1416263,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1441507,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1441504,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1441500,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1461798,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1441814,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1441811,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1441807,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1441841,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1462063,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1461950,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1461954,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1461928,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1461924,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1461858,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1461970,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1461966,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1461962,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1461901,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1461876,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1461878,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1461999,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1461995,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1462195,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1462213,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1462239,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1462235,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1462174,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1483723,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1483794,Da compilare IDE_GEN_I_Wbs0,0
