Nome Materiale,ID Elemento,Verifica,Stato
Tes_CI.01 nero,1611103,Numero campi errato,0
Tes_CI.01 nero,1611103,Numero campi errato,0
Pom,1611105,Codice non trovato nel database,0
All_R.01,1611114,Numero campi errato,0
All_R.01,1611114,Numero campi errato,0
Plm_2,1611118,Numero campi errato,0
Plm_2,1611118,Codice non trovato nel database,0
Render Material 0-31-127,1634218,Codice non trovato nel database,0
Render Material 57-0-76,1634747,Codice non trovato nel database,0
Pru_2,1721994,Numero campi errato,0
Pru_2,1721994,Codice non trovato nel database,0
Fge_standard_2,1721995,Numero campi errato,0
Fge_standard_2,1721995,Numero campi errato,0
MTL.3_XXX_XXX_Alluminio_n/a_n/a,1739218,Numero campi errato,0
MTL.3_XXX_XXX_Alluminio_n/a_n/a,1739218,Codice non trovato nel database,0
CER.3_XXX_XXX_Porcellana_n/a_n/a,1739219,Numero campi errato,0
CER.3_XXX_XXX_Porcellana_n/a_n/a,1739219,Codice non trovato nel database,0
WOD.5_PNL_T14mm_PannelloInLaminatoHpl_Soema_,1739220,Numero campi errato,0
WOD.5_PNL_T14mm_PannelloInLaminatoHpl_Soema_,1739220,Codice non trovato nel database,0
Cer,1739223,Corretto,1
Vte,1739554,Corretto,1
MTL.9_XXX_XXX_AcciaioCromato_n/a_n/a,1757409,Numero campi errato,0
MTL.9_XXX_XXX_AcciaioCromato_n/a_n/a,1757409,Codice non trovato nel database,0
WOD.5_PNL_T14mm_PannelloInLaminatoHpl_n/a_n/a,1757410,Numero campi errato,0
WOD.5_PNL_T14mm_PannelloInLaminatoHpl_n/a_n/a,1757410,Codice non trovato nel database,0
GLA.7_XXX_T10mm_SpecchioRetroilluminato_n/a_n/a,1757411,Numero campi errato,0
GLA.7_XXX_T10mm_SpecchioRetroilluminato_n/a_n/a,1757411,Codice non trovato nel database,0
MTL.X_PRC_XXX_Steel,1757412,Numero campi errato,0
MTL.X_PRC_XXX_Steel,1757412,Codice non trovato nel database,0
Grohe-Chrome,1757413,Codice non trovato nel database,0
00_LIGHT,1757414,Numero campi errato,0
00_LIGHT,1757414,Codice non trovato nel database,0
Crn_lavabo,1757415,Numero campi errato,0
Crn_lavabo,1757415,Codice non trovato nel database,0
Spr,1757417,Codice non trovato nel database,0
Met_lavabo,1757418,Numero campi errato,0
Met_lavabo,1757418,Numero campi errato,0
Pru_1,1812108,Numero campi errato,0
Pru_1,1812108,Codice non trovato nel database,0
Cpp,1812111,Codice non trovato nel database,0
Oal_2,1821093,Numero campi errato,0
Oal_2,1821093,Codice non trovato nel database,0
Oal_3,1821097,Numero campi errato,0
Oal_3,1821097,Codice non trovato nel database,0
Plm_3,1821099,Numero campi errato,0
Plm_3,1821099,Codice non trovato nel database,0
Fge_standard_3,1821101,Numero campi errato,0
Fge_standard_3,1821101,Numero campi errato,0
Mdf_1,1821115,Numero campi errato,0
Mdf_1,1821115,Codice non trovato nel database,0
Oal_6,1821116,Numero campi errato,0
Oal_6,1821116,Codice non trovato nel database,0
Pru_3,1821117,Numero campi errato,0
Pru_3,1821117,Codice non trovato nel database,0
Oal_5,1821118,Numero campi errato,0
Oal_5,1821118,Codice non trovato nel database,0
Render Material 31-127-0,1841775,Codice non trovato nel database,0
Render Material 0-41-165,1842086,Codice non trovato nel database,0
Render Material 0-38-76,1842131,Codice non trovato nel database,0
Render Material 82-82-165,1842138,Codice non trovato nel database,0
Render Material 38-33-19,1842159,Codice non trovato nel database,0
Render Material 41-0-165,1842166,Codice non trovato nel database,0
Render Material 31-0-127,1842179,Codice non trovato nel database,0
Render Material 0-76-57,1842198,Codice non trovato nel database,0
Render Material 63-0-127,1842209,Codice non trovato nel database,0
Render Material 76-38-76,1842348,Codice non trovato nel database,0
Render Material 165-103-82,1842599,Codice non trovato nel database,0
Render Material 38-9-0,1842636,Codice non trovato nel database,0
Render Material 255-127-191,1843367,Codice non trovato nel database,0
Render Material 0-19-76,1843470,Codice non trovato nel database,0
Render Material 159-255-127,1845039,Codice non trovato nel database,0
Render Material 63-111-127,1845052,Codice non trovato nel database,0
Render Material 76-47-38,1845059,Codice non trovato nel database,0
Render Material 127-0-255,1845492,Codice non trovato nel database,0
Render Material 255-0-127,1845494,Codice non trovato nel database,0
Render Material 0-0-165,1845590,Codice non trovato nel database,0
Render Material 0-76-76,1845606,Codice non trovato nel database,0
Metal_PonteGiulio_Chrome,1846939,Numero campi errato,0
Metal_PonteGiulio_Chrome,1846939,Codice non trovato nel database,0
Glass_PonteGiulio_Mirror,1846940,Numero campi errato,0
Glass_PonteGiulio_Mirror,1846940,Codice non trovato nel database,0
Spr_disabili,1846944,Numero campi errato,0
Spr_disabili,1846944,Codice non trovato nel database,0
AISI 304 stainless steel_Mediclinics_Bright,1849711,Numero campi errato,0
AISI 304 stainless steel_Mediclinics_Bright,1849711,Codice non trovato nel database,0
AISI 304 stainless steel_Mediclinics_Satin,1849712,Numero campi errato,0
AISI 304 stainless steel_Mediclinics_Satin,1849712,Codice non trovato nel database,0
Steel_Mediclinics_White epoxy,1849717,Numero campi errato,0
Steel_Mediclinics_White epoxy,1849717,Codice non trovato nel database,0
Black,1849718,Codice non trovato nel database,0
Pla,1849727,Corretto,1
Sezione - Riquadro di sezione,1854191,Codice non trovato nel database,0
AB_Hose Red,1947297,Numero campi errato,0
AB_Hose Red,1947297,Codice non trovato nel database,0
ADR_ARE_SedutaPiede,1947298,Numero campi errato,0
ADR_ARE_SedutaPiede,1947298,Codice non trovato nel database,0
GEN_Acciaio Satinato,1967437,Numero campi errato,0
GEN_Acciaio Satinato,1967437,Codice non trovato nel database,0
GEN_Vetro Chiaro,1967438,Numero campi errato,0
GEN_Vetro Chiaro,1967438,Codice non trovato nel database,0
GEN_Acciaio Lucido,1967439,Numero campi errato,0
GEN_Acciaio Lucido,1967439,Codice non trovato nel database,0
Nuovo materiale di default,1986496,Codice non trovato nel database,0
ADR_ARE_Seduta,1986498,Numero campi errato,0
ADR_ARE_Seduta,1986498,Codice non trovato nel database,0
ADR_ARE_StrutturaSedia,1986499,Numero campi errato,0
ADR_ARE_StrutturaSedia,1986499,Codice non trovato nel database,0
ADR_ARE_SchienaleELE,1986500,Numero campi errato,0
ADR_ARE_SchienaleELE,1986500,Codice non trovato nel database,0
Materiale per il rendering 0-41-165,2190643,Codice non trovato nel database,0
Materiale per il rendering 0-165-41,2190648,Codice non trovato nel database,0
Materiale per il rendering 63-0-127,2190769,Codice non trovato nel database,0
Acz_2,2249450,Numero campi errato,0
Acz_2,2249450,Codice non trovato nel database,0
Plm_4,2249451,Numero campi errato,0
Plm_4,2249451,Codice non trovato nel database,0
Mle_1,2357269,Numero campi errato,0
Mle_1,2357269,Numero campi errato,0
Mle_3,2358396,Numero campi errato,0
Mle_3,2358396,Numero campi errato,0
Default Wall,2369444,Codice non trovato nel database,0
Legno,2398397,Codice non trovato nel database,0
Alluminio,2398399,Codice non trovato nel database,0
Vet,2430244,Corretto,1
Legno Tamburato,2452646,Codice non trovato nel database,0
Lamiera d'acciaio zincata,2461178,Codice non trovato nel database,0
Malta di allettamento,2591819,Codice non trovato nel database,0
Gre_FL-002_Scale,2592334,Numero campi errato,0
Gre_FL-002_Scale,2592334,Numero campi errato,0
Alluminio_Pannello verticale,2600092,Numero campi errato,0
Alluminio_Pannello verticale,2600092,Codice non trovato nel database,0
Fge_standard_1,2600114,Numero campi errato,0
Fge_standard_1,2600114,Numero campi errato,0
Acz_1,2600124,Numero campi errato,0
Acz_1,2600124,Codice non trovato nel database,0
TES,2605560,Codice non trovato nel database,0
Glide white,2632715,Codice non trovato nel database,0
Chrome,2632720,Codice non trovato nel database,0
Color mattone,2632721,Codice non trovato nel database,0
Sedia color mattone,2632722,Codice non trovato nel database,0
_Acciaio inox,2635709,Numero campi errato,0
_Acciaio inox,2635709,Codice non trovato nel database,0
Plastica,2644861,Codice non trovato nel database,0
Plastica Bianca,2644865,Codice non trovato nel database,0
Polipropilene - Cardboard,2656409,Codice non trovato nel database,0
ADR_Testo_NGate_Nero,2664988,Numero campi errato,0
ADR_Testo_NGate_Nero,2664988,Codice non trovato nel database,0
ADR_Divano,2664994,Numero campi errato,0
ADR_Divano,2664994,Codice non trovato nel database,0
03 aluminium polished,2674810,Codice non trovato nel database,0
Pelle - Blu fumo,2674811,Codice non trovato nel database,0
Sorgente d'illuminazione di default,2754907,Codice non trovato nel database,0
Sistemi-zone,2754909,Codice non trovato nel database,0
Superficie analitica - Muri esterni,2754910,Codice non trovato nel database,0
Superficie analitica - Tetti,2754911,Codice non trovato nel database,0
Superficie analitica - Solaio di fondazione,2754912,Codice non trovato nel database,0
Superficie analitica - Muri interni,2754913,Codice non trovato nel database,0
Superficie analitica - Pavimenti interni,2754914,Codice non trovato nel database,0
Superficie analitica - Controsoffitti,2754915,Codice non trovato nel database,0
Superficie analitica - Superfici d'aria,2754916,Codice non trovato nel database,0
Superficie analitica - Muri interrati,2754917,Codice non trovato nel database,0
Superficie analitica - Finestre apribili,2754918,Codice non trovato nel database,0
Superficie analitica - Lucernari apribili,2754919,Codice non trovato nel database,0
Superficie analitica - Porte scorrevoli,2754920,Codice non trovato nel database,0
Superficie analitica - Aperture di aerazione,2754921,Codice non trovato nel database,0
Superficie analitica - Avvolgibili,2754922,Codice non trovato nel database,0
Pannelli analitici,2754923,Codice non trovato nel database,0
Carichi analitici elettrici,2754924,Codice non trovato nel database,0
Tetto di default,2754925,Codice non trovato nel database,0
Analytical Spaces,2810453,Codice non trovato nel database,0
Analytical Surface - Exterior Walls,2810454,Codice non trovato nel database,0
Analytical Surface - Roofs,2810455,Codice non trovato nel database,0
Analytical Surface - Slabs on Grade,2810456,Codice non trovato nel database,0
Analytical Surface - Interior Walls,2810457,Codice non trovato nel database,0
Analytical Surface - Interior Floors,2810458,Codice non trovato nel database,0
Analytical Surface - Ceilings,2810459,Codice non trovato nel database,0
Analytical Surface - Air Surfaces,2810460,Codice non trovato nel database,0
Analytical Surface - Underground Walls,2810461,Codice non trovato nel database,0
Analytical Surface - Operable Windows,2810462,Codice non trovato nel database,0
Analytical Surface - Operable Skylights,2810463,Codice non trovato nel database,0
Analytical Surface - Sliding Doors,2810464,Codice non trovato nel database,0
Analytical Surface - Air Openings,2810465,Codice non trovato nel database,0
Analytical Surface - Shades,2810466,Codice non trovato nel database,0
Analytical Panels,2810467,Codice non trovato nel database,0
Default Roof,2810468,Codice non trovato nel database,0
Default Light Source,2810469,Codice non trovato nel database,0
System-Zones,2810470,Codice non trovato nel database,0
Electrical Analytical Loads,2810471,Codice non trovato nel database,0
Phase-Demo,2810476,Codice non trovato nel database,0
Phase-Exist,2810477,Codice non trovato nel database,0
Phase-Temp,2810478,Codice non trovato nel database,0
Analytical Floor Surface,2810479,Codice non trovato nel database,0
Analytical Slab Surface,2810480,Codice non trovato nel database,0
Analytical Wall Surface,2810481,Codice non trovato nel database,0
Met_CI.02,2827983,Numero campi errato,0
Met_CI.02,2827983,Numero campi errato,0
Bff,2827995,Codice non trovato nel database,0
Plm_1,2828019,Numero campi errato,0
Plm_1,2828019,Codice non trovato nel database,0
Fge_standard_4,2828021,Numero campi errato,0
Fge_standard_4,2828021,Numero campi errato,0
Oal_4,2828023,Numero campi errato,0
Oal_4,2828023,Codice non trovato nel database,0
Met_WL-002,2828025,Numero campi errato,0
Met_WL-002,2828025,Numero campi errato,0
Leg,2828027,Corretto,1
Hpl_R.04,2828035,Numero campi errato,0
Hpl_R.04,2828035,Codice non trovato nel database,0
Mle_2,2828039,Numero campi errato,0
Mle_2,2828039,Numero campi errato,0
Pie_FL-004,2828053,Numero campi errato,0
Pie_FL-004,2828053,Numero campi errato,0
Pie_FL-005,2828055,Numero campi errato,0
Pie_FL-005,2828055,Numero campi errato,0
