GUID,ID,Categoria,Famiglia e Tipo,Stato
8dc341d5-82b1-4edc-895d-95c1ae961ebc-00125478,1201272,Controsoffitti,Controsoffitto composto: AR_CON_CSO_50_WC,1
8dc341d5-82b1-4edc-895d-95c1ae961ebc-00125499,1201305,Controsoffitti,Controsoffitto composto: AR_CON_CSO_50_Locali Tecnici,1
8dc341d5-82b1-4edc-895d-95c1ae961ebc-001254a9,1201321,Controsoffitti,Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1
8dc341d5-82b1-4edc-895d-95c1ae961ebc-001254ed,1201389,Controsoffitti,Controsoffitto composto: AR_CON_CSO_150_Uffici,1
8dc341d5-82b1-4edc-895d-95c1ae961ebc-001254f9,1201401,Controsoffitti,Controsoffitto composto: AR_CON_CSO_150_Uffici,1
8dc341d5-82b1-4edc-895d-95c1ae961ebc-00125503,1201411,Controsoffitti,Controsoffitto composto: AR_CON_CSO_150_Uffici,1
978499fa-d110-4336-884a-f4e352cf6b02-00126177,1204599,Controsoffitti,Controsoffitto composto: AR_CON_CSO_150_Uffici,1
978499fa-d110-4336-884a-f4e352cf6b02-0012617f,1204607,Controsoffitti,Controsoffitto composto: AR_CON_CSO_150_Uffici,1
978499fa-d110-4336-884a-f4e352cf6b02-00126187,1204615,Controsoffitti,Controsoffitto composto: AR_CON_CSO_150_Uffici,1
978499fa-d110-4336-884a-f4e352cf6b02-00126193,1204627,Controsoffitti,Controsoffitto composto: AR_CON_CSO_150_Uffici,1
978499fa-d110-4336-884a-f4e352cf6b02-001261e7,1204711,Controsoffitti,Controsoffitto composto: AR_CON_CSO_150_Aree comuni,1
978499fa-d110-4336-884a-f4e352cf6b02-0012623e,1204798,Controsoffitti,Controsoffitto composto: AR_CON_CSO_150_Uffici,1
978499fa-d110-4336-884a-f4e352cf6b02-0012625e,1204830,Controsoffitti,Controsoffitto composto: AR_CON_CSO_150_Uffici,1
