Nome Livello,ID Livello,Numero Elementi Hostati,Stato
AR_LIV_PE_P00_+0.00m,311,5723,1
AR_LIV_PE_P01_+5.20m,638329,6973,1
AR_LIV_PE_P02_+10.40m,638415,10,1
ST_LIV_PE_P01_+5.08m,661130,73,1
ST_LIV_PE_P00_-0.48m,661520,40,1
ST_LIV_PE_P02_+10.28m,661624,34,1
AR_LIV_PE_PC2_+15.73m,661743,1,1
ST_LIV_PE_PC2_+15.48m,661744,10,1
AR_LIV_PE_PC1_+12.83m,670266,470,1
ST_LIV_PE_PC1_+12.50m,675252,314,1
