Quantità,Modello,Type Name,ID,Livello,Verifica,Stato
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:960163,960163,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:960201,960201,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:960244,960244,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:960327,960327,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:962508,962508,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:962712,962712,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:962719,962719,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:962726,962726,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:962768,962768,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:965714,965714,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:966164,966164,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:966201,966201,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:966260,966260,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:966322,966322,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:966362,966362,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_83mm_CI.05:967717,967717,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:968153,968153,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:968190,968190,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:968245,968245,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_127mm_CI.14:1038735,1038735,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:1042285,1042285,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1090214,1090214,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1092993,1092993,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1094789,1094789,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_CON_CSO_LamieraStirataSx:AR_CON_CSO_LamieraStirataSx_10mm:1128952,1128952,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_CON_CSO_LamieraStirataDx:AR_CON_CSO_LamieraStirataDx_10mm:1129858,1129858,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_CON_CSO_LamieraStirataSx:AR_CON_CSO_LamieraStirataSx_10mm:1140601,1140601,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_CON_CSO_LamieraStirataDx:AR_CON_CSO_LamieraStirataDx_10mm:1140603,1140603,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1150449,1150449,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:1258456,1258456,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_60mm_CI.01:1262468,1262468,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_CON_CLA_Circolazione002:AR_CON_CLA_Circolazione002_CI.02:1278392,1278392,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.03:1283517,1283517,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.03:1284459,1284459,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.03:1289758,1289758,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.03:1289769,1289769,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:1351049,1351049,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:1364154,1364154,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1401498,1401498,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_CON_CLA_IngressoMolo:AR_CON_CLA_IngressoMolo_CI.02:1410548,1410548,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1418475,1418475,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1431805,1431805,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1432549,1432549,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_CON_CLA_IngressoMolo01:AR_CON_CLA_IngressoMolo01_CI.02:1436158,1436158,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1446781,1446781,,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_CON_CLA_IngressoMolo03:AR_CON_CLA_IngressoMolo03_CI.02:1449899,1449899,,Corretta,1
