Nome Elemento,Ifc Class,GUID IFC,GUID Nativo,Tag IFC,Element Id Nativo,Verifica,Stato
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,0pgimpTZ92ogmPz$zHCCAN,Non trovato,3320796,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,0pgimpTZ92ogmPz$zHCCAM,Non trovato,3320797,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,0pgimpTZ92ogmPz$zHCCAL,Non trovato,3320798,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,0pgimpTZ92ogmPz$zHCCAK,Non trovato,3320799,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,0pgimpTZ92ogmPz$zHCCAh,Non trovato,3320800,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,0pgimpTZ92ogmPz$zHCCAg,Non trovato,3320801,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,0pgimpTZ92ogmPz$zHCCAf,Non trovato,3320802,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,0pgimpTZ92ogmPz$zHCCAe,Non trovato,3320803,Non presente in IFC,0
Pannello sistema-AR_SFC_CEL_Vuoto,IfcPlate,Non trovato,0WMuqzban0GfONJOJUcogC,Non trovato,3722781,Non presente in IFC,0
Pannello sistema-AR_SFC_CEL_Vuoto,IfcPlate,Non trovato,0WMuqzban0GfONJOJUcogo,Non trovato,3722787,Non presente in IFC,0
Pannello sistema-AR_SFC_CEL_Vuoto,IfcPlate,Non trovato,0WMuqzban0GfONJOJUcogq,Non trovato,3722789,Non presente in IFC,0
Pannello sistema-AR_SFC_CEL_Vuoto,IfcPlate,Non trovato,0WMuqzban0GfONJOJUcogs,Non trovato,3722791,Non presente in IFC,0
AR_SFC_MON_All_FacciataContinuaMolo,IfcPlate,Non trovato,1815r5omv9H8098K5CO2E5,Non trovato,3958511,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,0S$ulNGuz1P8reaYChBpVb,Non trovato,3969031,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,0S$ulNGuz1P8reaYChBpVh,Non trovato,3969033,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,0S$ulNGuz1P8reaYChBpVe,Non trovato,3969034,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaMolo,IfcPlate,Non trovato,0S$ulNGuz1P8reaYChBpVf,Non trovato,3969035,Non presente in IFC,0
