Nome Elemento,Ifc Class,GUID IFC,GUID Nativo,Tag IFC,Element Id Nativo,Verifica,Stato
ST_MNT_Acc_UPN220,IfcMember,Non trovato,0DQmVTyKXBUQ2am657aLpB,Non trovato,1566450,Non presente in IFC,0
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktycLD,2SJ2KbuMrAqu_dvZktycLD,712481,712481,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktycNo,2SJ2KbuMrAqu_dvZktycNo,712606,712606,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktycNB,2SJ2KbuMrAqu_dvZktycNB,712615,712615,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktycMN,2SJ2KbuMrAqu_dvZktycMN,712699,712699,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybfI,2SJ2KbuMrAqu_dvZktybfI,712766,712766,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybfJ,2SJ2KbuMrAqu_dvZktybfJ,712767,712767,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybei,2SJ2KbuMrAqu_dvZktybei,712768,712768,Corretto,1
ST_TRA_IPE_Acc - ST_TRA_IPE_Acc_IPE450,IfcBeam,2SJ2KbuMrAqu_dvZktybej,2SJ2KbuMrAqu_dvZktybej,712769,712769,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybek,2SJ2KbuMrAqu_dvZktybek,712770,712770,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybhL,2SJ2KbuMrAqu_dvZktybhL,712889,712889,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybhM,2SJ2KbuMrAqu_dvZktybhM,712890,712890,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybhN,2SJ2KbuMrAqu_dvZktybhN,712891,712891,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybhH,2SJ2KbuMrAqu_dvZktybhH,712893,712893,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybgb,2SJ2KbuMrAqu_dvZktybgb,712905,712905,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybgc,2SJ2KbuMrAqu_dvZktybgc,712906,712906,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybgd,2SJ2KbuMrAqu_dvZktybgd,712907,712907,Corretto,1
ST_TRA_IPE_Acc - ST_TRA_IPE_Acc_IPE240,IfcBeam,2SJ2KbuMrAqu_dvZktybgW,2SJ2KbuMrAqu_dvZktybgW,712908,712908,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybgX,2SJ2KbuMrAqu_dvZktybgX,712909,712909,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybgm,2SJ2KbuMrAqu_dvZktybgm,712924,712924,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybgn,2SJ2KbuMrAqu_dvZktybgn,712925,712925,Corretto,1
ST_TRA_IPE_Acc - ST_TRA_IPE_Acc_IPE450,IfcBeam,2SJ2KbuMrAqu_dvZktybgB,2SJ2KbuMrAqu_dvZktybgB,712935,712935,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybg4,2SJ2KbuMrAqu_dvZktybg4,712936,712936,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybg6,2SJ2KbuMrAqu_dvZktybg6,712938,712938,Corretto,1
ST_TRA_IPE_Acc - ST_TRA_IPE_Acc_IPE450,IfcBeam,2SJ2KbuMrAqu_dvZktybgR,2SJ2KbuMrAqu_dvZktybgR,712951,712951,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybgK,2SJ2KbuMrAqu_dvZktybgK,712952,712952,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybgL,2SJ2KbuMrAqu_dvZktybgL,712953,712953,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybjg,2SJ2KbuMrAqu_dvZktybjg,712966,712966,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybi2,2SJ2KbuMrAqu_dvZktybi2,713070,713070,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybiK,2SJ2KbuMrAqu_dvZktybiK,713080,713080,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktyblq,2SJ2KbuMrAqu_dvZktyblq,713112,713112,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybkl,2SJ2KbuMrAqu_dvZktybkl,713155,713155,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybkF,2SJ2KbuMrAqu_dvZktybkF,713187,713187,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybk0,2SJ2KbuMrAqu_dvZktybk0,713196,713196,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybkP,2SJ2KbuMrAqu_dvZktybkP,713205,713205,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybkG,2SJ2KbuMrAqu_dvZktybkG,713212,713212,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybXf,2SJ2KbuMrAqu_dvZktybXf,713221,713221,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybXy,2SJ2KbuMrAqu_dvZktybXy,713232,713232,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybXt,2SJ2KbuMrAqu_dvZktybXt,713243,713243,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybal,2SJ2KbuMrAqu_dvZktybal,713539,713539,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybaf,2SJ2KbuMrAqu_dvZktybaf,713541,713541,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybag,2SJ2KbuMrAqu_dvZktybag,713542,713542,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybah,2SJ2KbuMrAqu_dvZktybah,713543,713543,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybaa,2SJ2KbuMrAqu_dvZktybaa,713544,713544,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybab,2SJ2KbuMrAqu_dvZktybab,713545,713545,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybaw,2SJ2KbuMrAqu_dvZktybaw,713558,713558,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybax,2SJ2KbuMrAqu_dvZktybax,713559,713559,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybaq,2SJ2KbuMrAqu_dvZktybaq,713560,713560,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybar,2SJ2KbuMrAqu_dvZktybar,713561,713561,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybas,2SJ2KbuMrAqu_dvZktybas,713562,713562,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybcb,2SJ2KbuMrAqu_dvZktybcb,713673,713673,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybcc,2SJ2KbuMrAqu_dvZktybcc,713674,713674,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybxg,2SJ2KbuMrAqu_dvZktybxg,713862,713862,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybxh,2SJ2KbuMrAqu_dvZktybxh,713863,713863,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybxa,2SJ2KbuMrAqu_dvZktybxa,713864,713864,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybxb,2SJ2KbuMrAqu_dvZktybxb,713865,713865,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybxc,2SJ2KbuMrAqu_dvZktybxc,713866,713866,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybxd,2SJ2KbuMrAqu_dvZktybxd,713867,713867,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybxW,2SJ2KbuMrAqu_dvZktybxW,713868,713868,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybwG,2SJ2KbuMrAqu_dvZktybwG,713980,713980,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybwH,2SJ2KbuMrAqu_dvZktybwH,713981,713981,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybzh,2SJ2KbuMrAqu_dvZktybzh,713991,713991,Corretto,1
