Tipo Verifica,Categoria,Nome Elemento,ID Elemento,Livello Base,Livello Superiore,Offset Base,Offset Superiore,Verifica,Stato
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710244,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+15.48m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710258,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+16.25m,0.095000000000000001,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710276,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+15.48m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710286,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+15.48m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS711x25,710296,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+16.25m,0.095000000000000001,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710306,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+16.25m,0.095000000000000001,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710336,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+15.48m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710346,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+15.48m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710356,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+16.25m,0.095000000000000001,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710366,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+16.25m,0.095000000000000001,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x25,710390,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+15.48m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710400,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+15.48m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x25,710410,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+15.48m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710480,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_P01_+5.08m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS610x25,710490,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+15.48m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710500,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+15.48m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x25,710510,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+15.48m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS610x25,710534,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+15.48m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS610x20,710544,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+15.48m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x25,710554,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+15.48m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x25,710564,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+15.48m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x25,710574,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+15.48m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710761,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+15.48m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710771,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+15.48m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710781,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+16.25m,0.095000000000000001,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x25,710791,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+16.25m,0.095000000000000001,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710811,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_P01_+5.08m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x25,710821,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+16.25m,0.095000000000000001,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710833,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+15.48m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS610x20,710845,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_P01_+5.08m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x25,710855,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+16.25m,0.095000000000000001,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710865,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_P01_+5.08m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710875,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_P01_+5.08m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x25,710885,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+16.25m,0.095000000000000001,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710895,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_P01_+5.08m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x20,710905,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_P01_+5.08m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x25,710915,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_P01_+5.08m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x25,710933,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+16.25m,0.095000000000000001,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x25,710943,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_P01_+5.08m,0.095000000000000001,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,ST_COL_CHS_Acc_CHS508x25,710955,ST_LIV_PE_P00_-0.80m,ST_LIV_PE_PC2_+16.25m,0.095000000000000001,0.0,Correttamente vincolato tra livelli.,1
