Categoria,Nome Elemento,ID Elemento,Verifica,Offset Rilevato,Stato
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva 45 per gomito,1507203,Oggetto conforme.,2.9300000000000002,1
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva 45 per gomito,1507205,Oggetto conforme.,3.0600000000000001,1
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva,1512927,Oggetto sopra l'interpiano.,19.390000000000001,0
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva,1512940,Oggetto sopra l'interpiano.,19.609999999999999,0
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva doppia,1524626,Offset Negativo.,-0.93000000000000005,0
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva 45 per gomito,1524636,Offset Negativo.,-1.0700000000000001,0
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva 45 per gomito,1524638,Offset Negativo.,-0.94999999999999996,0
Raccordi tubazione,IM_PAF_TEE_Pvc_T standard,1524972,Oggetto conforme.,2.0800000000000001,1
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva,1525298,Oggetto sopra l'interpiano.,7.5,0
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva doppia,1525589,Oggetto conforme.,4.3300000000000001,1
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva 45 per gomito,1525603,Oggetto conforme.,4.2199999999999998,1
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva 45 per gomito,1525605,Oggetto sopra l'interpiano.,5.8600000000000003,0
Raccordi tubazione,IM_PAF_TEE_Pvc_T innesto a 45 32-160,1525792,Oggetto conforme.,4.3099999999999996,1
Raccordi tubazione,^DON'T_USE^Composite_Schedule_Family,1525793,Oggetto conforme.,4.2000000000000002,1
Raccordi tubazione,^DON'T_USE^Composite_Schedule_Family,1525794,Oggetto conforme.,4.2000000000000002,1
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva doppia,1528247,Offset Negativo.,-0.96999999999999997,0
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva 45 per gomito,1528403,Offset Negativo.,-0.96999999999999997,0
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva 45 per gomito,1528405,Offset Negativo.,-1.0900000000000001,0
Raccordi tubazione,IM_PAF_TEE_Pvc_T standard,1530399,Offset Negativo.,-5.6600000000000001,0
Raccordi tubazione,IM_PAF_TRS_Pvc_Riduzione,1530404,Offset Negativo.,-5.6500000000000004,0
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva,1536041,Offset Negativo.,-0.81999999999999995,0
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva doppia,1536066,Offset Negativo.,-0.77000000000000002,0
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva 45 per gomito,1536076,Offset Negativo.,-0.94999999999999996,0
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva 45 per gomito,1536078,Offset Negativo.,-0.82999999999999996,0
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva doppia,1536180,Offset Negativo.,-5.5899999999999999,0
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva 45 per gomito,1536182,Offset Negativo.,-5.5899999999999999,0
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva 45 per gomito,1536184,Offset Negativo.,-3.9500000000000002,0
Raccordi tubazione,IM_PAF_TEE_Pvc_T standard,1536402,Oggetto conforme.,4.21,1
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva,1536740,Oggetto conforme.,4.4299999999999997,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1551715,Oggetto conforme.,3.21,1
Raccordi tubazione,IM_PAF_TEE_Mlt_Tee,1551759,Oggetto conforme.,3.21,1
Raccordi tubazione,IM_PAF_TEE_Mlt_Tee,1551791,Oggetto conforme.,3.9700000000000002,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1551988,Oggetto conforme.,3.21,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1552000,Oggetto conforme.,3.9700000000000002,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1552151,Oggetto conforme.,3.3199999999999998,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1552159,Oggetto conforme.,2.8399999999999999,1
Raccordi tubazione,IM_PAF_TEE_Mlt_Tee,1552193,Oggetto conforme.,3.9300000000000002,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1552480,Oggetto conforme.,3.9700000000000002,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1552492,Oggetto conforme.,3.5299999999999998,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1552495,Oggetto conforme.,3.5299999999999998,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1552802,Oggetto conforme.,4.4800000000000004,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1552869,Oggetto conforme.,3.9300000000000002,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1553005,Oggetto conforme.,3.9300000000000002,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1553015,Oggetto conforme.,3.23,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1553124,Oggetto conforme.,3.23,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1553132,Oggetto conforme.,3.9900000000000002,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1553144,Oggetto conforme.,3.9900000000000002,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1553589,Oggetto conforme.,3.3300000000000001,1
Raccordi tubazione,IM_PAF_TEE_Mlt_Tee,1553844,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1554176,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1554186,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1554194,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1554366,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1554374,Oggetto conforme.,4.5800000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1554386,Oggetto conforme.,4.5800000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1554394,Oggetto conforme.,4.0599999999999996,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1554445,Oggetto conforme.,3.21,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1554648,Oggetto conforme.,3.3199999999999998,1
Raccordi tubazione,IM_PAF_TEE_Mlt_Tee,1554683,Oggetto conforme.,3.21,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1554825,Oggetto conforme.,3.21,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1554833,Oggetto conforme.,2.8700000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1554887,Oggetto conforme.,3.21,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1554895,Oggetto conforme.,3.9700000000000002,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1554907,Oggetto conforme.,3.9700000000000002,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1554915,Oggetto conforme.,3.5299999999999998,1
Raccordi tubazione,IM_PAF_TEE_Mlt_Tee,1555045,Oggetto conforme.,3.9700000000000002,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1555057,Oggetto conforme.,4.0800000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1555154,Oggetto conforme.,3.9700000000000002,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1555162,Oggetto conforme.,3.1899999999999999,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1555199,Oggetto conforme.,4.0800000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1555207,Oggetto conforme.,3.1899999999999999,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1555316,Oggetto conforme.,3.5299999999999998,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1555344,Oggetto conforme.,3.5299999999999998,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1555352,Oggetto conforme.,3.9300000000000002,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1555452,Oggetto conforme.,3.5299999999999998,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1555472,Oggetto conforme.,3.9300000000000002,1
Raccordi tubazione,IM_PAF_TEE_Mlt_Tee,1555547,Oggetto conforme.,3.9300000000000002,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1555633,Oggetto conforme.,4.4800000000000004,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1555798,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1555887,Oggetto conforme.,3.9300000000000002,1
