Categoria,Nome Famiglia,Nome Tipo,ID Elemento,Verifica,Stato
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1434996,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_SILENZIATO,1442074,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_SILENZIATO,1442658,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1443666,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1449011,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1449143,Corretto,1
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva doppia,Curva doppia,1449300,Corretto,1
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva 45 per gomito,Standard,1449302,Corretto,1
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva 45 per gomito,Standard,1449304,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1449648,Corretto,1
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva,Curva,1449702,Corretto,1
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva,Curva,1449797,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1453649,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_SILENZIATO,1453843,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1454292,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1454370,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1454378,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1454835,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1454841,Corretto,1
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva,Curva,1455106,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_SILENZIATO,1455395,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_SILENZIATO,1455744,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_SILENZIATO,1455746,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1456140,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1456148,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_SILENZIATO,1456241,Corretto,1
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva doppia,Curva doppia,1456243,Corretto,1
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva 45 per gomito,Standard,1456257,Corretto,1
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva 45 per gomito,Standard,1456259,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_SILENZIATO,1456314,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1456342,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1456346,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1456354,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_SILENZIATO,1456373,Corretto,1
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva doppia,Curva doppia,1456377,Corretto,1
