Nome Elemento,Ifc Class,GUID IFC,GUID Nativo,Tag IFC,Element Id Nativo,Verifica,Stato
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,2WkfPDxNb8qfSUWiYYte$Q,2WkfPDxNb8qfSUWiYYte$Q,1907850,1907850,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,2WkfPDxNb8qfSUWiYYte$Y,2WkfPDxNb8qfSUWiYYte$Y,1907890,1907890,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,2WkfPDxNb8qfSUWiYYte$g,2WkfPDxNb8qfSUWiYYte$g,1907898,1907898,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,2WkfPDxNb8qfSUWiYYtevQ,2WkfPDxNb8qfSUWiYYtevQ,1907978,1907978,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,2WkfPDxNb8qfSUWiYYtexL,2WkfPDxNb8qfSUWiYYtexL,1908101,1908101,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,2WkfPDxNb8qfSUWiYYtewI,2WkfPDxNb8qfSUWiYYte$Q,1908162,1908162,GUID difforme,0
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,2WkfPDxNb8qfSUWiYYtesC,2WkfPDxNb8qfSUWiYYtesC,1908444,1908444,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,2WkfPDxNb8qfSUWiYYtenS,2WkfPDxNb8qfSUWiYYte$Q,1908492,1908492,GUID difforme,0
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,2WkfPDxNb8qfSUWiYYtemh,2WkfPDxNb8qfSUWiYYtemh,1908603,1908603,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,3$75gXORfDkQPO6znKnxJQ,3$75gXORfDkQPO6znKnxJQ,1908860,1908860,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,3$75gXORfDkQPO6znKnxGE,3$75gXORfDkQPO6znKnxGE,1908904,1908904,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,3$75gXORfDkQPO6znKnxHD,3$75gXORfDkQPO6znKnxJQ,1908971,1908971,GUID difforme,0
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,3$75gXORfDkQPO6znKnxK_,3$75gXORfDkQPO6znKnxK_,1909144,1909144,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,1kFQQRNBzEZudEzibS1nT9,1kFQQRNBzEZudEzibS1nT9,1909379,1909379,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,0Plt1Nnmn8Bw7nkNGhChhg,0Plt1Nnmn8Bw7nkNGhChhg,1909715,1909715,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,0Plt1Nnmn8Bw7nkNGhChh0,0Plt1Nnmn8Bw7nkNGhChh0,1909753,1909753,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,0Plt1Nnmn8Bw7nkNGhChty,0Plt1Nnmn8Bw7nkNGhChty,1910300,1910300,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,0Plt1Nnmn8Bw7nkNGhCh_b,0Plt1Nnmn8Bw7nkNGhCh_b,1910428,1910428,Corretto,1
Tubazione - IM_TUB_Pvc_SILENZIATO,IfcPipeSegment,0Plt1Nnmn8Bw7nkNGhChuT,0Plt1Nnmn8Bw7nkNGhChuT,1910564,1910564,Corretto,1
