Categoria,Nome Elemento,ID Elemento,Livello Base,Livello Superiore,Offset Base,Offset Superiore,Verifica,Stato
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,716619,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,716631,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,716643,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,716677,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,716717,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,716731,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,716741,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,716757,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,716769,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,716781,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,716877,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,716921,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,716935,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,716947,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,716959,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,716971,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,716985,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,716999,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,717013,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,717027,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,717079,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,717091,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,717103,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,717115,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,717127,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
Fondazioni strutturali,ST_FON_PLT_Testata4Pali,717139,ST_LIV_PE_P00_-0.80m,-,-,0.0,Oggetto conforme.,1
