Qty.,Model,Type Name,Tag,BuildingStory,Type,Stato
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,960163.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,960201.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,960244.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,960327.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,962508.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,962712.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,962719.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,962726.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,962768.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,963349.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,965714.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,966164.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,966201.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,966260.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,966322.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,966362.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,966425.0,-,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_83mm_CI.05,967717.0,-,Controsoffitto composto:AR_CON_CPA_83mm_CI.05,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,968153.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,968190.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,968245.0,-,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,977504.0,-,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1001682.0,-,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1038735.0,-,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1042285.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1088581.0,-,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1090214.0,-,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1092993.0,-,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1094789.0,-,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1110545.0,-,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1128952.0,-,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1128996.0,-,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1129858.0,-,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1140351.0,-,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1140480.0,-,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1140481.0,-,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1140482.0,-,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1140483.0,-,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1140530.0,-,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1140531.0,-,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1140532.0,-,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1140533.0,-,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1140539.0,-,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1140541.0,-,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1140600.0,-,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1140601.0,-,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1140602.0,-,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1140603.0,-,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1140604.0,-,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1140605.0,-,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1140606.0,-,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1140607.0,-,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1140608.0,-,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1140609.0,-,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1140610.0,-,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1140611.0,-,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1140612.0,-,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1140613.0,-,AR_GEN_MGE_BladesSx:AR_GEN_MGE_BladesSx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1140615.0,-,AR_GEN_MGE_BladesDx:AR_GEN_MGE_BladesDx_100mm,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1150449.0,-,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1258456.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_60mm_CI.01,1262468.0,-,Controsoffitto composto:AR_CON_CPA_60mm_CI.01,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_Circolazione002:AR_GEN_MGE_Circolazione002_CI.02,1278392.0,-,AR_GEN_MGE_Circolazione002:AR_GEN_MGE_Circolazione002_CI.02,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.03,1283517.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.03,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.03,1284459.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.03,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.03,1284601.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.03,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.03,1289758.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.03,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.03,1289769.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.03,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1351049.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1364154.0,-,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1401498.0,-,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1
1,9nnn_J.002_028_PE_AR_M3_01_00,AR_GEN_MGE_IngressoMolo:AR_GEN_MGE_IngressoMolo_CI.02,1410548.0,-,AR_GEN_MGE_IngressoMolo:AR_GEN_MGE_IngressoMolo_CI.02,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1413923.0,-,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1418475.0,-,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1
1,9nnn_J.002_028_PE_AR_M3_01_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1431805.0,-,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1
