Nome Elemento,Ifc Class,GUID IFC,GUID Nativo,Tag IFC,Element Id Nativo,Verifica,Stato
System Panel-AR_PAF_SEM_Vet_Trasparente,IfcPlate,Non trovato,3DslGvPKD5$hd9hUN0wqXP,Non trovato,1028597,Non presente in IFC,0
System Panel-AR_PAF_SEM_Vet_Opaco,IfcPlate,Non trovato,3DslGvPKD5$hd9hUN0wqeb,Non trovato,1029001,Non presente in IFC,0
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,2zh3jWJAL0PvesfeZlpu4A,2zh3jWJAL0PvesfeZlpu4A,960163,960163,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,2zh3jWJAL0PvesfeZlpu5W,2zh3jWJAL0PvesfeZlpu5W,960201,960201,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,2zh3jWJAL0PvesfeZlpu5T,2zh3jWJAL0PvesfeZlpu5T,960244,960244,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,2zh3jWJAL0PvesfeZlpu3k,2zh3jWJAL0PvesfeZlpu3k,960327,960327,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,2zh3jWJAL0PvesfeZlpuXb,2zh3jWJAL0PvesfeZlpuXb,962508,962508,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,2zh3jWJAL0PvesfeZlpvSn,2zh3jWJAL0PvesfeZlpvSn,962712,962712,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,2zh3jWJAL0PvesfeZlpvSs,2zh3jWJAL0PvesfeZlpvSs,962719,962719,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,2zh3jWJAL0PvesfeZlpvSF,2zh3jWJAL0PvesfeZlpvSF,962726,962726,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,2zh3jWJAL0PvesfeZlpvTv,2zh3jWJAL0PvesfeZlpvTv,962768,962768,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1c$HeIU_j4nPr5U96ZHtxt,1c$HeIU_j4nPr5U96ZHtxt,963349,963349,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,2o$Tb_mFLAmualTWiHeNCE,2o$Tb_mFLAmualTWiHeNCE,965714,965714,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,2o$Tb_mFLAmualTWiHeN58,2o$Tb_mFLAmualTWiHeN58,966164,966164,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,2o$Tb_mFLAmualTWiHeN5b,2o$Tb_mFLAmualTWiHeN5b,966201,966201,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,2o$Tb_mFLAmualTWiHeN4e,2o$Tb_mFLAmualTWiHeN4e,966260,966260,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,2o$Tb_mFLAmualTWiHeN7k,2o$Tb_mFLAmualTWiHeN7k,966322,966322,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,2o$Tb_mFLAmualTWiHeN66,2o$Tb_mFLAmualTWiHeN66,966362,966362,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,2o$Tb_mFLAmualTWiHeN15,2o$Tb_mFLAmualTWiHeN15,966425,966425,Corretto,1
Controsoffitto composto - AR_CON_CPA_83mm_CI.05,IfcCovering,2o$Tb_mFLAmualTWiHeGjv,2o$Tb_mFLAmualTWiHeGjv,967717,967717,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,2o$Tb_mFLAmualTWiHeGg5,2o$Tb_mFLAmualTWiHeGg5,968153,968153,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,2o$Tb_mFLAmualTWiHeGgY,2o$Tb_mFLAmualTWiHeGgY,968190,968190,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,2o$Tb_mFLAmualTWiHeGbf,2o$Tb_mFLAmualTWiHeGbf,968245,968245,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,1Lgt$5i1v8Ox5W7yx9lYOC,1Lgt$5i1v8Ox5W7yx9lYOC,977504,977504,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,2aEJI3D7L7swdua3P6lAII,2aEJI3D7L7swdua3P6lAII,1001682,1001682,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,3WURju5CL1P8LjnAxBgEiT,3WURju5CL1P8LjnAxBgEiT,1038735,1038735,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,0dhBfQoRb3zBFdkVBOkqqk,0dhBfQoRb3zBFdkVBOkqqk,1042285,1042285,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,1_Nhx5yIz4$P_aSDhNToBu,1_Nhx5yIz4$P_aSDhNToBu,1088581,1088581,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,1_Nhx5yIz4$P_aSDhNTnmR,1_Nhx5yIz4$P_aSDhNTnmR,1090214,1090214,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,2rLywR7jj04RqxSwxyKXxE,2rLywR7jj04RqxSwxyKXxE,1092993,1092993,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,0YBZa4grX78PwLdky6CjTO,0YBZa4grX78PwLdky6CjTO,1094789,1094789,Corretto,1
AR_GEN_MGE_BladesSx - AR_GEN_MGE_BladesSx_100mm,IfcCovering,1bFWhTpRX3FvO5yiXedZqt,1bFWhTpRX3FvO5yiXedZqt,1110545,1110545,Corretto,1
AR_GEN_MGE_BladesSx - AR_GEN_MGE_BladesSx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyPuj,34LbP8AZX6qO9QK$0OyPuj,1128952,1128952,Corretto,1
AR_GEN_MGE_BladesSx - AR_GEN_MGE_BladesSx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyPtn,34LbP8AZX6qO9QK$0OyPtn,1128996,1128996,Corretto,1
AR_GEN_MGE_BladesDx - AR_GEN_MGE_BladesDx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyPfN,34LbP8AZX6qO9QK$0OyPfN,1129858,1129858,Corretto,1
AR_GEN_MGE_BladesDx - AR_GEN_MGE_BladesDx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS6g,34LbP8AZX6qO9QK$0OyS6g,1140351,1140351,Corretto,1
AR_GEN_MGE_BladesSx - AR_GEN_MGE_BladesSx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS3L,34LbP8AZX6qO9QK$0OyS3L,1140480,1140480,Corretto,1
AR_GEN_MGE_BladesSx - AR_GEN_MGE_BladesSx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS3K,34LbP8AZX6qO9QK$0OyS3K,1140481,1140481,Corretto,1
AR_GEN_MGE_BladesDx - AR_GEN_MGE_BladesDx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS3N,34LbP8AZX6qO9QK$0OyS3N,1140482,1140482,Corretto,1
AR_GEN_MGE_BladesDx - AR_GEN_MGE_BladesDx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS3M,34LbP8AZX6qO9QK$0OyS3M,1140483,1140483,Corretto,1
AR_GEN_MGE_BladesSx - AR_GEN_MGE_BladesSx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS3d,34LbP8AZX6qO9QK$0OyS3d,1140530,1140530,Corretto,1
AR_GEN_MGE_BladesSx - AR_GEN_MGE_BladesSx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS3c,34LbP8AZX6qO9QK$0OyS3c,1140531,1140531,Corretto,1
AR_GEN_MGE_BladesDx - AR_GEN_MGE_BladesDx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS3X,34LbP8AZX6qO9QK$0OyS3X,1140532,1140532,Corretto,1
AR_GEN_MGE_BladesDx - AR_GEN_MGE_BladesDx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS3W,34LbP8AZX6qO9QK$0OyS3W,1140533,1140533,Corretto,1
AR_GEN_MGE_BladesSx - AR_GEN_MGE_BladesSx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS3k,34LbP8AZX6qO9QK$0OyS3k,1140539,1140539,Corretto,1
AR_GEN_MGE_BladesDx - AR_GEN_MGE_BladesDx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS3e,34LbP8AZX6qO9QK$0OyS3e,1140541,1140541,Corretto,1
AR_GEN_MGE_BladesSx - AR_GEN_MGE_BladesSx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS2j,34LbP8AZX6qO9QK$0OyS2j,1140600,1140600,Corretto,1
AR_GEN_MGE_BladesSx - AR_GEN_MGE_BladesSx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS2i,34LbP8AZX6qO9QK$0OyS2i,1140601,1140601,Corretto,1
AR_GEN_MGE_BladesSx - AR_GEN_MGE_BladesSx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS2l,34LbP8AZX6qO9QK$0OyS2l,1140602,1140602,Corretto,1
AR_GEN_MGE_BladesDx - AR_GEN_MGE_BladesDx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS2k,34LbP8AZX6qO9QK$0OyS2k,1140603,1140603,Corretto,1
AR_GEN_MGE_BladesDx - AR_GEN_MGE_BladesDx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS2f,34LbP8AZX6qO9QK$0OyS2f,1140604,1140604,Corretto,1
AR_GEN_MGE_BladesSx - AR_GEN_MGE_BladesSx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS2e,34LbP8AZX6qO9QK$0OyS2e,1140605,1140605,Corretto,1
AR_GEN_MGE_BladesSx - AR_GEN_MGE_BladesSx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS2h,34LbP8AZX6qO9QK$0OyS2h,1140606,1140606,Corretto,1
AR_GEN_MGE_BladesDx - AR_GEN_MGE_BladesDx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS2g,34LbP8AZX6qO9QK$0OyS2g,1140607,1140607,Corretto,1
AR_GEN_MGE_BladesDx - AR_GEN_MGE_BladesDx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS1L,34LbP8AZX6qO9QK$0OyS1L,1140608,1140608,Corretto,1
AR_GEN_MGE_BladesSx - AR_GEN_MGE_BladesSx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS1K,34LbP8AZX6qO9QK$0OyS1K,1140609,1140609,Corretto,1
AR_GEN_MGE_BladesSx - AR_GEN_MGE_BladesSx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS1N,34LbP8AZX6qO9QK$0OyS1N,1140610,1140610,Corretto,1
AR_GEN_MGE_BladesDx - AR_GEN_MGE_BladesDx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS1M,34LbP8AZX6qO9QK$0OyS1M,1140611,1140611,Corretto,1
AR_GEN_MGE_BladesDx - AR_GEN_MGE_BladesDx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS1H,34LbP8AZX6qO9QK$0OyS1H,1140612,1140612,Corretto,1
AR_GEN_MGE_BladesSx - AR_GEN_MGE_BladesSx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS1G,34LbP8AZX6qO9QK$0OyS1G,1140613,1140613,Corretto,1
AR_GEN_MGE_BladesDx - AR_GEN_MGE_BladesDx_100mm,IfcCovering,34LbP8AZX6qO9QK$0OyS1I,34LbP8AZX6qO9QK$0OyS1I,1140615,1140615,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,16yv4F$Tr0$8FBeCrHiY$V,16yv4F$Tr0$8FBeCrHiY$V,1150449,1150449,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1i3DEMSdD0WvL6JLRr41TX,1i3DEMSdD0WvL6JLRr41TX,1258456,1258456,Corretto,1
Controsoffitto composto - AR_CON_CPA_60mm_CI.01,IfcCovering,2mkGXMAnX4I9xf5m8EsWYA,2mkGXMAnX4I9xf5m8EsWYA,1262468,1262468,Corretto,1
AR_GEN_MGE_Circolazione002 - AR_GEN_MGE_Circolazione002_CI.02,IfcCovering,2mkGXMAnX4I9xf5m8Esigs,2mkGXMAnX4I9xf5m8Esigs,1278392,1278392,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.03,IfcCovering,2mkGXMAnX4I9xf5m8Esjwp,2mkGXMAnX4I9xf5m8Esjwp,1283517,1283517,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.03,IfcCovering,3THw0lo0X4agP4Wp4339Uh,3THw0lo0X4agP4Wp4339Uh,1284459,1284459,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.03,IfcCovering,3THw0lo0X4agP4Wp4339Sv,3THw0lo0X4agP4Wp4339Sv,1284601,1284601,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.03,IfcCovering,3THw0lo0X4agP4Wp433A3U,3THw0lo0X4agP4Wp433A3U,1289758,1289758,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.03,IfcCovering,3THw0lo0X4agP4Wp433A3f,3THw0lo0X4agP4Wp433A3f,1289769,1289769,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,3yQ5jPmov8sgDU9UJ8VWwG,3yQ5jPmov8sgDU9UJ8VWwG,1351049,1351049,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1lrx39XOH4APtmeDM0fikN,1lrx39XOH4APtmeDM0fikN,1364154,1364154,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,2zxH5fSjDFU9ulPS23JMUS,2zxH5fSjDFU9ulPS23JMUS,1401498,1401498,Corretto,1
AR_GEN_MGE_IngressoMolo - AR_GEN_MGE_IngressoMolo_CI.02,IfcCovering,1XgldSXsbBEBhxszFJ_7m7,1XgldSXsbBEBhxszFJ_7m7,1410548,1410548,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,31nxzoc7b3nxP2yET4svgE,31nxzoc7b3nxP2yET4svgE,1413923,1413923,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,2Rbq4wbtD4nAe7eVJspz1B,2Rbq4wbtD4nAe7eVJspz1B,1418475,1418475,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,2hEM9BFgbDB9QN5t6t$ar9,2hEM9BFgbDB9QN5t6t$ar9,1431805,1431805,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,2hEM9BFgbDB9QN5t6t$avH,2hEM9BFgbDB9QN5t6t$avH,1432549,1432549,Corretto,1
AR_GEN_MGE_IngressoMolo00 - AR_GEN_MGE_IngressoMolo00_CI.02,IfcCovering,2hEM9BFgbDB9QN5t6t$dG3,2hEM9BFgbDB9QN5t6t$dG3,1434039,1434039,Corretto,1
AR_GEN_MGE_IngressoMolo01 - AR_GEN_MGE_IngressoMolo01_CI.02,IfcCovering,0hl4H_M9D5$hVHNIUE9BvS,0hl4H_M9D5$hVHNIUE9BvS,1436158,1436158,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,3AH7EpcaTD3hCiEKSw8bls,3AH7EpcaTD3hCiEKSw8bls,1444874,1444874,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,3AH7EpcaTD3hCiEKSw8bhr,3AH7EpcaTD3hCiEKSw8bhr,1445129,1445129,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,3AH7EpcaTD3hCiEKSw8beI,3AH7EpcaTD3hCiEKSw8beI,1445358,1445358,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,26XzV09Pj8jQ5rQm2tgKAp,26XzV09Pj8jQ5rQm2tgKAp,1446781,1446781,Corretto,1
AR_GEN_MGE_IngressoMolo03 - AR_GEN_MGE_IngressoMolo03_CI.02,IfcCovering,06WhjtEQvEIRadcFTTthF$,06WhjtEQvEIRadcFTTthF$,1449899,1449899,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,2CDzOb7Ob9Lvl4HkZSGegt,2CDzOb7Ob9Lvl4HkZSGegt,1457385,1457385,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,0xeMLEvjzBrOCubdqv0W5y,0xeMLEvjzBrOCubdqv0W5y,1459154,1459154,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,0xeMLEvjzBrOCubdqv0W1i,0xeMLEvjzBrOCubdqv0W1i,1459165,1459165,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,0xeMLEvjzBrOCubdqv0WDA,0xeMLEvjzBrOCubdqv0WDA,1459175,1459175,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,0xeMLEvjzBrOCubdqv0WA6,0xeMLEvjzBrOCubdqv0WA6,1459182,1459182,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,0xeMLEvjzBrOCubdqv0WAo,0xeMLEvjzBrOCubdqv0WAo,1459189,1459189,Corretto,1
AR_GEN_MGE_Circolazione00 - AR_GEN_MGE_Circolazione00_CI.02,IfcCovering,2J1kPgSbf6oAUW9F_0k$Os,2J1kPgSbf6oAUW9F_0k$Os,1543194,1543194,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,2J1kPgSbf6oAUW9F_0k$hf,2J1kPgSbf6oAUW9F_0k$hf,1545239,1545239,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,2J1kPgSbf6oAUW9F_0k$eH,2J1kPgSbf6oAUW9F_0k$eH,1545246,1545246,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,2J1kPgSbf6oAUW9F_0k_NR,2J1kPgSbf6oAUW9F_0k_NR,1545253,1545253,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,2J1kPgSbf6oAUW9F_0k_Nh,2J1kPgSbf6oAUW9F_0k_Nh,1545260,1545260,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,2J1kPgSbf6oAUW9F_0k_Nz,2J1kPgSbf6oAUW9F_0k_Nz,1545267,1545267,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,2J1kPgSbf6oAUW9F_0k_KF,2J1kPgSbf6oAUW9F_0k_KF,1545274,1545274,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,2J1kPgSbf6oAUW9F_0k_KV,2J1kPgSbf6oAUW9F_0k_KV,1545281,1545281,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,2J1kPgSbf6oAUW9F_0k_Kd,2J1kPgSbf6oAUW9F_0k_Kd,1545288,1545288,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,2J1kPgSbf6oAUW9F_0k_Kt,2J1kPgSbf6oAUW9F_0k_Kt,1545295,1545295,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,2J1kPgSbf6oAUW9F_0k_LT,2J1kPgSbf6oAUW9F_0k_LT,1545302,1545302,Corretto,1
Controsoffitto composto - AR_CON_CPA_85mm_CI.07,IfcCovering,2J1kPgSbf6oAUW9F_0k_LX,2J1kPgSbf6oAUW9F_0k_LX,1545309,1545309,Corretto,1
