Nome Elemento,Ifc Class,GUID IFC,GUID Nativo,Tag IFC,Element Id Nativo,Verifica,Stato
FA_PVU_SEM_Xxx_Vuoto-FA_PVU_SEM_Xxx_Vuoto,IfcPlate,Non trovato,1y$VLHtcT9qulyvAorMgKQ,Non trovato,736053,Non presente in IFC,0
FA_PVU_SEM_Xxx_Vuoto-FA_PVU_SEM_Xxx_Vuoto,IfcPlate,Non trovato,1y$VLHtcT9qulyvAorMjwk,Non trovato,737409,Non presente in IFC,0
FA_PVU_SEM_Xxx_Vuoto-FA_PVU_SEM_Xxx_Vuoto,IfcPlate,Non trovato,1y$VLHtcT9qulyvAorMjyr,Non trovato,737562,Non presente in IFC,0
FA_PVU_SEM_Xxx_Vuoto-FA_PVU_SEM_Xxx_Vuoto,IfcPlate,Non trovato,2kYiQQv2zAg82eJukvVxZP,Non trovato,753858,Non presente in IFC,0
FA_PVU_SEM_Xxx_Vuoto-FA_PVU_SEM_Xxx_Vuoto,IfcPlate,Non trovato,2kYiQQv2zAg82eJukvVxZl,Non trovato,753908,Non presente in IFC,0
FA_PVU_SEM_Xxx_Vuoto-FA_PVU_SEM_Xxx_Vuoto,IfcPlate,Non trovato,2kYiQQv2zAg82eJukvVxZc,Non trovato,753917,Non presente in IFC,0
FA_PVU_SEM_Xxx_Vuoto-FA_PVU_SEM_Xxx_Vuoto,IfcPlate,Non trovato,2kYiQQv2zAg82eJukvVxw9,Non trovato,755346,Non presente in IFC,0
FA_PVU_SEM_Xxx_Vuoto-FA_PVU_SEM_Xxx_Vuoto,IfcPlate,Non trovato,2kYiQQv2zAg82eJukvVxxV,Non trovato,755396,Non presente in IFC,0
FA_PVU_SEM_Xxx_Vuoto-FA_PVU_SEM_Xxx_Vuoto,IfcPlate,Non trovato,2kYiQQv2zAg82eJukvVxxM,Non trovato,755405,Non presente in IFC,0
FA_PVU_SEM_Xxx_Vuoto-FA_PVU_SEM_Xxx_Vuoto,IfcPlate,Non trovato,2kYiQQv2zAg82eJukvVx6m,Non trovato,756139,Non presente in IFC,0
FA_PVU_SEM_Xxx_Vuoto-FA_PVU_SEM_Xxx_Vuoto,IfcPlate,Non trovato,2kYiQQv2zAg82eJukvVxGL,Non trovato,756750,Non presente in IFC,0
FA_PVU_SEM_Xxx_Vuoto-FA_PVU_SEM_Xxx_Vuoto,IfcPlate,Non trovato,2kYiQQv2zAg82eJukvVxHT,Non trovato,756806,Non presente in IFC,0
FA_PVU_SEM_Xxx_Vuoto-FA_PVU_SEM_Xxx_Vuoto,IfcPlate,Non trovato,2kYiQQv2zAg82eJukvVxHG,Non trovato,756811,Non presente in IFC,0
FA_PVU_SEM_Xxx_Vuoto-FA_PVU_SEM_Xxx_Vuoto,IfcPlate,Non trovato,0juzIt3tLCuv3KBQy6vyc0,Non trovato,759413,Non presente in IFC,0
FA_PVU_SEM_Xxx_Vuoto-FA_PVU_SEM_Xxx_Vuoto,IfcPlate,Non trovato,0IGwezMyv1U88h9Ygq4hKa,Non trovato,764486,Non presente in IFC,0
FA_PVU_SEM_Xxx_Vuoto-FA_PVU_SEM_Xxx_Vuoto,IfcPlate,Non trovato,3xO8p7FgfDZvezlyVZbvuh,Non trovato,766468,Non presente in IFC,0
FA_PVU_SEM_Xxx_Vuoto-FA_PVU_SEM_Xxx_Vuoto,IfcPlate,Non trovato,0f0haYoRf2AOwknDA4noQm,Non trovato,844242,Non presente in IFC,0
FA_PVU_SEM_Xxx_Vuoto-FA_PVU_SEM_Xxx_Vuoto,IfcPlate,Non trovato,0f0haYoRf2AOwknDA4npUJ,Non trovato,848113,Non presente in IFC,0
FA_PVU_SEM_Xxx_Vuoto-FA_PVU_SEM_Xxx_Vuoto,IfcPlate,Non trovato,1R_tOKZtb05wLi9NrLHz86,Non trovato,901899,Non presente in IFC,0
