Nome Elemento,Ifc Class,GUID IFC,GUID Nativo,Tag IFC,Element Id Nativo,Verifica,Stato
ST_CSC_UPN_Acc_UPN240 ,IfcMember,Non trovato,0DQmVTyKXBUQ2am657aLpB,Non trovato,1566450,Non presente in IFC,0
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktycLD,2SJ2KbuMrAqu_dvZktycLD,712481,712481,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktycNo,2SJ2KbuMrAqu_dvZktycNo,712606,712606,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktycNB,2SJ2KbuMrAqu_dvZktycNB,712615,712615,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktycMN,2SJ2KbuMrAqu_dvZktycMN,712699,712699,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybfI,2SJ2KbuMrAqu_dvZktybfI,712766,712766,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybfJ,2SJ2KbuMrAqu_dvZktybfJ,712767,712767,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybei,2SJ2KbuMrAqu_dvZktybei,712768,712768,Corretto,1
ST_TRA_IPE_Acc - ST_TRA_IPE_Acc_IPE450,IfcBeam,2SJ2KbuMrAqu_dvZktybej,2SJ2KbuMrAqu_dvZktybej,712769,712769,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybek,2SJ2KbuMrAqu_dvZktybek,712770,712770,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybhL,2SJ2KbuMrAqu_dvZktybhL,712889,712889,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybhM,2SJ2KbuMrAqu_dvZktybhM,712890,712890,Corretto,1
ST_TRA_HEE_Acc - ST_TRA_HEE_Acc_HEB500,IfcBeam,2SJ2KbuMrAqu_dvZktybhN,2SJ2KbuMrAqu_dvZktybhN,712891,712891,Corretto,1
