Categoria,Nome Famiglia,Nome Tipo,ID Elemento,Fase,Verifica,Stato
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710244,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710258,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710276,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710286,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS711x25 ,710296,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710306,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710336,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710346,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710356,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710366,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,710390,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710400,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,710410,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710480,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x25 ,710490,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710500,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,710510,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x25 ,710534,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20 ,710544,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,710554,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,710564,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,710574,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710761,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710771,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710781,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,710791,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710811,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,710821,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710833,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20 ,710845,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,710855,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710865,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710875,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,710885,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710895,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,710905,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,710915,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,710933,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,710943,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,710955,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,710979,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x25 ,710989,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20 ,711001,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,711009,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,711021,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20 ,711031,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS711x25 ,711041,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS711x25 ,711051,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS711x25 ,711065,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,711077,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,711087,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,711097,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x20 ,711105,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS711x25 ,711127,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS711x25 ,711137,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS711x25 ,711151,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS711x25 ,711161,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS711x25 ,711171,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,711181,J002_SDP,Fase corretta,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS508x25 ,711191,J002_SDP,Fase corretta,1
