Quantità,Nome File,Nome della famiglia,Nome del tipo,ID,Stato
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Vertical Outside Bend:Standard,Channel Vertical Outside Bend:Standard,4451765,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Vertical Outside Bend:Standard,Channel Vertical Outside Bend:Standard,4452137,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Vertical Inside Bend:Standard,Channel Vertical Inside Bend:Standard,4452324,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Vertical Outside Bend:Standard,Channel Vertical Outside Bend:Standard,4452497,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Vertical Outside Bend:Standard,Channel Vertical Outside Bend:Standard,4452581,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Vertical Inside Bend:Standard,Channel Vertical Inside Bend:Standard,4453017,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Vertical Outside Bend:Standard,Channel Vertical Outside Bend:Standard,4453154,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Vertical Outside Bend:Standard,Channel Vertical Outside Bend:Standard,4453499,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Vertical Inside Bend:Standard,Channel Vertical Inside Bend:Standard,4454303,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Vertical Outside Bend:Standard,Channel Vertical Outside Bend:Standard,4454637,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Vertical Outside Bend:Standard,Channel Vertical Outside Bend:Standard,4458510,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Vertical Inside Bend:Standard,Channel Vertical Inside Bend:Standard,4458602,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Vertical Outside Bend:Standard,Channel Vertical Outside Bend:Standard,4458631,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Vertical Inside Bend:Standard,Channel Vertical Inside Bend:Standard,4458733,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Vertical Outside Bend:Standard,Channel Vertical Outside Bend:Standard,4458814,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Vertical Inside Bend:Standard,Channel Vertical Inside Bend:Standard,4458830,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Vertical Outside Bend:Standard,Channel Vertical Outside Bend:Standard,4458905,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Vertical Inside Bend:Standard,Channel Vertical Inside Bend:Standard,4458917,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Vertical Outside Bend:Standard,Channel Vertical Outside Bend:Standard,4458968,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Vertical Inside Bend:Standard,Channel Vertical Inside Bend:Standard,4458986,0
1,9nnn _J.002_028_PE_IE_M3_01_01,M_Gomito rettangolare - Ad angolo:Standard,,4369385,0
1,9nnn _J.002_028_PE_IE_M3_01_01,M_Gomito rettangolare - Ad angolo:Standard,,4369409,0
1,9nnn _J.002_028_PE_IE_M3_01_01,M_Gomito rettangolare - Ad angolo:Standard,,4369433,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Horizontal Bend:Standard,,4388820,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Horizontal Bend:Standard,,4388871,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Horizontal Bend:Standard,,4392578,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Horizontal Bend:Standard,,4392750,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Horizontal Bend:Standard,,4392751,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Horizontal Bend:Standard,,4392876,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Horizontal Bend:Standard,,4392877,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Horizontal Bend:Standard,,4399427,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Horizontal Bend:Standard,,4399471,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Horizontal Bend:Standard,,4399478,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Horizontal Bend:Standard,,4399489,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Horizontal Bend:Standard,,4399545,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Horizontal Bend:Standard,,4399552,0
1,9nnn _J.002_028_PE_IE_M3_01_01,Channel Horizontal Bend:Standard,,4399559,0
1,9nnn _J.002_028_PE_IE_M3_01_01,M_Gomito rettangolare - Ad angolo:Standard,,4428392,0
1,9nnn _J.002_028_PE_IE_M3_01_01,M_Gomito rettangolare - Ad angolo:Standard,,4428416,0
1,9nnn _J.002_028_PE_IE_M3_01_01,M_Gomito rettangolare - Ad angolo:Standard,,4428508,0
1,9nnn _J.002_028_PE_IE_M3_01_01,M_Gomito rettangolare - Ad angolo:Standard,,4431420,0
1,9nnn _J.002_028_PE_IE_M3_01_01,M_Gomito rettangolare - Ad angolo:Standard,,4431428,0
1,9nnn _J.002_028_PE_IE_M3_01_01,M_Gomito rettangolare - Ad angolo:Standard,,4431570,0
1,9nnn _J.002_028_PE_IE_M3_01_01,M_Gomito rettangolare - Ad angolo:Standard,,4431576,0
1,9nnn _J.002_028_PE_IE_M3_01_01,M_Gomito rettangolare - Ad angolo:Standard,,4431684,0
1,9nnn _J.002_028_PE_IE_M3_01_01,M_Gomito rettangolare - Ad angolo:Standard,,4431690,0
