Categoria,Nome Famiglia,Nome Tipo,ID Elemento,Verifica,Stato
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,744495,Corretto,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,744532,Corretto,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,744554,Corretto,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,744580,Corretto,1
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,AR_POR_BAT_Vet_2A_Simmetrica_1800x2400,744606,Corretto,1
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,AR_POR_BAT_Vet_2A_Simmetrica_1800x2400,744726,Corretto,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,744909,Corretto,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,744910,Corretto,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,744911,Corretto,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,744912,Corretto,1
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,AR_POR_BAT_Vet_2A_Simmetrica_1800x2400,744913,Corretto,1
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,AR_POR_BAT_Vet_2A_Simmetrica_1800x2400,744916,Corretto,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,744945,Corretto,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,744946,Corretto,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,744947,Corretto,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,744948,Corretto,1
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,AR_POR_BAT_Vet_2A_Simmetrica_2400x2400,744949,Corretto,1
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,AR_POR_BAT_Vet_2A_Simmetrica_2400x2400,744952,Corretto,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,745127,Corretto,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,745128,Corretto,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,745129,Corretto,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,745130,Corretto,1
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,AR_POR_BAT_Vet_2A_Simmetrica_2400x2400,745131,Corretto,1
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,AR_POR_BAT_Vet_2A_Simmetrica_2400x2400,745134,Corretto,1
Pavimenti,Pavimento,AR_PAV_RIV_20mm_FL-002,1206369,Corretto,1
Pavimenti,Pavimento,AR_PAV_RIV_20mm_FL-002,1206776,Corretto,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,1219301,Corretto,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,1219409,Corretto,1
Scale,Scala gettata in opera,AR_SCA_ASS_FL-002_20mm,1219683,IFC PREDEF TYPE errato,0
Rampe,Rampa monolitica,AR_SCA_ASS_FL-002_20mm,1219794,Corretto,1
Pianerottoli,Pianerottolo monolitico,AR_PAV_RIV_20mm_FL-002,1219841,Corretto,1
Rampe,Rampa monolitica,AR_SCA_ASS_FL-002_20mm,1220051,Corretto,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,1220783,Corretto,1
Pavimenti,Pavimento,AR_PAV_RIV_20mm_FL-002,1221176,Corretto,1
Scale,Scala gettata in opera,AR_SCA_ASS_FL-002_20mm,1221305,IFC PREDEF TYPE errato,0
Rampe,Rampa monolitica,AR_SCA_ASS_FL-002_20mm,1221343,Corretto,1
Pianerottoli,Pianerottolo monolitico,AR_PAV_RIV_20mm_FL-002,1221523,Corretto,1
Rampe,Rampa monolitica,AR_SCA_ASS_FL-002_20mm,1221708,Corretto,1
Pavimenti,Pavimento,AR_PAV_RIV_20mm_FL-002,1221946,Corretto,1
Pavimenti,Pavimento,AR_PAV_RIV_20mm_FL-002,1222034,Corretto,1
Scale,Scala gettata in opera,AR_SCA_ASS_FL-002_20mm,1222764,IFC PREDEF TYPE errato,0
Rampe,Rampa monolitica,AR_SCA_ASS_FL-002_20mm,1222765,Corretto,1
Pianerottoli,Pianerottolo monolitico,AR_PAV_RIV_20mm_FL-002,1222769,Corretto,1
Rampe,Rampa monolitica,AR_SCA_ASS_FL-002_20mm,1222775,Corretto,1
Scale,Scala gettata in opera,AR_SCA_ASS_FL-002_20mm,1222941,IFC PREDEF TYPE errato,0
Rampe,Rampa monolitica,AR_SCA_ASS_FL-002_20mm,1222942,Corretto,1
Pianerottoli,Pianerottolo monolitico,AR_PAV_RIV_20mm_FL-002,1222946,Corretto,1
Rampe,Rampa monolitica,AR_SCA_ASS_FL-002_20mm,1222952,Corretto,1
