Categoria,Nome Famiglia,Nome Tipo,ID Elemento,IFC Class,Stato
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,744495,IfcWall,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,744532,IfcWall,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,744554,IfcWall,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,744580,IfcWall,1
OST_Doors,AR_ POR_BAT_Vet_2A_Simmetrica,AR_POR_BAT_Vet_2A_Simmetrica_1800x2400,744606,IfcDoor,1
OST_Doors,AR_ POR_BAT_Vet_2A_Simmetrica,AR_POR_BAT_Vet_2A_Simmetrica_1800x2400,744726,IfcDoor,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,744909,IfcWall,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,744910,IfcWall,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,744911,IfcWall,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,744912,IfcWall,1
OST_Doors,AR_ POR_BAT_Vet_2A_Simmetrica,AR_POR_BAT_Vet_2A_Simmetrica_1800x2400,744913,IfcDoor,1
OST_Doors,AR_ POR_BAT_Vet_2A_Simmetrica,AR_POR_BAT_Vet_2A_Simmetrica_1800x2400,744916,IfcDoor,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,744945,IfcWall,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,744946,IfcWall,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,744947,IfcWall,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,744948,IfcWall,1
OST_Doors,AR_ POR_BAT_Vet_2A_Simmetrica,AR_POR_BAT_Vet_2A_Simmetrica_2400x2400,744949,IfcDoor,1
OST_Doors,AR_ POR_BAT_Vet_2A_Simmetrica,AR_POR_BAT_Vet_2A_Simmetrica_2400x2400,744952,IfcDoor,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,745127,IfcWall,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,745128,IfcWall,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,745129,IfcWall,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,745130,IfcWall,1
OST_Doors,AR_ POR_BAT_Vet_2A_Simmetrica,AR_POR_BAT_Vet_2A_Simmetrica_2400x2400,745131,IfcDoor,1
OST_Doors,AR_ POR_BAT_Vet_2A_Simmetrica,AR_POR_BAT_Vet_2A_Simmetrica_2400x2400,745134,IfcDoor,1
OST_Floors,Pavimento,AR_PAV_RIV_20mm_FL-002,1206369,IfcSlab,1
OST_Floors,Pavimento,AR_PAV_RIV_20mm_FL-002,1206776,IfcSlab,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,1219301,IfcWall,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,1219409,IfcWall,1
OST_Stairs,Scala gettata in opera,AR_SCA_ASS_FL-002_20mm,1219683,IfcStair,1
OST_StairsRuns,Rampa monolitica,AR_SCA_ASS_FL-002_20mm,1219794,IfcStairFlight,1
OST_StairsLandings,Pianerottolo monolitico,AR_PAV_RIV_20mm_FL-002,1219841,IfcSlab,1
OST_StairsRuns,Rampa monolitica,AR_SCA_ASS_FL-002_20mm,1220051,IfcStairFlight,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,1220783,IfcWall,1
