Categoria,ID Elemento,Verifica,Offset Rilevato,Stato
Fondazioni strutturali,716781,Oggetto conforme.,0.0,1
Fondazioni strutturali,716782,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716783,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716784,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716785,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716877,Oggetto conforme.,0.0,1
Fondazioni strutturali,716878,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716879,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716880,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716881,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716921,Oggetto conforme.,0.0,1
Fondazioni strutturali,716922,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716923,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716924,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716925,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716935,Oggetto conforme.,0.0,1
Fondazioni strutturali,716936,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716937,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716938,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716939,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716947,Oggetto conforme.,0.0,1
Fondazioni strutturali,716948,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716949,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716950,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716951,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716959,Oggetto conforme.,0.0,1
Fondazioni strutturali,716960,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716961,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716962,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716963,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716971,Oggetto conforme.,0.0,1
Fondazioni strutturali,716972,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716973,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716974,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716975,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716985,Oggetto conforme.,0.0,1
Fondazioni strutturali,716986,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716987,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716988,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716989,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,716999,Oggetto conforme.,0.0,1
Fondazioni strutturali,717000,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717001,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717002,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717003,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717013,Oggetto conforme.,0.0,1
Fondazioni strutturali,717014,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717015,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717016,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717017,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717027,Oggetto conforme.,0.0,1
Fondazioni strutturali,717028,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717029,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717030,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717031,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717041,Oggetto conforme.,0.0,1
Fondazioni strutturali,717042,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717043,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717044,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717045,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717079,Oggetto conforme.,0.0,1
Fondazioni strutturali,717080,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717081,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717082,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717083,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717091,Oggetto conforme.,0.0,1
Fondazioni strutturali,717092,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717093,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717094,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717095,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717103,Oggetto conforme.,0.0,1
Fondazioni strutturali,717104,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717105,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717106,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717107,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717115,Oggetto conforme.,0.0,1
Fondazioni strutturali,717116,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717117,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717118,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717119,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717127,Oggetto conforme.,0.0,1
Fondazioni strutturali,717128,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717129,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717130,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717131,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717139,Oggetto conforme.,0.0,1
Fondazioni strutturali,717140,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717141,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717142,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717143,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717151,Oggetto conforme.,0.0,1
Fondazioni strutturali,717152,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717153,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717154,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717155,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717300,Oggetto conforme.,0.0,1
Fondazioni strutturali,717301,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717302,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717303,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717304,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717338,Oggetto conforme.,0.0,1
Fondazioni strutturali,717339,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717340,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717341,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717342,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717350,Oggetto conforme.,0.0,1
Fondazioni strutturali,717351,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717352,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717353,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717354,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717372,Oggetto conforme.,0.0,1
Fondazioni strutturali,717373,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717374,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717375,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717376,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717396,Oggetto conforme.,0.0,1
Fondazioni strutturali,717397,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717398,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717399,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717400,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717410,Oggetto conforme.,0.0,1
Fondazioni strutturali,717411,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717412,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717413,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717414,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717422,Oggetto conforme.,0.0,1
Fondazioni strutturali,717423,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717424,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717425,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717426,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717436,Oggetto conforme.,0.0,1
Fondazioni strutturali,717437,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717438,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717439,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717440,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717452,Oggetto conforme.,0.0,1
Fondazioni strutturali,717453,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717454,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717455,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717456,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717464,Oggetto conforme.,0.0,1
Fondazioni strutturali,717465,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717466,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717467,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717468,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717478,Oggetto conforme.,0.0,1
Fondazioni strutturali,717479,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717480,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717481,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717482,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717488,Oggetto conforme.,0.0,1
Fondazioni strutturali,717489,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717490,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717491,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717492,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717504,Oggetto conforme.,0.0,1
Fondazioni strutturali,717505,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717506,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717507,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717508,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717516,Oggetto conforme.,0.0,1
Fondazioni strutturali,717517,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717518,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717519,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717520,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717530,Oggetto conforme.,0.0,1
Fondazioni strutturali,717531,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717532,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717533,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717534,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717554,Oggetto conforme.,0.0,1
Fondazioni strutturali,717555,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717556,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717557,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717558,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717564,Oggetto conforme.,0.0,1
Fondazioni strutturali,717565,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717566,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717567,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717568,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717576,Oggetto conforme.,0.0,1
Fondazioni strutturali,717577,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717578,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717579,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717580,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717612,Oggetto conforme.,0.0,1
Fondazioni strutturali,717613,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717614,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717615,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717616,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717624,Oggetto conforme.,0.0,1
Fondazioni strutturali,717625,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717626,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717627,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717628,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717636,Oggetto conforme.,0.0,1
Fondazioni strutturali,717637,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717638,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717639,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717640,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717648,Oggetto conforme.,0.0,1
Fondazioni strutturali,717649,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717650,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717651,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717652,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717798,Oggetto conforme.,0.0,1
Fondazioni strutturali,717799,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717800,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717801,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717802,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717810,Oggetto conforme.,0.0,1
Fondazioni strutturali,717811,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717812,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717813,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717814,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717872,Oggetto conforme.,0.0,1
Fondazioni strutturali,717873,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717874,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717875,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717876,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717884,Oggetto conforme.,0.0,1
Fondazioni strutturali,717885,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717886,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717887,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717888,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717896,Oggetto conforme.,0.0,1
Fondazioni strutturali,717897,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717898,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717899,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717900,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717908,Oggetto conforme.,0.0,1
Fondazioni strutturali,717909,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717910,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717911,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717912,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717920,Oggetto conforme.,0.0,1
Fondazioni strutturali,717921,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717922,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717923,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717924,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717932,Oggetto conforme.,0.0,1
Fondazioni strutturali,717933,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717934,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717935,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717936,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717993,Oggetto conforme.,0.0,1
Fondazioni strutturali,717994,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717995,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717996,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,717997,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,718019,Oggetto conforme.,0.0,1
Fondazioni strutturali,718020,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,718021,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,718022,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,718023,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,718031,Oggetto conforme.,0.0,1
Fondazioni strutturali,718032,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,718033,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,718034,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,718035,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,718043,Oggetto conforme.,0.0,1
Fondazioni strutturali,718044,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,718045,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,718046,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,718047,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,718053,Oggetto conforme.,0.0,1
Fondazioni strutturali,718054,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,718055,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,718056,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,718057,Offset Negativo.,-1.1000000000000001,0
Telaio strutturale,718109,Oggetto conforme.,0.0,1
Telaio strutturale,718187,Oggetto conforme.,0.0,1
Telaio strutturale,718333,Oggetto conforme.,0.0,1
Telaio strutturale,718344,Oggetto conforme.,0.0,1
Telaio strutturale,718355,Oggetto conforme.,0.0,1
Telaio strutturale,718366,Oggetto conforme.,0.0,1
Telaio strutturale,718388,Oggetto conforme.,0.0,1
Telaio strutturale,718845,Oggetto conforme.,0.0,1
Telaio strutturale,718907,Oggetto conforme.,0.0,1
Telaio strutturale,719083,Oggetto conforme.,0.0,1
Telaio strutturale,719136,Oggetto conforme.,0.0,1
Telaio strutturale,719263,Oggetto conforme.,0.0,1
Telaio strutturale,719319,Oggetto conforme.,0.0,1
Telaio strutturale,719330,Oggetto conforme.,0.0,1
Telaio strutturale,719773,Oggetto conforme.,0.0,1
Telaio strutturale,719829,Oggetto conforme.,0.0,1
Telaio strutturale,719871,Oggetto conforme.,0.0,1
Telaio strutturale,720403,Oggetto conforme.,0.0,1
Telaio strutturale,720491,Oggetto conforme.,0.0,1
Telaio strutturale,720563,Oggetto conforme.,0.0,1
Telaio strutturale,720689,Oggetto conforme.,0.0,1
Telaio strutturale,720771,Oggetto conforme.,0.0,1
Telaio strutturale,720877,Oggetto conforme.,0.0,1
Telaio strutturale,721008,Oggetto conforme.,0.0,1
Telaio strutturale,721117,Oggetto conforme.,0.0,1
Telaio strutturale,721205,Oggetto conforme.,0.0,1
Porte,729665,Oggetto conforme.,0.0,1
Fondazioni strutturali,732289,Oggetto conforme.,0.0,1
Fondazioni strutturali,732290,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,732291,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,732292,Offset Negativo.,-1.1000000000000001,0
Fondazioni strutturali,732293,Offset Negativo.,-1.1000000000000001,0
Telaio strutturale,735158,Oggetto conforme.,0.0,1
Telaio strutturale,735304,Oggetto conforme.,0.0,1
Telaio strutturale,735394,Oggetto conforme.,0.0,1
Telaio strutturale,735435,Oggetto conforme.,0.0,1
Telaio strutturale,735478,Oggetto conforme.,0.0,1
Telaio strutturale,735479,Oggetto conforme.,0.0,1
Telaio strutturale,735590,Oggetto conforme.,0.0,1
Telaio strutturale,735601,Oggetto conforme.,0.0,1
Telaio strutturale,735614,Oggetto conforme.,0.0,1
Telaio strutturale,735626,Oggetto conforme.,0.0,1
Telaio strutturale,735868,Oggetto conforme.,0.0,1
Telaio strutturale,736598,Oggetto conforme.,0.0,1
Telaio strutturale,736762,Oggetto conforme.,0.0,1
Telaio strutturale,736849,Oggetto conforme.,0.0,1
Telaio strutturale,736900,Oggetto conforme.,0.0,1
Telaio strutturale,736978,Oggetto conforme.,0.0,1
Telaio strutturale,737099,Oggetto conforme.,0.0,1
Telaio strutturale,737177,Oggetto conforme.,0.0,1
Telaio strutturale,737240,Oggetto conforme.,0.0,1
Telaio strutturale,737467,Oggetto conforme.,0.0,1
Telaio strutturale,737575,Oggetto conforme.,0.0,1
Telaio strutturale,737626,Oggetto conforme.,0.0,1
Telaio strutturale,737672,Oggetto conforme.,0.0,1
Telaio strutturale,737849,Oggetto conforme.,0.0,1
Telaio strutturale,740385,Oggetto conforme.,0.0,1
