GUID,ID,Categoria,Famiglia e Tipo,Stato
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af07c,716924,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af07d,716925,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af087,716935,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af088,716936,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af089,716937,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af08a,716938,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af08b,716939,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af093,716947,Fondazioni strutturali,ST_FON_PLT_Testata4Pali: ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af094,716948,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af095,716949,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
ea3b4e21-2f2c-43bc-8541-c103180d99c8-000af096,716950,Fondazioni strutturali,ST_FON_PAL_PaloCalcestruzzo: ST_FON_PAL_PaloCalcestruzzo_600mm,1
