Nome Elemento,Ifc Class,GUID,ID Elemento,Presenza Nativo,Presenza IFC,Stato
INC_PilST_PS.AC_CircolareCavo-CHS711x25,IfcColumn,1MakiyJtfBG8RoGL7SRfhh,1MakiyJtfBG8RoGL7SRfhh,710244,710244,1,1,Verificato,1
INC_PilST_PS.AC_CircolareCavo-CHS711x25,IfcColumn,1MakiyJtfBG8RoGL7SRfhz,1MakiyJtfBG8RoGL7SRfhz,710258,710258,1,1,Verificato,1
INC_PilST_PS.AC_CircolareCavo-CHS711x25,IfcColumn,1MakiyJtfBG8RoGL7SRfeB,1MakiyJtfBG8RoGL7SRfeB,710276,710276,1,1,Verificato,1
INC_PilST_PS.AC_CircolareCavo-CHS711x25,IfcColumn,1MakiyJtfBG8RoGL7SRfe1,1MakiyJtfBG8RoGL7SRfe1,710286,710286,1,1,Verificato,1
INC_PilST_PS.AC_CircolareCavo-CHS711x25,IfcColumn,1MakiyJtfBG8RoGL7SRfeN,1MakiyJtfBG8RoGL7SRfeN,710296,710296,1,1,Verificato,1
INC_PilST_PS.AC_CircolareCavo-CHS711x25,IfcColumn,1MakiyJtfBG8RoGL7SRfej,1MakiyJtfBG8RoGL7SRfej,710306,710306,1,1,Verificato,1
INC_PilST_PS.AC_CircolareCavo-CHS711x25,IfcColumn,1MakiyJtfBG8RoGL7SRffF,1MakiyJtfBG8RoGL7SRffF,710336,710336,1,1,Verificato,1
INC_PilST_PS.AC_CircolareCavo-CHS711x25,IfcColumn,1MakiyJtfBG8RoGL7SRff5,1MakiyJtfBG8RoGL7SRff5,710346,710346,1,1,Verificato,1
INC_PilST_PS.AC_CircolareCavo-CHS711x25,IfcColumn,1MakiyJtfBG8RoGL7SRffR,1MakiyJtfBG8RoGL7SRffR,710356,710356,1,1,Verificato,1
INC_PilST_PS.AC_CircolareCavo-CHS711x25,IfcColumn,1MakiyJtfBG8RoGL7SRffH,1MakiyJtfBG8RoGL7SRffH,710366,710366,1,1,Verificato,1
INC_PilST_PS.AC_CircolareCavo-CHS711x25,IfcColumn,1MakiyJtfBG8RoGL7SRffv,1MakiyJtfBG8RoGL7SRffv,710390,710390,1,1,Verificato,1
INC_PilST_PS.AC_CircolareCavo-CHS711x25,IfcColumn,1MakiyJtfBG8RoGL7SRfkF,1MakiyJtfBG8RoGL7SRfkF,710400,710400,1,1,Verificato,1
INC_PilST_PS.AC_CircolareCavo-CHS711x25,IfcColumn,1MakiyJtfBG8RoGL7SRfk5,1MakiyJtfBG8RoGL7SRfk5,710410,710410,1,1,Verificato,1
INC_PilST_PS.AC_CircolareCavo-CHS711x25,IfcColumn,1MakiyJtfBG8RoGL7SRflV,1MakiyJtfBG8RoGL7SRflV,710480,710480,1,1,Verificato,1
INC_PilST_PS.AC_CircolareCavo-CHS711x25,IfcColumn,1MakiyJtfBG8RoGL7SRflL,1MakiyJtfBG8RoGL7SRflL,710490,710490,1,1,Verificato,1
INC_PilST_PS.AC_CircolareCavo-CHS711x25,IfcColumn,1MakiyJtfBG8RoGL7SRflh,1MakiyJtfBG8RoGL7SRflh,710500,710500,1,1,Verificato,1
