Categoria,Nome Famiglia,Nome Tipo,ID Elemento,Verifica,Stato
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1434996,IFC CLASS errata,0
Tubazioni,Tubazione,IM_TUB_Pvc_SILENZIATO,1442074,IFC CLASS errata,0
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1443666,IFC CLASS errata,0
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1453649,IFC CLASS errata,0
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1454292,IFC CLASS errata,0
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1454370,IFC CLASS errata,0
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1454378,IFC CLASS errata,0
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1454835,IFC CLASS errata,0
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1454841,IFC CLASS errata,0
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva,Curva,1455106,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_SILENZIATO,1455395,IFC CLASS errata,0
Tubazioni,Tubazione,IM_TUB_Pvc_SILENZIATO,1455746,IFC CLASS errata,0
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1456140,IFC CLASS errata,0
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1456148,IFC CLASS errata,0
Tubazioni,Tubazione,IM_TUB_Pvc_SILENZIATO,1456241,IFC CLASS errata,0
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva doppia,Curva doppia,1456243,Corretto,1
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva 45 per gomito,Standard,1456257,Corretto,1
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva 45 per gomito,Standard,1456259,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_SILENZIATO,1456314,IFC CLASS errata,0
Tubazioni,Tubazione,IM_TUB_Pvc_SILENZIATO,1456373,IFC CLASS errata,0
Raccordi tubazione,IM_PAF_RIG_Pvc_Curva doppia,Curva doppia,1456377,Corretto,1
Tubazioni,Tubazione,IM_TUB_Pvc_NON SILENZIATO,1456387,IFC CLASS errata,0
