GUID,ID,Famiglia e tipo,Livello,Workset,Stato
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e4362,934754,AT3: AT3,SGS_TMP_Level 1,Family  : Cable Tray Fittings : AT3,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e435a,934746,BINRAK channel: BR 401 BINRAK,SGS_TMP_Level 1,Family  : Cable Tray Fittings : BINRAK channel,1
cac45f61-e4ba-47c7-ab26-d1537917f500-0042f7d4,4388820,Channel Horizontal Bend: Standard,ELE_LIV_PE_P00_+0.00m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
751c9557-eb53-4f66-9e58-4a092bc411ca-0042f807,4388871,Channel Horizontal Bend: Standard,ELE_LIV_PE_P00_+0.00m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
b72af454-dcba-443d-baf0-fe0a1d373dce-00430682,4392578,Channel Horizontal Bend: Standard,ELE_LIV_PE_P00_+0.00m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
b72af454-dcba-443d-baf0-fe0a1d373dce-0043072e,4392750,Channel Horizontal Bend: Standard,ELE_LIV_PE_P00_+0.00m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
b72af454-dcba-443d-baf0-fe0a1d373dce-0043072f,4392751,Channel Horizontal Bend: Standard,ELE_LIV_PE_P00_+0.00m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
b72af454-dcba-443d-baf0-fe0a1d373dce-004307ac,4392876,Channel Horizontal Bend: Standard,ELE_LIV_PE_P00_+0.00m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
b72af454-dcba-443d-baf0-fe0a1d373dce-004307ad,4392877,Channel Horizontal Bend: Standard,ELE_LIV_PE_P00_+0.00m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
1e45a90c-494b-40e1-a065-3777fb8271fe-00432143,4399427,Channel Horizontal Bend: Standard,ELE_LIV_PE_P00_+0.00m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
1e45a90c-494b-40e1-a065-3777fb8271fe-0043216f,4399471,Channel Horizontal Bend: Standard,ELE_LIV_PE_P00_+0.00m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
1e45a90c-494b-40e1-a065-3777fb8271fe-00432176,4399478,Channel Horizontal Bend: Standard,ELE_LIV_PE_P00_+0.00m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
1e45a90c-494b-40e1-a065-3777fb8271fe-00432181,4399489,Channel Horizontal Bend: Standard,ELE_LIV_PE_P00_+0.00m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
1e45a90c-494b-40e1-a065-3777fb8271fe-004321b9,4399545,Channel Horizontal Bend: Standard,ELE_LIV_PE_P00_+0.00m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
1e45a90c-494b-40e1-a065-3777fb8271fe-004321c0,4399552,Channel Horizontal Bend: Standard,ELE_LIV_PE_P00_+0.00m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
1e45a90c-494b-40e1-a065-3777fb8271fe-004321c7,4399559,Channel Horizontal Bend: Standard,ELE_LIV_PE_P00_+0.00m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
43586cb3-6a83-484d-9162-bed80727a4c1-0043c367,4440935,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
2411bfa4-c74b-4639-b012-73c1a20667ee-0043c6db,4441819,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
2411bfa4-c74b-4639-b012-73c1a20667ee-0043c70d,4441869,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
2411bfa4-c74b-4639-b012-73c1a20667ee-0043cb03,4442883,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
2411bfa4-c74b-4639-b012-73c1a20667ee-0043cb0f,4442895,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
2411bfa4-c74b-4639-b012-73c1a20667ee-0043cb6a,4442986,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
b5a5cae8-d7ef-4fb0-9721-931dd7c18a5c-0043cc70,4443248,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
b5a5cae8-d7ef-4fb0-9721-931dd7c18a5c-0043cc78,4443256,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
b5a5cae8-d7ef-4fb0-9721-931dd7c18a5c-0043cf28,4443944,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
056343e0-621d-454a-9260-e7c672618886-0043e7fb,4450299,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
056343e0-621d-454a-9260-e7c672618886-0043e831,4450353,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
056343e0-621d-454a-9260-e7c672618886-0043ec15,4451349,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
056343e0-621d-454a-9260-e7c672618886-0043edb8,4451768,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
6c6fcfa3-1624-494d-b079-6b9b90769881-0043ef38,4452152,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
6c6fcfa3-1624-494d-b079-6b9b90769881-0043f0a5,4452517,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
e4240369-a7cc-49db-a610-7b685022df7e-0043f184,4452740,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
e4240369-a7cc-49db-a610-7b685022df7e-0043f338,4453176,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
93e0f86a-5993-4918-9d52-2cb6e504c07b-0043f462,4453502,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
93e0f86a-5993-4918-9d52-2cb6e504c07b-0043f8f5,4454645,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
eccb3b38-308b-4763-b82c-c448eb2f63c3-0043fa49,4454985,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
eccb3b38-308b-4763-b82c-c448eb2f63c3-0043fa67,4455015,Channel Horizontal Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Horizontal Bend,1
b72af454-dcba-443d-baf0-fe0a1d373dce-0043069f,4392607,"Channel Horizontal Tee: 12"" Radius",ELE_LIV_PE_P00_+0.00m,Family  : Cable Tray Fittings : Channel Horizontal Tee,1
1e45a90c-494b-40e1-a065-3777fb8271fe-00432198,4399512,"Channel Horizontal Tee: 12"" Radius",ELE_LIV_PE_P00_+0.00m,Family  : Cable Tray Fittings : Channel Horizontal Tee,1
1e45a90c-494b-40e1-a065-3777fb8271fe-0043221b,4399643,Channel Vertical Inside Bend: Standard,ELE_LIV_PE_P00_+0.00m,Family  : Cable Tray Fittings : Channel Vertical Inside Bend,1
1e45a90c-494b-40e1-a065-3777fb8271fe-0043222b,4399659,Channel Vertical Inside Bend: Standard,ELE_LIV_PE_P00_+0.00m,Family  : Cable Tray Fittings : Channel Vertical Inside Bend,1
bc148670-3154-48ca-a5dc-195a4b15d7e8-0043d775,4446069,Channel Vertical Inside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Inside Bend,1
e9a6e143-0771-43c3-8b52-c76b5a6dee96-0043d895,4446357,Channel Vertical Inside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Inside Bend,1
e9a6e143-0771-43c3-8b52-c76b5a6dee96-0043dcd3,4447443,Channel Vertical Inside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Inside Bend,1
528edd81-d277-4da2-a0ae-8f1414c7e0f8-0043dfc2,4448194,Channel Vertical Inside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Inside Bend,1
056343e0-621d-454a-9260-e7c672618886-0043e86f,4450415,Channel Vertical Inside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Inside Bend,1
056343e0-621d-454a-9260-e7c672618886-0043eb96,4451222,Channel Vertical Inside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Inside Bend,1
056343e0-621d-454a-9260-e7c672618886-0043eb9e,4451230,Channel Vertical Inside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Inside Bend,1
056343e0-621d-454a-9260-e7c672618886-0043ed3e,4451646,Channel Vertical Inside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Inside Bend,1
6c6fcfa3-1624-494d-b079-6b9b90769881-0043efe4,4452324,Channel Vertical Inside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Inside Bend,1
e4240369-a7cc-49db-a610-7b685022df7e-0043f299,4453017,Channel Vertical Inside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Inside Bend,1
93e0f86a-5993-4918-9d52-2cb6e504c07b-0043f79f,4454303,Channel Vertical Inside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Inside Bend,1
125d17b9-2f73-4580-ad0d-7779a52a681d-0044086a,4458602,Channel Vertical Inside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Inside Bend,1
125d17b9-2f73-4580-ad0d-7779a52a681d-004408ed,4458733,Channel Vertical Inside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Inside Bend,1
3ad9e002-747a-4b5b-883f-23e714c30d8f-0044094e,4458830,Channel Vertical Inside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Inside Bend,1
3ad9e002-747a-4b5b-883f-23e714c30d8f-004409a5,4458917,Channel Vertical Inside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Inside Bend,1
3ad9e002-747a-4b5b-883f-23e714c30d8f-004409ea,4458986,Channel Vertical Inside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Inside Bend,1
1e45a90c-494b-40e1-a065-3777fb8271fe-00432213,4399635,Channel Vertical Outside Bend: Standard,ELE_LIV_PE_P00_+0.00m,Family  : Cable Tray Fittings : Channel Vertical Outside Bend,1
1e45a90c-494b-40e1-a065-3777fb8271fe-0043227d,4399741,Channel Vertical Outside Bend: Standard,ELE_LIV_PE_P00_+0.00m,Family  : Cable Tray Fittings : Channel Vertical Outside Bend,1
056343e0-621d-454a-9260-e7c672618886-0043e675,4449909,Channel Vertical Outside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Outside Bend,1
056343e0-621d-454a-9260-e7c672618886-0043e88b,4450443,Channel Vertical Outside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Outside Bend,1
056343e0-621d-454a-9260-e7c672618886-0043ec05,4451333,Channel Vertical Outside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Outside Bend,1
056343e0-621d-454a-9260-e7c672618886-0043edb5,4451765,Channel Vertical Outside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Outside Bend,1
6c6fcfa3-1624-494d-b079-6b9b90769881-0043ef29,4452137,Channel Vertical Outside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Outside Bend,1
6c6fcfa3-1624-494d-b079-6b9b90769881-0043f091,4452497,Channel Vertical Outside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Outside Bend,1
e4240369-a7cc-49db-a610-7b685022df7e-0043f0e5,4452581,Channel Vertical Outside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Outside Bend,1
e4240369-a7cc-49db-a610-7b685022df7e-0043f322,4453154,Channel Vertical Outside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Outside Bend,1
93e0f86a-5993-4918-9d52-2cb6e504c07b-0043f417,4453499,Channel Vertical Outside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Outside Bend,1
93e0f86a-5993-4918-9d52-2cb6e504c07b-0043f8ed,4454637,Channel Vertical Outside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Outside Bend,1
125d17b9-2f73-4580-ad0d-7779a52a681d-0044080e,4458510,Channel Vertical Outside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Outside Bend,1
125d17b9-2f73-4580-ad0d-7779a52a681d-00440887,4458631,Channel Vertical Outside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Outside Bend,1
3ad9e002-747a-4b5b-883f-23e714c30d8f-0044093e,4458814,Channel Vertical Outside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Outside Bend,1
3ad9e002-747a-4b5b-883f-23e714c30d8f-00440999,4458905,Channel Vertical Outside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Outside Bend,1
3ad9e002-747a-4b5b-883f-23e714c30d8f-004409d8,4458968,Channel Vertical Outside Bend: Standard,ELE_LIV_PE_P01_+5.20m,Family  : Cable Tray Fittings : Channel Vertical Outside Bend,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e420d,934413,Cofanatura GE: Cofanatua GE  800-1000kVA,SGS_TMP_Level 1,Family  : Electrical Equipment : Cofanatura GE,1
07c863e0-c57b-4f0b-bf7a-39337c40fa6d-001dfbd2,1965010,Condotto circolare: SGS_RI_Rigid_AirSamplingPipe,,Duct Types,1
07c863e0-c57b-4f0b-bf7a-39337c40fa6d-001e33e5,1979365,Condotto circolare: SGS_RI_Rigid_AirSamplingPipe,,Duct Types,1
07c863e0-c57b-4f0b-bf7a-39337c40fa6d-001e4082,1982594,Condotto circolare: SGS_RI_Rigid_AirSamplingPipe,,Duct Types,1
07c863e0-c57b-4f0b-bf7a-39337c40fa6d-001e4104,1982724,Condotto circolare: SGS_RI_Rigid_AirSamplingPipe,,Duct Types,1
07c863e0-c57b-4f0b-bf7a-39337c40fa6d-001e418e,1982862,Condotto circolare: SGS_RI_Rigid_AirSamplingPipe,,Duct Types,1
f12fce46-b146-44a3-8eed-cdce2112f208-001e4217,1982999,Condotto circolare: SGS_RI_Rigid_AirSamplingPipe,,Duct Types,1
f12fce46-b146-44a3-8eed-cdce2112f208-001e4283,1983107,Condotto circolare: SGS_RI_Rigid_AirSamplingPipe,,Duct Types,1
f12fce46-b146-44a3-8eed-cdce2112f208-001e4297,1983127,Condotto circolare: SGS_RI_Rigid_AirSamplingPipe,,Duct Types,1
f12fce46-b146-44a3-8eed-cdce2112f208-001e42a7,1983143,Condotto circolare: SGS_RI_Rigid_AirSamplingPipe,,Duct Types,1
f12fce46-b146-44a3-8eed-cdce2112f208-001e4331,1983281,Condotto circolare: SGS_RI_Rigid_AirSamplingPipe,,Duct Types,1
2d512187-0522-4ee3-baff-4a3dd134a785-001ffbc1,2096065,Condotto circolare: SGS_RI_Rigid_AirSamplingPipe,,Duct Types,1
2d512187-0522-4ee3-baff-4a3dd134a785-001ffbce,2096078,Condotto circolare: SGS_RI_Rigid_AirSamplingPipe,,Duct Types,1
caae2f05-596a-424e-9ab9-4d181756af4a-0035ea30,3533360,Condotto circolare: SGS_RI_Rigid_AirSamplingPipe,,Duct Types,1
311441c3-6669-4c07-b89e-30af47fed785-00360787,3540871,Condotto circolare: SGS_RI_Rigid_AirSamplingPipe,,Duct Types,1
aef44c12-b845-4f8a-a91d-30ca83372f49-00361496,3544214,Condotto circolare: SGS_RI_Rigid_AirSamplingPipe,,Duct Types,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e42e0,934624,Condotto rettangolare: BusBar AL 4x100A,,Duct Types,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e42e1,934625,Condotto rettangolare: BusBar CU 4x100A,,Duct Types,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e4377,934775,Condotto rettangolare: BusBar CU 4x100A,,Duct Types,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e437a,934778,Condotto rettangolare: BusBar CU 4x100A,,Duct Types,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e437e,934782,Condotto rettangolare: BusBar CU 4x100A,,Duct Types,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e4393,934803,Condotto rettangolare: BusBar CU 4x100A,,Duct Types,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e439b,934811,Condotto rettangolare: BusBar CU 4x100A,,Duct Types,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e439d,934813,Condotto rettangolare: BusBar CU 4x100A,,Duct Types,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e439f,934815,Condotto rettangolare: BusBar CU 4x100A,,Duct Types,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e43a3,934819,Condotto rettangolare: BusBar CU 4x100A,,Duct Types,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e43a5,934821,Condotto rettangolare: BusBar CU 4x100A,,Duct Types,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e43a7,934823,Condotto rettangolare: BusBar CU 4x100A,,Duct Types,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e43a9,934825,Condotto rettangolare: BusBar CU 4x100A,,Duct Types,1
67645fe3-05ea-45e7-94f3-1274fd970b1a-0043a432,4434437,Condotto rettangolare: BusBar CU 5x400A,,Duct Types,1
67645fe3-05ea-45e7-94f3-1274fd970b1a-0043a1d1,4434430,Condotto rettangolare: BusBar CU 5x630A,,Duct Types,1
67645fe3-05ea-45e7-94f3-1274fd970b1a-0043a573,4434441,Condotto rettangolare: BusBar CU 5x630A,,Duct Types,1
67645fe3-05ea-45e7-94f3-1274fd970b1a-0043a5ad,4434443,Condotto rettangolare: BusBar CU 5x630A,,Duct Types,1
67645fe3-05ea-45e7-94f3-1274fd970b1a-0043a605,4434445,Condotto rettangolare: BusBar CU 5x630A,,Duct Types,1
53c0dc3f-fa0a-41a0-a1aa-6408dc426796-0042a4e1,4367585,Condotto rettangolare: BusBar CU 5x4000A,,Duct Types,1
53c0dc3f-fa0a-41a0-a1aa-6408dc426796-0042a5ea,4367850,Condotto rettangolare: BusBar CU 5x4000A,,Duct Types,1
53c0dc3f-fa0a-41a0-a1aa-6408dc426796-0042a69a,4368026,Condotto rettangolare: BusBar CU 5x4000A,,Duct Types,1
53c0dc3f-fa0a-41a0-a1aa-6408dc426796-0042a6d7,4368087,Condotto rettangolare: BusBar CU 5x4000A,,Duct Types,1
53c0dc3f-fa0a-41a0-a1aa-6408dc426796-0042abb2,4369330,Condotto rettangolare: BusBar CU 5x4000A,,Duct Types,1
53c0dc3f-fa0a-41a0-a1aa-6408dc426796-0042abfa,4369402,Condotto rettangolare: BusBar CU 5x4000A,,Duct Types,1
53c0dc3f-fa0a-41a0-a1aa-6408dc426796-0042ac12,4369426,Condotto rettangolare: BusBar CU 5x4000A,,Duct Types,1
7eb0a755-d7aa-4230-b550-5c62dbe36752-00439736,4429622,Condotto rettangolare: BusBar CU 5x4000A,,Duct Types,1
25473315-5c0c-4fbb-a10b-9ea05074d1b7-00439e2d,4431405,Condotto rettangolare: BusBar CU 5x4000A,,Duct Types,1
25473315-5c0c-4fbb-a10b-9ea05074d1b7-00439e35,4431413,Condotto rettangolare: BusBar CU 5x4000A,,Duct Types,1
25473315-5c0c-4fbb-a10b-9ea05074d1b7-00439e3d,4431421,Condotto rettangolare: BusBar CU 5x4000A,,Duct Types,1
25473315-5c0c-4fbb-a10b-9ea05074d1b7-00439ec9,4431561,Condotto rettangolare: BusBar CU 5x4000A,,Duct Types,1
25473315-5c0c-4fbb-a10b-9ea05074d1b7-00439ed3,4431571,Condotto rettangolare: BusBar CU 5x4000A,,Duct Types,1
25473315-5c0c-4fbb-a10b-9ea05074d1b7-00439f3d,4431677,Condotto rettangolare: BusBar CU 5x4000A,,Duct Types,1
25473315-5c0c-4fbb-a10b-9ea05074d1b7-00439f45,4431685,Condotto rettangolare: BusBar CU 5x4000A,,Duct Types,1
25473315-5c0c-4fbb-a10b-9ea05074d1b7-0043a029,4431913,Condotto rettangolare: BusBar CU 5x4000A,,Duct Types,1
25473315-5c0c-4fbb-a10b-9ea05074d1b7-0043a044,4431940,Condotto rettangolare: BusBar CU 5x4000A,,Duct Types,1
25473315-5c0c-4fbb-a10b-9ea05074d1b7-0043a05e,4431966,Condotto rettangolare: BusBar CU 5x4000A,,Duct Types,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e43a1,934817,Condotto rettangolare: BusBar CU 250A (3L+N+PE),,Duct Types,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e43ab,934827,Condotto rettangolare: BusBar CU 250A (3L+N+PE),,Duct Types,1
07f7d88f-304c-4bea-a00d-f9ba64180344-001eaf14,2010900,Condotto rettangolare: BusBar CU 250A (3L+N+PE),,Duct Types,1
e9c7daca-b91c-49ac-9344-33b1962a2ff2-001eb0ae,2011310,Condotto rettangolare: BusBar CU 250A (3L+N+PE),,Duct Types,1
e9c7daca-b91c-49ac-9344-33b1962a2ff2-001eba9e,2013854,Condotto rettangolare: BusBar CU 250A (3L+N+PE),,Duct Types,1
b969114a-7c66-4f39-a193-2508080b4de8-001ebdf7,2014711,Condotto rettangolare: BusBar CU 250A (3L+N+PE),,Duct Types,1
b969114a-7c66-4f39-a193-2508080b4de8-001ec070,2015344,Condotto rettangolare: BusBar CU 250A (3L+N+PE),,Duct Types,1
e9d64642-df01-4058-881a-036a70fe26f0-001ebd99,2015484,Condotto rettangolare: BusBar CU 250A (3L+N+PE),,Duct Types,1
696b0087-e35b-4238-8410-74eae9474a51-001ec4b6,2016438,Condotto rettangolare: BusBar CU 250A (3L+N+PE),,Duct Types,1
696b0087-e35b-4238-8410-74eae9474a51-001ec4b7,2016439,Condotto rettangolare: BusBar CU 250A (3L+N+PE),,Duct Types,1
696b0087-e35b-4238-8410-74eae9474a51-001ec4b9,2016441,Condotto rettangolare: BusBar CU 250A (3L+N+PE),,Duct Types,1
696b0087-e35b-4238-8410-74eae9474a51-001ec967,2017639,Condotto rettangolare: BusBar CU 250A (3L+N+PE),,Duct Types,1
696b0087-e35b-4238-8410-74eae9474a51-001eddc5,2022853,Condotto rettangolare: BusBar CU 250A (3L+N+PE),,Duct Types,1
696b0087-e35b-4238-8410-74eae9474a51-001eddcf,2022863,Condotto rettangolare: BusBar CU 250A (3L+N+PE),,Duct Types,1
696b0087-e35b-4238-8410-74eae9474a51-001ee223,2023971,Condotto rettangolare: BusBar CU 250A (3L+N+PE),,Duct Types,1
696b0087-e35b-4238-8410-74eae9474a51-001ee22d,2023981,Condotto rettangolare: BusBar CU 250A (3L+N+PE),,Duct Types,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e420e,934414,Container: Container GE  800-1200kVA,SGS_TMP_Level 1,Family  : Electrical Equipment : Container,1
55e1e672-891c-4f46-9481-725c4a2dbe2f-00247ca0,2391200,Controsoffitto composto: 2' x 4' ACT System,SGS_TMP_Level 1,Ceiling Types,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e4367,934759,Driven Dowel: Driven Dowel,SGS_TMP_Level 1,Family  : Cable Tray Fittings : Driven Dowel,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e3ec5,933573,E_AI_Alimentatore: E_AI_Alimentatore,SGS_TMP_Level 1,Family  : Security Devices : E_AI_Alimentatore,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e3bec,932844,E_AI_Centrale: Centrale AI,SGS_TMP_Level 1,Family  : Security Devices : E_AI_Centrale,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e3c14,932884,E_AI_Centrale: Centrale AI,SGS_TMP_Level 1,Family  : Security Devices : E_AI_Centrale,1
15e4c275-30bf-4c52-ad0e-ae82781c33ea-001e49d2,1984978,E_AI_Centrale: Centrale AI,SGS_TMP_Level 1,Family  : Security Devices : E_AI_Centrale,1
15e4c275-30bf-4c52-ad0e-ae82781c33ea-001e4a77,1985143,E_AI_Centrale: Centrale AI,SGS_TMP_Level 1,Family  : Security Devices : E_AI_Centrale,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e3ec4,933572,E_AI_Combinatore telefonico: E_AI_Combinatore telefonico,SGS_TMP_Level 1,Family  : Security Devices : E_AI_Combinatore telefonico,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e3bed,932845,E_AI_Contatto magnetico: Contatto magnetico,SGS_TMP_Level 1,Family  : Security Devices : E_AI_Contatto magnetico,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e3ec6,933574,E_AI_Modulo concentratore: Mod. Concentratore,SGS_TMP_Level 1,Family  : Security Devices : E_AI_Modulo concentratore,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e3ed4,933588,E_AI_Sirena da esterno: E_AI_Sirena da esterno,SGS_TMP_Level 1,Family  : Security Devices : E_AI_Sirena da esterno,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e3ec7,933575,E_AI_Tastierino numerico: E_AI_Tastierino numerico,SGS_TMP_Level 1,Family  : Security Devices : E_AI_Tastierino numerico,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e3ec8,933576,E_AI_Volumetrico: E_AI_Rivelatore volumetrico,SGS_TMP_Level 1,Family  : Security Devices : E_AI_Volumetrico,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e4044,933956,E_Asta di captazione: Asta di captazione 1-50,SGS_TMP_Level 1,Family  : Electrical Fixtures : E_Asta di captazione,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e3c0c,932876,E_Asta di captazione: Asta di captazione 1-100,SGS_TMP_Level 1,Family  : Electrical Fixtures : E_Asta di captazione,1
1be4a8dc-b036-4dc6-b542-76c1f3029399-000e3c30,932912,E_Asta di captazione: Asta di captazione 1-100,SGS_TMP_Level 1,Family  : Electrical Fixtures : E_Asta di captazione,1
