Nome Locale,ID Elemento,Verifica,Stato
Room,934503,Locale Posizionato,1
Room,934509,Locale Posizionato,1
Room,934515,Locale Posizionato,1
Room,934528,Locale Posizionato,1
Room,934536,Locale Posizionato,1
