Tipo Verifica,Categoria,Nome Elemento,ID Elemento,Livello Base,Livello Superiore,Offset Base,Offset Superiore,Verifica,Stato
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,694999,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,695060,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,695177,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,695552,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,695553,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,695554,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,-0.34999999999999998,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,695555,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_400 ,695598,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,-0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,695824,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,695896,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,695976,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,-0.34999999999999998,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_200 ,696055,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,-0.34999999999999998,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,696228,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,696312,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,696376,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,696424,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,696511,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.34999999999999998,-0.29999999999999999,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,696512,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.34999999999999998,-0.29999999999999999,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,696565,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.34999999999999998,-0.29999999999999999,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,696756,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.34999999999999998,-0.29999999999999999,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,697031,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.34999999999999998,-0.29999999999999999,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,697760,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,-0.25,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,697762,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,0.0,-0.29999999999999999,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,697763,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,0.0,-0.29999999999999999,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,697902,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,-0.25,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,697948,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,-0.25,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,698114,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,-0.40000000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,698115,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,-0.40000000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,698116,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,-0.40000000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,698117,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,-0.40000000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,698208,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,0.40000000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,698209,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,0.40000000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,698210,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,0.40000000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,698211,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,0.40000000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,699623,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,-0.29999999999999999,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_Esterno_300 ,713874,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.17999999999999999,-0.33000000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_Esterno_300 ,713875,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.17999999999999999,-0.33000000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_Esterno_300 ,713876,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.17999999999999999,-0.33000000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_Esterno_300 ,713976,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.17999999999999999,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_Esterno_300 ,714051,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.17999999999999999,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_Esterno_300 ,714094,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.17999999999999999,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_Esterno_300 ,726360,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P01_+5.08m,0.0,-1.48,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_Esterno_300 ,726364,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P01_+5.08m,0.0,-1.48,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_Esterno_300 ,726368,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P01_+5.08m,0.0,-1.48,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_Esterno_300 ,726372,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P01_+5.08m,0.0,-1.48,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_Esterno_300 ,726406,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P01_+5.08m,0.0,-1.48,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_250 ,746597,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,-0.34999999999999998,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_250 ,746637,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,-0.34999999999999998,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,746877,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,747117,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,753937,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.34999999999999998,-0.29999999999999999,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,753938,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.34999999999999998,-0.29999999999999999,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,753939,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.34999999999999998,-0.29999999999999999,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,753940,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.34999999999999998,-0.29999999999999999,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,756684,ST_LIV_PE_P00_-0.80m,Non collegata,0.0,1.5900000000000001,Elemento modellato senza vincolo superiore.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_500 ,771167,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+16.25m,-0.34999999999999998,-0.14999999999999999,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,775483,ST_LIV_PE_P00_-0.80m,Non collegata,0.0,0.78000000000000003,Elemento modellato senza vincolo superiore.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,776490,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,10.779999999999999,-0.25,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,780339,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.34999999999999998,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,780340,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.34999999999999998,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,780341,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.34999999999999998,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,780342,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.34999999999999998,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_Esterno_300 ,800339,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.17999999999999999,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_Esterno_300 ,800371,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.17999999999999999,-0.33000000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,806831,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,806921,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,819727,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_700 ,824407,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.34999999999999998,-0.29999999999999999,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,907183,ST_LIV_PE_P00_-0.80m,Non collegata,0.0,0.78000000000000003,Elemento modellato senza vincolo superiore.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,931215,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,0.0,-5.4500000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,931545,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,0.0,-5.5,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_300 ,931808,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC2_+15.48m,0.0,-0.25,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_Car_Esterno_300 ,932825,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P00_-0.80m,-0.17999999999999999,0.68000000000000005,Correttamente vincolato tra livelli.,1
