Quantità,Modello,Type Name,ID,Livello,Verifica,Stato
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_RET_Car:ST_TRA_RET_Car_30x35:812938,812938,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_RET_Car:ST_TRA_RET_Car_30x35:812940,812940,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_RET_Car:ST_TRA_RET_Car_30x35:812941,812941,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_RET_Car:ST_TRA_RET_Car_30x35:812942,812942,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_MEN_Car:ST_TRA_MEN_Car_60x50x(75/35):822178,822178,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_MEN_Car:ST_TRA_MEN_Car_60x60x(65/30):822494,822494,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_MEN_Car:ST_TRA_MEN_Car_50x55x(65/30):1081357,1081357,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_MEN_Car:ST_TRA_MEN_Car_32x55x(65/30):1118745,1118745,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_RET_Car:ST_TRA_RET_Car_30x47:1130376,1130376,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_RET_Car:ST_TRA_RET_Car_30x47:1130498,1130498,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_RET_Car:ST_TRA_RET_Car_30x47:1130595,1130595,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_RET_Car:ST_TRA_RET_Car_30x43:1130733,1130733,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_RET_Car:ST_TRA_RET_Car_30x43:1153174,1153174,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_RET_Car:ST_TRA_RET_Car_30x43:1153659,1153659,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_RET_Car:ST_TRA_RET_Car_30x43:1153868,1153868,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_RET_Car:ST_TRA_RET_Car_30x43:1154050,1154050,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_RET_Car:ST_TRA_RET_Car_30x43:1154312,1154312,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_RET_Car:ST_TRA_RET_Car_30x38:1154577,1154577,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_RET_Car:ST_TRA_RET_Car_30x47:1155674,1155674,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_RET_Car:ST_TRA_RET_Car_30x47:1155760,1155760,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_RET_Car:ST_TRA_RET_Car_30x47:1156610,1156610,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_RET_Car:ST_TRA_RET_Car_30x30:1195654,1195654,,Corretta,1
1,9nnn_J.002_028_PE_ST_M3_04_00,ST_TRA_RET_Car:ST_TRA_RET_Car_30x38:1195657,1195657,,Corretta,1
