Quantità,Nome della famiglia e del Tipo,IFC Element,ID,Valori Parametri,Verifica,Stato
1,AR_CON_CSO_GuidaFoldingPack_ES_01:AR_CON_CSO_GuidaFoldingPack_ES_01:1564239,,1564239,"0,00 / 0,000",Da compilare DIM_GEN_I_SuperficieEsterna [m²]; DIM_GEN_T_Spessore [m],0
1,AR_CON_CSO_GuidaFoldingPack_ES_02:AR_CON_CSO_GuidaFoldingPack_ES_02:1583053,,1583053,"0,00 / 0,000",Da compilare DIM_GEN_I_SuperficieEsterna [m²]; DIM_GEN_T_Spessore [m],0
1,AR_CON_CSO_GuidaFoldingPack_ES_03:AR_CON_CSO_GuidaFoldingPack_ES_03:1583112,,1583112,"0,00 / 0,000",Da compilare DIM_GEN_I_SuperficieEsterna [m²]; DIM_GEN_T_Spessore [m],0
1,AR_CON_CSO_GuidaFoldingPack_ES_04:AR_CON_CSO_GuidaFoldingPack_ES_04:1583157,,1583157,"0,00 / 0,000",Da compilare DIM_GEN_I_SuperficieEsterna [m²]; DIM_GEN_T_Spessore [m],0
1,AR_CON_CSO_GuidaFoldingPack_ES_05:AR_CON_CSO_GuidaFoldingPack_ES_05:1583196,,1583196,"0,00 / 0,000",Da compilare DIM_GEN_I_SuperficieEsterna [m²]; DIM_GEN_T_Spessore [m],0
1,AR_CON_CSO_GuidaFoldingPack_ES_06:AR_CON_CSO_GuidaFoldingPack_ES_06:1583236,,1583236,"0,00 / 0,000",Da compilare DIM_GEN_I_SuperficieEsterna [m²]; DIM_GEN_T_Spessore [m],0
1,AR_CON_CLA_Esistente003:AR_CON_CLA_Esistente003_CI.02:1960874,,1960874,"0,00 / 0,000",Da compilare DIM_GEN_I_SuperficieEsterna [m²]; DIM_GEN_T_Spessore [m],0
1,AR_CON_CLA_Esistente001:AR_CON_CLA_Esistente001_CI.02:1969332,,1969332,"0,00 / 0,000",Da compilare DIM_GEN_I_SuperficieEsterna [m²]; DIM_GEN_T_Spessore [m],0
1,AR_CON_CLA_Esistente002:AR_CON_CLA_Esistente002_CI.02:1972240,,1972240,"0,00 / 0,000",Da compilare DIM_GEN_I_SuperficieEsterna [m²]; DIM_GEN_T_Spessore [m],0
1,AR_CON_CLA_Esistente005:AR_CON_CLA_Esistente005_CI.02:1974985,,1974985,"0,00 / 0,000",Da compilare DIM_GEN_I_SuperficieEsterna [m²]; DIM_GEN_T_Spessore [m],0
1,AR_CON_CLA_Esistente007:AR_CON_CLA_Esistente007_CI.02:1977762,,1977762,"0,00 / 0,000",Da compilare DIM_GEN_I_SuperficieEsterna [m²]; DIM_GEN_T_Spessore [m],0
1,AR_CON_CLA_Esistente008:AR_CON_CLA_Esistente008_CI.02:1984170,,1984170,"0,00 / 0,000",Da compilare DIM_GEN_I_SuperficieEsterna [m²]; DIM_GEN_T_Spessore [m],0
1,AR_CON_CLA_Esistente006:AR_CON_CLA_Esistente006_CI.02:2000491,,2000491,"0,00 / 0,000",Da compilare DIM_GEN_I_SuperficieEsterna [m²]; DIM_GEN_T_Spessore [m],0
1,AR_CON_CLA_Esistente018:AR_CON_CLA_Esistente018_CI.02:2382048,,2382048,"0,00 / 0,000",Da compilare DIM_GEN_I_SuperficieEsterna [m²]; DIM_GEN_T_Spessore [m],0
1,AR_CON_CLA_Esistente019:AR_CON_CLA_Esistente019_CI.02:2418404,,2418404,"0,00 / 0,000",Da compilare DIM_GEN_I_SuperficieEsterna [m²]; DIM_GEN_T_Spessore [m],0
1,AR_CON_CLA_Esistente019:AR_CON_CLA_Esistente019_CI.02:2432055,,2432055,"0,00 / 0,000",Da compilare DIM_GEN_I_SuperficieEsterna [m²]; DIM_GEN_T_Spessore [m],0
1,AR_CON_CLA_Esistente019:AR_CON_CLA_Esistente019_CI.02:2454599,,2454599,"0,00 / 0,000",Da compilare DIM_GEN_I_SuperficieEsterna [m²]; DIM_GEN_T_Spessore [m],0
1,AR_CON_CLA_Esistente019:AR_CON_CLA_Esistente019_CI.02:2456431,,2456431,"0,00 / 0,000",Da compilare DIM_GEN_I_SuperficieEsterna [m²]; DIM_GEN_T_Spessore [m],0
1,AR_CON_CLA_Esistente019:AR_CON_CLA_Esistente019_CI.02:2520500,,2520500,"0,00 / 0,000",Da compilare DIM_GEN_I_SuperficieEsterna [m²]; DIM_GEN_T_Spessore [m],0
1,Controsoffitto composto:AR_CON_CPA_83mm_CI.05:783061,,783061,"29,61 / 0,083",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_83mm_CI.05:821065,,821065,"32,34 / 0,083",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:821161,,821161,"69,99 / 0,105",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:821264,,821264,"5,63 / 0,105",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:821389,,821389,"6,30 / 0,105",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:821397,,821397,"7,29 / 0,105",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:821436,,821436,"60,64 / 0,105",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:822266,,822266,"26,79 / 0,105",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_83mm_CI.05:824409,,824409,"30,97 / 0,083",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_83mm_CI.05:824459,,824459,"7,41 / 0,083",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:871407,,871407,"0,95 / 0,105",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_83mm_CI.05:943384,,943384,"64,49 / 0,083",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_60mm_CI.13:951836,,951836,"29,82 / 0,060",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:954956,,954956,"1,86 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:954963,,954963,"1,30 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:954974,,954974,"1,48 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:954987,,954987,"1,53 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:954994,,954994,"1,59 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:955001,,955001,"1,65 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:955020,,955020,"1,54 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:955027,,955027,"1,43 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1032383,,1032383,"41,49 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1033987,,1033987,"1,76 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034038,,1034038,"1,49 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034087,,1034087,"1,49 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034103,,1034103,"1,49 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034117,,1034117,"1,49 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034131,,1034131,"1,49 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034145,,1034145,"1,49 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034161,,1034161,"1,49 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034175,,1034175,"1,49 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034189,,1034189,"1,49 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034203,,1034203,"1,49 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034219,,1034219,"1,49 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034233,,1034233,"1,49 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034247,,1034247,"1,12 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034261,,1034261,"1,49 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034275,,1034275,"1,49 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034289,,1034289,"1,12 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034303,,1034303,"1,49 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034317,,1034317,"1,49 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1096902,,1096902,"56,47 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_60mm_CI.01:1136818,,1136818,"571,60 / 0,060",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1156121,,1156121,"5,45 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1156128,,1156128,"4,36 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1156162,,1156162,"4,40 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1156169,,1156169,"4,40 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1156185,,1156185,"4,40 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1156192,,1156192,"4,40 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1156213,,1156213,"4,40 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1156220,,1156220,"4,40 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1156241,,1156241,"4,40 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1156248,,1156248,"4,40 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1156262,,1156262,"4,41 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1156269,,1156269,"4,32 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1156461,,1156461,"1,31 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1156502,,1156502,"7,72 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1156534,,1156534,"3,75 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1156552,,1156552,"7,35 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1156638,,1156638,"0,86 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1157364,,1157364,"2,29 / 0,085",Corretto,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1171148,,1171148,"32,44 / 0,085",Corretto,1
