GUID,ID,Categoria,Famiglia e Tipo,Stato
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7de8,687592,Telaio strutturale,INC_TelST_TS.AC_HE: HEB650,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7de9,687593,Telaio strutturale,INC_TelST_TS.AC_HE: HEB650,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7dea,687594,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7deb,687595,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7df9,687609,Telaio strutturale,INC_TelST_TS.AC_HE: HEB650,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7dfa,687610,Telaio strutturale,INC_TelST_TS.AC_HE: HEB650,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7dfb,687611,Telaio strutturale,INC_TelST_TS.AC_HE: HEB650,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7dfc,687612,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7dfd,687613,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7e07,687623,Telaio strutturale,INC_TelST_TS.AC_HE: HEB650,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7e08,687624,Telaio strutturale,INC_TelST_TS.AC_HE: HEB650,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7e09,687625,Telaio strutturale,INC_TelST_TS.AC_HE: HEB650,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7e0a,687626,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7e0b,687627,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7e13,687635,Telaio strutturale,INC_TelST_TS.AC_HE: HEB650,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7e14,687636,Telaio strutturale,INC_TelST_TS.AC_HE: HEB650,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7e15,687637,Telaio strutturale,INC_TelST_TS.AC_HE: HEB650,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7e16,687638,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7e17,687639,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7f04,687876,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7f05,687877,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7f06,687878,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7f66,687974,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7fda,688090,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7fe3,688099,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a7fec,688108,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8023,688163,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8024,688164,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8025,688165,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8026,688166,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8059,688217,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a805a,688218,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a805b,688219,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a805c,688220,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8065,688229,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8066,688230,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8067,688231,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8068,688232,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8073,688243,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8074,688244,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8075,688245,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8076,688246,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a807f,688255,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8080,688256,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8081,688257,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8082,688258,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a808d,688269,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a808e,688270,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a808f,688271,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8090,688272,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8099,688281,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a809a,688282,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a809b,688283,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a809c,688284,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a80a7,688295,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a80a8,688296,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a80a9,688297,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a80aa,688298,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a80b3,688307,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a80b4,688308,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a80b5,688309,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a80b6,688310,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a80c5,688325,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a80c6,688326,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a80c7,688327,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a80c8,688328,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a80d1,688337,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a80d2,688338,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a80d3,688339,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a80d4,688340,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a80f8,688376,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a811b,688411,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8223,688675,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a824b,688715,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8268,688744,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a828d,688781,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a830a,688906,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a83a4,689060,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a83ed,689133,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a83ee,689134,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a83ef,689135,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a83f0,689136,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a83f1,689137,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8455,689237,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8495,689301,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a84c8,689352,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a85d3,689619,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8649,689737,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a86b0,689840,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a86b1,689841,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8711,689937,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8712,689938,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8713,689939,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8714,689940,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8715,689941,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8716,689942,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8717,689943,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8718,689944,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8719,689945,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a871a,689946,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a871b,689947,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8727,689959,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8728,689960,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8729,689961,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a872a,689962,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a872b,689963,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a872c,689964,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a872d,689965,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a872e,689966,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a872f,689967,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8730,689968,Telaio strutturale,INC_TelST_TS.AC_HE: HEA320,1
fa9b9ae6-b705-494a-81af-2e765ef5f2dc-000a8731,689969,Telaio strutturale,INC_TelST_TS.AC_HE: HEB500,1
