Quantità,Nome File,Nome della famiglia,Nome del tipo,ID,Stato
1,9nnn_J.002_028_PE_ST_M3_02_00,INC_TelST_TS.CA_FondazioneRettangolareMagrone:50x50,,726248,0
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,700597,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,700598,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,700599,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,700600,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705224,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705225,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705226,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705227,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705236,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705237,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705238,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705239,1
