Categoria,Nome Famiglia,Nome Tipo,ID Elemento,Verifica,Stato
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,681944,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682354,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682409,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682419,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682520,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682521,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682522,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682523,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682534,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682535,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682536,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682537,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682550,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682551,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682552,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682553,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682564,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682565,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682566,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682567,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682578,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682579,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682580,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682581,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682594,Corretto,1
Pilastri strutturali,ST_COL_CHS_Acc,ST_COL_CHS_Acc_CHS610x20,682595,Corretto,1
