Quantità,Modello,Type Name,ID,Livello,IFC Element,Verifica,Stato
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843713,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843714,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843715,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843716,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843717,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843718,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843719,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843720,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843721,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843722,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843723,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843724,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843725,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843726,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843727,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843728,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843729,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843730,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843731,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843732,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843733,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843734,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843735,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843736,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843737,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843738,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843739,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843740,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843741,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843742,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843743,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843744,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843745,,,Corretta,1
1,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_Car_Ø600x10000,9nnn_J.002_028_PE_ST_M3_02_00,843746,,,Corretta,1
