Nome Elemento,Ifc Class,GUID IFC,GUID Nativo,Tag IFC,Element Id Nativo,Verifica,Stato
ST_POR_PRT_VarcoApertura-ST_POR_PRT_VarcoApertura_1405x2551mm,IfcOpeningElement,Non trovato,0f_govs7r9LBxjk3fnu00O,Non trovato,707085,Non presente in IFC,0
ST_POR_PRT_VarcoApertura-ST_POR_PRT_VarcoApertura_1405x2551mm,IfcOpeningElement,Non trovato,2QVtWlakP3XwWQ0REwoVnT,Non trovato,708617,Non presente in IFC,0
ST_POR_PRT_VarcoApertura-ST_POR_PRT_VarcoApertura_1405x2551mm,IfcOpeningElement,Non trovato,3t6Lg5dYb079g7gIxIy7SY,Non trovato,709561,Non presente in IFC,0
ST_POR_PRT_VarcoApertura-ST_POR_PRT_VarcoApertura_2400x2400mm,IfcOpeningElement,Non trovato,3t6Lg5dYb079g7gIxIy78D,Non trovato,710294,Non presente in IFC,0
ST_POR_PRT_VarcoApertura-ST_POR_PRT_VarcoApertura_1405x2551mm,IfcOpeningElement,Non trovato,3t6Lg5dYb079g7gIxIy78C,Non trovato,710295,Non presente in IFC,0
ST_POR_PRT_VarcoApertura-ST_POR_PRT_VarcoApertura_1280x2320mm,IfcOpeningElement,Non trovato,0Dt6xKpyL1U8SyIBs04c$Y,Non trovato,738905,Non presente in IFC,0
ST_POR_PRT_VarcoApertura-ST_POR_PRT_VarcoApertura_1280x2320mm,IfcOpeningElement,Non trovato,0Dt6xKpyL1U8SyIBs04c6W,Non trovato,739355,Non presente in IFC,0
ST_POR_PRT_VarcoApertura-ST_POR_PRT_VarcoApertura_1280x2320mm,IfcOpeningElement,Non trovato,0Dt6xKpyL1U8SyIBs04cAj,Non trovato,740118,Non presente in IFC,0
ST_POR_PRT_VarcoApertura-ST_POR_PRT_VarcoApertura_1280x2320mm,IfcOpeningElement,Non trovato,0Dt6xKpyL1U8SyIBs04cK7,Non trovato,740540,Non presente in IFC,0
ST_POR_PRT_VarcoApertura-ST_POR_PRT_VarcoApertura_1280x2320mm,IfcOpeningElement,Non trovato,065qLXM$T2gPt_kTQtLFhs,Non trovato,749398,Non presente in IFC,0
ST_POR_PRT_VarcoApertura-ST_POR_PRT_VarcoApertura_1280x2320mm,IfcOpeningElement,Non trovato,065qLXM$T2gPt_kTQtLFht,Non trovato,749399,Non presente in IFC,0
ST_POR_PRT_VarcoApertura-ST_POR_PRT_VarcoApertura_1280x2320mm,IfcOpeningElement,Non trovato,065qLXM$T2gPt_kTQtLFhw,Non trovato,749402,Non presente in IFC,0
ST_POR_PRT_VarcoApertura-ST_POR_PRT_VarcoApertura_1280x2320mm,IfcOpeningElement,Non trovato,065qLXM$T2gPt_kTQtLFhx,Non trovato,749403,Non presente in IFC,0
ST_POR_PRT_VarcoApertura-ST_POR_PRT_VarcoApertura_1280x2320mm,IfcOpeningElement,Non trovato,065qLXM$T2gPt_kTQtLFfu,Non trovato,749528,Non presente in IFC,0
ST_POR_PRT_VarcoApertura-ST_POR_PRT_VarcoApertura_1280x2320mm,IfcOpeningElement,Non trovato,065qLXM$T2gPt_kTQtLFfv,Non trovato,749529,Non presente in IFC,0
ST_POR_PRT_VarcoApertura-ST_POR_PRT_VarcoApertura_1280x2320mm,IfcOpeningElement,Non trovato,065qLXM$T2gPt_kTQtLFfw,Non trovato,749530,Non presente in IFC,0
ST_POR_PRT_VarcoApertura-ST_POR_PRT_VarcoApertura_1280x2320mm,IfcOpeningElement,Non trovato,065qLXM$T2gPt_kTQtLFfx,Non trovato,749531,Non presente in IFC,0
ST_POR_PRT_VarcoApertura-ST_POR_PRT_VarcoApertura_1280x2320mm,IfcOpeningElement,Non trovato,3jxbvxFX5ASOobGc9dbigt,Non trovato,804194,Non presente in IFC,0
ST_POR_PRT_VarcoApertura-ST_POR_PRT_VarcoApertura_1405x2551mm,IfcOpeningElement,Non trovato,3jxbvxFX5ASOobGc9dbifk,Non trovato,804283,Non presente in IFC,0
