Tipo Verifica,Categoria,Nome Elemento,ID Elemento,Livello Base,Livello Superiore,Offset Base,Offset Superiore,Verifica,Stato
Vincoli Livelli,Muri,ST_MUR_POR_300mm_CalcestruzzoArmato,684459,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P01_+5.08m,-0.34999999999999998,4.2199999999999998,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_300mm_CalcestruzzoArmato,684956,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P01_+5.08m,-0.34999999999999998,4.2199999999999998,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_300mm_CalcestruzzoArmato,685012,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P01_+5.08m,-0.34999999999999998,4.2199999999999998,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_300mm_CalcestruzzoArmato,685106,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P01_+5.08m,-0.34999999999999998,4.2199999999999998,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_300mm_CalcestruzzoArmato,706227,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,-0.33000000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_300mm_CalcestruzzoArmato,706228,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC1_+12.50m,-0.67000000000000004,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_300mm_CalcestruzzoArmato,706229,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.67000000000000004,-0.33000000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_300mm_CalcestruzzoArmato,706230,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,-0.33000000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_300mm_CalcestruzzoArmato,706714,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.67000000000000004,-0.33000000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_300mm_CalcestruzzoArmato,707171,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC1_+12.50m,0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_300mm_CalcestruzzoArmato,707268,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC1_+12.50m,-0.67000000000000004,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_300mm_CalcestruzzoArmato,707524,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC1_+12.50m,0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_300mm_CalcestruzzoArmato,707525,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,-0.33000000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_300mm_CalcestruzzoArmato,707526,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.67000000000000004,-0.33000000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_300mm_CalcestruzzoArmato,707699,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,-0.33000000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_300mm_CalcestruzzoArmato,707895,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC1_+12.50m,0.0,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_300mm_CalcestruzzoArmato,707932,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_PC1_+12.50m,-0.67000000000000004,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,ST_MUR_POR_300mm_CalcestruzzoArmato,708832,ST_LIV_PE_P00_-0.80m,Fino al livello: ST_LIV_PE_P02_+10.28m,-0.67000000000000004,-0.33000000000000002,Correttamente vincolato tra livelli.,1
