Nome Parametro,GUID Parametro,Stato
SGS_PRV,6eab2445-0a0f-41e1-b393-60db0ed7d84b,0
SGS_AREE_ELET_ILLU,c8444e50-dc44-4994-87b9-5e5e65c2592c,0
SPE_ILL_I_TemperaturaColore,8626b48b-0999-42d5-b6dd-a494947ab296,1
SPE_ILL_T_FlussoLuminoso,599af96d-155b-4a7b-983e-2fd28fd672d0,1
SPE_ILL_I_TipoDiOttica,3a79d8a6-53aa-4cf9-9333-8775c195491c,1
SPE_ILL_I_SistemaDiRegolazione,5a847798-c78c-4c85-9423-9dc8bedee585,1
SPE_IME_T_PotenzaAssorbita,e490c04d-cac2-4d0c-8bbb-dc2310bcff01,1
SPE_IME_T_TipoBatterie,83d21065-2f7c-4f14-a524-b4ccaf171998,1
SPE_IME_T_TipoTelecamera,2875c26e-d09d-4dc6-b3d8-6631eb802c2f,1
SPE_IME_I_CorrenteNominale,3aa58f06-57e1-4774-8231-f8470492c4a1,1
SPE_IME_T_AlimentazioneElettrica,e9194ab6-a2ea-4520-953d-3f965cf79230,1
SPE_MEP_T_Materiale,636c5ae4-4dc7-4b4e-af94-5b5b81a4fb3a,1
COM_GEN_T_ArticoloEPU,1deaeed8-5596-4088-bfbf-c1375c6b350d,1
SGS_CODE_ELEM,b7315be6-ae26-4502-9ea3-30e5b06de8aa,0
SGS_CODE_WBS,6a4b81f6-9601-4e30-a886-4a49cdc1f34f,0
SPE_IMM_I_ReazioneAlFuoco,0312f6f8-c601-4e21-bcec-b41366de730f,1
SGS_EPUCode_ELEM,b592c599-ed0a-4c00-aff4-58c64261eff5,0
SPE_IMM_T_TipoSensore,789117d3-8031-4713-bd08-6ce5f7974c01,1
INT_NAME,9645bf8d-0463-4726-a258-65d6f820f207,0
INT_STATO,8466ab25-98ed-4885-a9a2-0ece957f2332,0
ZONE_LOOP,c1fc430f-6568-4750-97e4-7d81b4097e4f,0
