Tipo Verifica,Categoria,Nome Elemento,ID Elemento,Livello Base,Livello Superiore,Offset Base,Offset Superiore,Verifica,Stato
Vincoli Livelli,Muri,AR_MUR_DIV_150mm_MI.11,712598,AR_LIV_PE_P00_+0.00m,Fino al livello: AR_LIV_PE_P00_+0.00m,-0.02,3.5,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_MUR_DIV_150mm_MI.11,712676,AR_LIV_PE_P00_+0.00m,Fino al livello: AR_LIV_PE_P00_+0.00m,-0.02,3.5,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_MUR_DIV_150mm_MI.11,712680,AR_LIV_PE_P00_+0.00m,Fino al livello: AR_LIV_PE_P00_+0.00m,-0.02,3.5,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_MUR_DIV_200mm_MI.01,712855,ST_LIV_PE_P00_-0.48m,Fino al livello: ST_LIV_PE_P01_+5.08m,0.0,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_MUR_DIV_200mm_MI.01,713000,ST_LIV_PE_P00_-0.48m,Fino al livello: ST_LIV_PE_P01_+5.08m,0.0,-0.10000000000000001,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_MUR_DIV_200mm_MI.01,713120,ST_LIV_PE_P00_-0.48m,Fino al livello: ST_LIV_PE_P01_+5.08m,0.0,-0.13,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_MUR_DIV_200mm_MI.01,713436,ST_LIV_PE_P00_-0.48m,Fino al livello: ST_LIV_PE_P01_+5.08m,0.0,-0.17999999999999999,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_MUR_DIV_150mm_MI.11,714094,ST_LIV_PE_P00_-0.48m,Fino al livello: ST_LIV_PE_P01_+5.08m,0.0,-0.10000000000000001,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_MUR_DIV_200mm_MI.01,783984,ST_LIV_PE_P01_+5.08m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,-0.115,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_MUR_DIV_150mm_MI.11,787504,AR_LIV_PE_P01_+5.20m,Fino al livello: AR_LIV_PE_P01_+5.20m,-0.02,3.6000000000000001,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_MUR_DIV_150mm_MI.11,788168,AR_LIV_PE_P01_+5.20m,Fino al livello: AR_LIV_PE_P01_+5.20m,-0.02,3.6000000000000001,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_MUR_DIV_150mm_MI.11,788359,AR_LIV_PE_P01_+5.20m,Fino al livello: AR_LIV_PE_P01_+5.20m,-0.02,3.6000000000000001,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_MUR_DIV_150mm_MI.11,788502,AR_LIV_PE_P01_+5.20m,Fino al livello: AR_LIV_PE_P01_+5.20m,-0.02,3.6000000000000001,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_MUR_DIV_150mm_MI.11,789130,ST_LIV_PE_P01_+5.08m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.070000000000000007,0.77700000000000002,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_MUR_DIV_150mm_MI.11,789235,ST_LIV_PE_P01_+5.08m,Fino al livello: AR_LIV_PE_P01_+5.20m,0.0,3.6000000000000001,Elemento vincolato tra livelli di discipline diverse.,0
Vincoli Livelli,Muri,AR_MUR_DIV_150mm_MI.11,789336,ST_LIV_PE_P01_+5.08m,Fino al livello: AR_LIV_PE_P01_+5.20m,0.0,3.6000000000000001,Elemento vincolato tra livelli di discipline diverse.,0
Vincoli Livelli,Muri,AR_MUR_DIV_200mm_MI.01,789526,AR_LIV_PE_P01_+5.20m,Fino al livello: AR_LIV_PE_P02_+10.40m - DVA,0.0,-0.16900000000000001,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_MUR_DIV_200mm_MI.01,789651,ST_LIV_PE_P01_+5.08m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,-0.050000000000000003,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_MUR_DIV_150mm_MI.11,789779,ST_LIV_PE_P01_+5.08m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,-0.050000000000000003,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_MUR_DIV_200mm_MI.01,790192,ST_LIV_PE_P01_+5.08m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,-0.050000000000000003,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Muri,AR_MUR_DIV_200mm_MI.01,790382,ST_LIV_PE_P01_+5.08m,Fino al livello: ST_LIV_PE_P02_+10.28m,0.0,-0.050000000000000003,Correttamente vincolato tra livelli.,1
