Quantità,Nome della famiglia e del Tipo,IFC Element,ID,Valori Parametri,Verifica,Stato
1,Tetto di base:AR_TET_PIA_150mm_PE.23_pannello:2251801,IfcRoof,2251801,,Da compilare COM_GEN_T_ArticoloEPU,0
1,Tetto di base:AR_TET_PIA_150mm_PE.23_pannello:2251801,IfcSlab,2251801,A07.016.040.c,Da compilare COM_GEN_T_ArticoloEPU,0
1,Controsoffitto composto:AR_CON_CPA_83mm_CI.05:783061,,783061,A09.010.110.a+A23.001.020.f,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_83mm_CI.05:821065,,821065,A09.010.110.a+A23.001.020.f,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:821161,,821161,A09.010.110.a+A23.001.020.f,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:821264,,821264,A09.010.110.a+A23.001.020.f,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:821389,,821389,A09.010.110.a+A23.001.020.f,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:821397,,821397,A09.010.110.a+A23.001.020.f,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:821436,,821436,A09.010.110.a+A23.001.020.f,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:822266,,822266,A09.010.110.a+A23.001.020.f,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_83mm_CI.05:824409,,824409,A09.010.110.a+A23.001.020.f,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_83mm_CI.05:824459,,824459,A09.010.110.a+A23.001.020.f,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_105mm_CI.04:871407,,871407,A09.010.110.a+A23.001.020.f,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_83mm_CI.05:943384,,943384,A09.010.110.a+A23.001.020.f,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_60mm_CI.13:951836,,951836,A10.013.001.a,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:954956,,954956,NP.08+A08.007.005+A20.001.030+A20.010.005.b+PA.OC.007,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:954963,,954963,NP.08+A08.007.005+A20.001.030+A20.010.005.b+PA.OC.007,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:954974,,954974,NP.08+A08.007.005+A20.001.030+A20.010.005.b+PA.OC.007,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:954987,,954987,NP.08+A08.007.005+A20.001.030+A20.010.005.b+PA.OC.007,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:954994,,954994,NP.08+A08.007.005+A20.001.030+A20.010.005.b+PA.OC.007,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:955001,,955001,NP.08+A08.007.005+A20.001.030+A20.010.005.b+PA.OC.007,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:955020,,955020,NP.08+A08.007.005+A20.001.030+A20.010.005.b+PA.OC.007,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:955027,,955027,NP.08+A08.007.005+A20.001.030+A20.010.005.b+PA.OC.007,Corretta,1
1,AR_CON_CLA_Esistente011:AR_CON_CLA_Esistente011_CI.02:970242,,970242,A09.010.090.b+A23.001.020.f,Corretta,1
1,AR_CON_CLA_Esistente013:AR_CON_CLA_Esistente013_CI.02:1012385,,1012385,A09.010.090.b+A23.001.020.f,Corretta,1
1,AR_CON_CLA_Esistente012:AR_CON_CLA_Esistente012_CI.02:1025984,,1025984,A09.010.090.b+A23.001.020.f,Corretta,1
1,AR_CON_CLA_Esistente009:AR_CON_CLA_Esistente009_CI.02:1026013,,1026013,A09.010.090.b+A23.001.020.f,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1032383,,1032383,NP.08+A08.007.005+A20.001.030+A20.010.005.b+PA.OC.007,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1033987,,1033987,NP.08+A08.007.005+A20.001.030+A20.010.005.b+PA.OC.007,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034038,,1034038,NP.08+A08.007.005+A20.001.030+A20.010.005.b+PA.OC.007,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034087,,1034087,NP.08+A08.007.005+A20.001.030+A20.010.005.b+PA.OC.007,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034103,,1034103,NP.08+A08.007.005+A20.001.030+A20.010.005.b+PA.OC.007,Corretta,1
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07:1034117,,1034117,NP.08+A08.007.005+A20.001.030+A20.010.005.b+PA.OC.007,Corretta,1
