Nome Elemento,Ifc Class,GUID IFC,GUID Nativo,Tag IFC,Element Id Nativo,Verifica,Stato
System Panel-AR_SFC_CEL_Vet_FacciataContinuaPiazza,IfcPlate,Non trovato,12YpXfZl12aw4bP6fTsoLF,Non trovato,3980052,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaPiazza,IfcPlate,Non trovato,159GIYa$X808GRYpOIkeEC,Non trovato,3986522,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaPiazza,IfcPlate,Non trovato,1qXYOxY_H4pf0VRw9XGSJc,Non trovato,3988802,Non presente in IFC,0
System Panel-AR_SFC_CEL_Vet_FacciataContinuaPiazza,IfcPlate,Non trovato,1qXYOxY_H4pf0VRw9XGVdu,Non trovato,3989596,Non presente in IFC,0
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,0V44aRxBj2GeswiPFvOnxi,0V44aRxBj2GeswiPFvOnxi,763931,763931,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiN1D,1uUkW_bdjA4QzUAc7jiN1D,870460,870460,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiN0r,1uUkW_bdjA4QzUAc7jiN0r,870468,870468,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiN0z,1uUkW_bdjA4QzUAc7jiN0z,870476,870476,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiN0H,1uUkW_bdjA4QzUAc7jiN0H,870496,870496,Corretto,1
Controsoffitto composto - AR_CON_CPA_83mm_CI.05,IfcCovering,1uUkW_bdjA4QzUAc7jiN0P,1uUkW_bdjA4QzUAc7jiN0P,870504,870504,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiN0A,1uUkW_bdjA4QzUAc7jiN0A,870523,870523,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiN3o,1uUkW_bdjA4QzUAc7jiN3o,870531,870531,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiN2o,1uUkW_bdjA4QzUAc7jiN2o,870595,870595,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiN2_,1uUkW_bdjA4QzUAc7jiN2_,870607,870607,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiN2i,1uUkW_bdjA4QzUAc7jiN2i,870621,870621,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiN2K,1uUkW_bdjA4QzUAc7jiN2K,870629,870629,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiN2V,1uUkW_bdjA4QzUAc7jiN2V,870638,870638,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiN5A,1uUkW_bdjA4QzUAc7jiN5A,870715,870715,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiN4o,1uUkW_bdjA4QzUAc7jiN4o,870723,870723,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiN7d,1uUkW_bdjA4QzUAc7jiN7d,870806,870806,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiN7J,1uUkW_bdjA4QzUAc7jiN7J,870818,870818,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiMWJ,1uUkW_bdjA4QzUAc7jiMWJ,872546,872546,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiMWR,1uUkW_bdjA4QzUAc7jiMWR,872554,872554,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiMW3,1uUkW_bdjA4QzUAc7jiMW3,872562,872562,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiMWB,1uUkW_bdjA4QzUAc7jiMWB,872570,872570,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiMZ$,1uUkW_bdjA4QzUAc7jiMZ$,872590,872590,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiMi8,1uUkW_bdjA4QzUAc7jiMi8,873337,873337,Corretto,1
Controsoffitto composto - AR_CON_CPA_105mm_CI.04,IfcCovering,1uUkW_bdjA4QzUAc7jiMqo,1uUkW_bdjA4QzUAc7jiMqo,873795,873795,Corretto,1
